"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Providing Assurance and Scrutability on Shared Data and Machine Learning Models with Verifiable Credentials.","https://scispace.com/paper/providing-assurance-and-scrutability-on-shared-data-and-1xq6x3xitm","2021","Posted Content","arXiv: Learning","Iain Barclay
Alun Preece
Ian Taylor
Swapna Krishnakumar Radha
Jarek Nabrzyski","","https://arxiv.org/pdf/2105.06370","Adopting shared data resources requires scientists to place trust in the originators of the data. When shared data is later used in the development of artificial intelligence (AI) systems or machine learning (ML) models, the trust lineage extends to the users of the system, typically practitioners in fields such as healthcare and finance. Practitioners rely on AI developers to have used relevant, trustworthy data, but may have limited insight and recourse. This paper introduces a software architecture and implementation of a system based on design patterns from the field of self-sovereign identity. Scientists can issue signed credentials attesting to qualities of their data resources. Data contributions to ML models are recorded in a bill of materials (BOM), which is stored with the model as a verifiable credential. The BOM provides a traceable record of the supply chain for an AI system, which facilitates on-going scrutiny of the qualities of the contributing components. The verified BOM, and its linkage to certified data qualities, is used in the AI Scrutineer, a web-based tool designed to offer practitioners insight into ML model constituents and highlight any problems with adopted datasets, should they be found to have biased data or be otherwise discredited.","In this paper, the authors introduce a software architecture and implementation of a system based on design patterns from the field of self-sovereign identity, where scientists can issue signed credentials attesting to qualities of their data resources."
"An Interoperable Access Control System based on Self-Sovereign Identities","https://scispace.com/paper/an-interoperable-access-control-system-based-on-self-jwoq54weixpu","2022","Repository","","","10.5445/ir/1000150884","","The extreme growth of the World Wide Web in the last decade together with recent scandals related to theft or abusive use of personal information have left users unsatisfied withtheir digital identity providers and concerned about their online privacy. Self-SovereignIdentity (SSI) is a new identity management paradigm which gives back control over personal information to its rightful owner - the individual. However, adoption of SSI on theWeb is complicated by the high overhead costs for the service providers due to the lackinginteroperability of the various emerging SSI solutions. In this work, we propose an AccessControl System based on Self-Sovereign Identities with a semantically modelled AccessControl Logic. Our system relies on the Web Access Control authorization rules usedin the Solid project and extends them to additionally express requirements on VerifiableCredentials, i.e., digital credentials adhering to a standardized data model. Moreover,the system achieves interoperability across multiple DID Methods and types of VerifiableCredentials allowing for incremental extensibility of the supported SSI technologies bydesign. A Proof-of-Concept prototype is implemented and its performance as well as multiple system design choices are evaluated: The End-to-End latency of the authorizationprocess takes between 2-5 seconds depending on the used DID Methods and can theoretically be further optimized to 1.5-3 seconds. Evaluating the potential interoperabilityachieved by the system shows that multiple DID Methods and different types of VerifiableCredentials can be supported. Lastly, multiple approaches for modelling required Verifiable Credentials are compared and the suitability of the SHACL language for describingthe RDF graphs represented by the required Linked Data credentials is shown. ",""
"Verifiable Credentials with Privacy-Preserving Tamper-Evident Revocation Mechanism","https://scispace.com/paper/verifiable-credentials-with-privacy-preserving-tamper-2lop8je1gk","2023","Proceedings Article","","Li Xu
Tianyu Li
Zekeriya Erkin","10.1109/bcca58897.2023.10338923","","Verifiable Credential (VC) is a new standard proposed by the W3C association to facilitate the expression and verification of third-party-verified credentials on the Internet, such as passports or diplomas. However, the current VC data model lacks an explicit revocation design that guarantees the secure operations of the system, which limits its application. In this paper, we specify the requirements for a tamper-evident and privacy-preserving revocation mechanism, based on which we compare existing solutions and propose our revocation mechanism that satisfies all the requirements. Our design combines a cryptographic accumulator and a role-based blockchain. With zero-knowledge proof, the verifier can operate off-chain computation of the revocation status while ensuring the correctness of revocation information published on the blockchain. Our analysis shows that the proposed revocation mechanism can prevent fraud using forged and revoked credentials and relieve privacy concerns caused by the correlation of digital data. Our proof-of-concept implementation demonstrates that our revocation mechanism adds only 42.86 ms overhead in the presentation and 31.36 ms overhead in the verification of verifiable credentials. We also provide scalability analysis, which illustrates that the throughput of our blockchain can meet real-world needs.","This paper specifies the requirements for a tamper-evident and privacy-preserving revocation mechanism and proposes a revocation mechanism that satisfies all the requirements and provides scalability analysis, which illustrates that the throughput of the blockchain can meet real-world needs."
"Supervised and Revocable Decentralized Identity Privacy Protection Scheme","https://scispace.com/paper/supervised-and-revocable-decentralized-identity-privacy-2mqzi8zyoc02","2024","Journal Article","Security and safety","He Qin
Xiaofeng Ma
Dawei Zhang
Feng Peng","10.1051/sands/2024013","https://scispace.compdf/supervised-and-revocable-decentralized-identity-privacy-2mqzi8zyoc02.pdf","Decentralized identity represents an innovative approach based on blockchain to achieve effective identity management. This method utilizes decentralized identifiers and verifiable credential to enable trusted authentication, free circulation of identity information, and self-sovereign control over identity data functionalities. The current decentralized identity systems rely on entirely anonymous identifiers, lacking robust identity regulation. Furthermore, they face challenges such as identity attribute leakage during verifiable credential presentation and the issuers' struggle to reliably revoke credentials. To address these issues, efficient and practical schemes have been designed based on BBS signature, zero-knowledge proof, dynamic accumulator and blockchain technology: one for decentralized identifiers management and the other for verifiable credential privacy protection, both of which are supervised and revocable. The former ensures the privacy of subject identity while achieving regulatability and revocability of identity data by regulator. The latter facilitates selective disclosure of anonymous credentials and reliable revocation. A security analysis shows that the proposed scheme meets anonymity, non-forgeability, regulatory reliability, and revocability reliability, and offers comprehensive and effective privacy protection measures. The experimental results demonstrate that the algorithms designed operate at a millisecond level, which satisfies the demands of blockchain identity management scenarios. ","This research proposes a supervised and revocable decentralized identity privacy protection scheme, utilizing BBS signature, zero-knowledge proof, and blockchain technology to ensure anonymity, non-forgeability, and revocability, while facilitating selective disclosure and reliable revocation of identity data."
"A Survey on Decentralized Identifiers and Verifiable Credentials","https://scispace.com/paper/a-survey-on-decentralized-identifiers-and-verifiable-3a25dj4phs","2024","Journal Article","arXiv.org","Carlo Mazzocca
Abbas Acar
Selcuk Uluagac
Rebecca Montanari
Paolo Bellavista
Mauro Conti","10.48550/arxiv.2402.02455","https://scispace.compdf/a-survey-on-decentralized-identifiers-and-verifiable-3a25dj4phs.pdf","Digital identity has always been considered the keystone for implementing secure and trustworthy communications among parties. The ever-evolving digital landscape has gone through many technological transformations that have also affected the way entities are digitally identified. During this digital evolution, identity management has shifted from centralized to decentralized approaches. The last era of this journey is represented by the emerging Self-Sovereign Identity (SSI), which gives users full control over their data. SSI leverages decentralized identifiers (DIDs) and verifiable credentials (VCs), which have been recently standardized by the World Wide Web Community (W3C). These technologies have the potential to build more secure and decentralized digital identity systems, remarkably contributing to strengthening the security of communications that typically involve many distributed participants. It is worth noting that the scope of DIDs and VCs extends beyond individuals, encompassing a broad range of entities including cloud, edge, and Internet of Things (IoT) resources. However, due to their novelty, existing literature lacks a comprehensive survey on how DIDs and VCs have been employed in different application domains, which go beyond SSI systems. This paper provides readers with a comprehensive overview of such technologies from different perspectives. Specifically, we first provide the background on DIDs and VCs. Then, we analyze available implementations and offer an in-depth review of how these technologies have been employed across different use-case scenarios. Furthermore, we examine recent regulations and initiatives that have been emerging worldwide. Finally, we present some challenges that hinder their adoption in real-world scenarios and future research directions.","A comprehensive overview of DIDs and VCs from different perspectives is provided and some challenges that hinder their adoption in real-world scenarios and future research directions are presented."
"Ontology for Open Digital Educational Credentials: A Step Towards Decentralized Learning Paths","https://scispace.com/paper/ontology-for-open-digital-educational-credentials-a-step-44qnd5xmwv","2023","Book Chapter","Lecture notes in educational technology","Diego Pinto
Francisco S. Vargas
Nelson Piedra","10.1007/978-981-99-7353-8_21","","This manuscript presents the conceptualization and design of a decentralized ontology tailored specifically for educational credentials. Designed to act as a tool for structuring personalized learning paths, the ontology recognizes and responds to the current demand for a more integrated and holistic education system. In designing the ontology, we seek to ensure the interoperability of educational credentials from different systems and platforms. This integration is vital in an increasingly diverse and fragmented educational world. In addition, it seeks to enhance efficiency and trust by incorporating secure issuance and verification mechanisms in the proposal, making use of the inherent advantages of decentralized technologies, particularly Blockchain technology. ","A decentralized ontology for educational credentials designed to structure personalized learning paths, enhance interoperability, and improve efficiency through secure issuance and verification mechanisms."
"Metadata for Improving Transparency in the Credentialing Marketplace","https://scispace.com/paper/metadata-for-improving-transparency-in-the-credentialing-4flcq7ljbl","2017","Proceedings Article","International Conference on Dublin Core and Metadata Applications","Jeanne Kitchens
Stuart A. Sutton
Robert G. Sheets","","https://scispace.com/pdf/metadata-for-improving-transparency-in-the-credentialing-4flcq7ljbl.pdf","This presentation describes the Credential Transparency Description Language (CTDL) --an RDF schema-- and a set of open source applications intended to support rich description of credentials througout the credentialing ecosystem. The metadata infrastructure enabled by the CTDL and the open-licensed software will continuously capture, connect, archive and share metadata about credentials, credentialing organizations, quality assurance organizations, competency frameworks, and additional metadata as needed to support an open applications marketplace. The presentation includes a review of the CTDL resources and development processes and will demonstrate how the CTDL schema is used for publishing RDF metadata to the Credential Engine Registry (CER), how an application profile of the CTDL is used by the CER to validate the quality of incoming metadata, and how the open application marketplace can evolve by demonstrating the Workit Search App prototype that consumes metadata from the CER. The presentation will include discussion of the planned development of CTDL-Lite as a markup extension to schema.org.","This presentation will demonstrate how the CTDL schema is used for publishing RDF metadata to the Credential Engine Registry (CER), how an application profile of theCTDL is used by the CER to validate the quality of incoming metadata, and how the open application marketplace can evolve by demonstrating the Workit Search App prototype that consumes metadata from the C ER."
"Design of a data model for the decentralized management of digital educational credentials using blockchain in the framework of open digital badges","https://scispace.com/paper/design-of-a-data-model-for-the-decentralized-management-of-4dr1yru44a","2023","Proceedings Article","","Diego Fernando Pinto Orellana
Nelson Piedra","10.1109/cimps61323.2023.10528827","","This manuscript presents a model for the decentralized management of digital educational credentials using blockchain technology. The proposed model focuses on improving the efficiency and security of the credential issuance and verification process, while guaranteeing the privacy of student data and the parties involved in the process. Through the adoption of a blockchain-based approach, greater transparency and confidence in student achievement and abilities is achieved, thanks to an immutable and verifiable record of credentials. The model is based on a review of the existing literature and stands out for its focus on interoperability, data security and adoption of common standards. Through the use of Decentralized Identifiers (DIDs) and the representation of entities and attributes, a robust and reliable framework is established for the issuance and validation of educational credentials. In conclusion, the implementation of this model has a significant impact in the educational field by facilitating the mobility and validation of students' academic and professional achievements, fosteringtrust and reducing dependence on centralized verification systems","A data model for decentralized management of digital educational credentials using blockchain and open digital badges enhances credential issuance and verification processes, improving efficiency and security while protecting student privacy."
"A novel approach to establish trust in verifiable credential issuers in Self-sovereign identity ecosystems using TRAIN","https://scispace.com/paper/a-novel-approach-to-establish-trust-in-verifiable-credential-2pxpiza0","","Proceedings Article","Open Identity Summit","Isaac Henderson Johnson Jeyakumar
David Chadwick
Michael Kubach","10.18420/OID2022_02","",": Self-sovereign identity (SSI) promises to bring decentralized privacy friendly identity management (IdM) ecosystems to everyone. Yet, trust management in SSI remains challenging. In particular, it lacks a holistic approach that combines trust and governance frameworks. A practical and scalable mechanism is needed for verifiers to externally verify their trust in credential issuers. This paper illustrates how TRAIN (Trust mAnagement INfrastructure), an approach based on established components like ETSI trust lists and the Domain Name System (DNS), can be used as a trust registry component to provide a holistic approach for trust management in SSI ecosystems. TRAIN facilitates individual trust decisions through the discovery of trust lists in SSI ecosystems, along with published credential schemas, so that verifiers can perform informed trust decisions about issued credentials.",""
"Decentralized Digital Identity Using Blockchain in the Web4 Era","https://scispace.com/paper/decentralized-digital-identity-using-blockchain-in-the-web4-otfidt4j5y9o","2025","Repository","","Shubham Goswami","10.5281/zenodo.15764296","","As more of our lives shift online, managing digital identity in a safe and user-centric way has become a pressing challenge. This paper explores how blockchain technology can offer a transparent, secure, and decentralized approach to identity management in the emerging Web4 ecosystem. It proposes a framework using Decentralized Identifiers (DIDs), Verifiable Credentials (VCs), Modular Identity Capsules (MICs), and Smart Contracts to enable self-sovereign identity. The study reviews existing systems like Microsoft ION, Sovrin, and Veramo, discusses practical applications in sectors like healthcare, education, and governance, and outlines future research directions for privacy-preserving digital identity systems. ",""
"Decentralized Digital Identity Using Blockchain in the Web4 Era","https://scispace.com/paper/decentralized-digital-identity-using-blockchain-in-the-web4-fr2ku52uipwy","2025","Repository","","Shubham Goswami","10.5281/zenodo.15764295","","As more of our lives shift online, managing digital identity in a safe and user-centric way has become a pressing challenge. This paper explores how blockchain technology can offer a transparent, secure, and decentralized approach to identity management in the emerging Web4 ecosystem. It proposes a framework using Decentralized Identifiers (DIDs), Verifiable Credentials (VCs), Modular Identity Capsules (MICs), and Smart Contracts to enable self-sovereign identity. The study reviews existing systems like Microsoft ION, Sovrin, and Veramo, discusses practical applications in sectors like healthcare, education, and governance, and outlines future research directions for privacy-preserving digital identity systems. ",""
"A Digital Identity Blockchain Ecosystem: Linking Government-Certified and Uncertified Tokenized Objects","https://scispace.com/paper/a-digital-identity-blockchain-ecosystem-linking-government-mml432qksd9l","2025","Journal Article","Applied Sciences","Juan Carlos López-Pimentel
Javier Gonzalez-Sanchez
Luis Alberto Morales-Rosales","10.3390/app15158577","","This paper presents a novel digital identity ecosystem built upon a hierarchical structure of Blockchain tokens, where both government-certified and uncertified tokens can coexist to represent various attributes of an individual’s identity. At the core of this system is the government, which functions as a trusted authority capable of creating entities and issuing a unique, non-replicable digital identity token for each one. Entities are the exclusive owners of their identity tokens and can attach additional tokens—such as those issued by the government, educational institutions, or financial entities—to form a verifiable, token-based digital identity tree. This model accommodates a flexible identity framework that enables decentralized yet accountable identity construction. Our contributions include the design of a digital identity system (supported by smart contracts) that enforces uniqueness through state-issued identity tokens while supporting user-driven identity formation. The model differentiates between user types and certifies tokens according to their source, enabling a scalable and extensible structure. We also analyze the economic, technical, and social feasibility of deploying this system, including a breakdown of transaction costs for key stakeholders such as governments, end-users, and institutions like universities. Considering the benefits of blockchain, implementing a digital identity ecosystem in this technology is economically viable for all involved stakeholders. ","This paper proposes a digital identity ecosystem on a blockchain, enabling government-certified and uncertified tokens to coexist, with a trusted government authority issuing unique digital identity tokens, supporting decentralized yet accountable identity construction and scalability."
"DID and VC:Untangling Decentralized Identifiers and Verifiable Credentials for the Web of Trust","https://scispace.com/paper/did-and-vc-untangling-decentralized-identifiers-and-vkrtj9np87","2020","Proceedings Article","","Clemens Brunner
Ulrich Gallersdörfer
Fabian Knirsch
Dominik Engel
Florian Matthes","10.1145/3446983.3446992","https://dl.acm.org/doi/pdf/10.1145/3446983.3446992","Decentralized identifiers and verifiable credentials have been proposed as a self-sovereign and privacy-friendly alternative to centralized and proprietary authentication services. Currently, a W3C standard exists that attempts to unify existing proposals and to find a common layer for decentralized identification and verification. However, there are some limitations of decentralized identifiers in comparison to established, centrally controlled authentication platforms concerning trust, privacy and usability. In this paper, we first describe all workflows which are necessary to create, share and verify a verifiable credential and second, we discuss the limitations concerning trust, privacy and usability of decentralized identifiers. The paper summarizes the involved workflows for decentralized authentication as proposed by the current standard. Further, we show the existing limitations and shortcomings that need to be considered when sharing DID for practical implementations and give an overview of possible solutions and future directions.","In this paper, the authors describe all workflows which are necessary to create, share and verify a verifiable credential and discuss the limitations concerning trust, privacy and usability of decentralized identifiers."
"Ontologies and Schema Languages on the Web","https://scispace.com/paper/ontologies-and-schema-languages-on-the-web-2rm698pgy6","2005","","","Dieter Fensel
James A. Hendler
Henry Lieberman
Wolfgang Wahlster
Tim Berners-Lee","","","This chapter contains sections titled: Introduction, Ontologies and Schemas, The Ontology Language OIL, XML Schema, RDF Schema, Applying Ontologies to Online Resources, Conclusion, Notes, References","This chapter contains sections titled: Introduction, Ontologies and Schemas, The Ontology Language OIL, XMLSchema, RDF Schema, Applying Ontologies to Online Resources, Conclusion, Notes, References."
"Blockchain-Based Decentralized Identity Systems: A Survey of Security, Privacy, and Interoperability","https://scispace.com/paper/blockchain-based-decentralized-identity-systems-a-survey-of-oe01bgb54lx6","2025","Journal Article","","Vikas Prajapati","10.38124/ijisrt/25mar1062","","Blockchain technology, a decentralized and immutable ledger, has transformed identity and access management (IAM) by enhancing security, privacy, and trust in digital ecosystems. Ensuring safe authentication and data integrity is made possible by its integration with sophisticated cryptographic techniques like zero-knowledge proofs (ZKPs) and public- key infrastructure (PKI). Other methods include verifiable credentials (VCs) and decentralized identifiers (DIDs). This paper provides a comprehensive analysis of blockchain-based IAM systems, comparing leading blockchain platforms, including Ethereum, Hyperledger Indy, IOTA, and IoTeX, in identity management. The role of blockchain in mitigating identity-related threats, such as identity theft and unauthorized access, is explored through decentralization, immutability, and smart contract automation. Additionally, key security enhancements, including cryptographic mechanisms that strengthen decentralized identity solutions and privacy-preserving authentication, are examined. The potential of blockchain to establish a self-sovereign identity framework that fosters trust, scalability, and security in digital identity ecosystems is highlighted, paving the way for the next generation of identity management solutions. ","This survey examines blockchain-based decentralized identity systems, comparing leading platforms, and explores their potential to enhance security, privacy, and trust in digital ecosystems through decentralization, immutability, and smart contract automation."
"Disposable Yet Official Identities (DYOI) for Privacy-Preserving System Design - The case of COVID-19 digital document verification and credential-based access control in ad hoc outdoor and indoor settings (and beyond)","https://scispace.com/paper/disposable-yet-official-identities-dyoi-for-privacy-isecwoipxeqx","2020","Repository","","Georgakopoulos Panagiotis","10.5281/zenodo.4016976","","In this paper we report on the design of a service system to endow next-generation COVID-19 mobile applications with the capacity: a) to instantly manage and verify a wide range of possible COVID-19 digital documents (circulation attestations, work or travel permits based on approved COVID-19 tests, vaccination certificates, etc.) and, b) to provide credential-based access control, especially in cases where the Verifier is not a web entity but a human agent with a smartphone, or an IoT device -- mainly in ad hoc outdoor and indoor settings. The system has been designed as a response to the specific needs of a health emergency situation, but it may have a broader application in different cased and areas of control (such as airport and train stations checking points and board controls), where the verification process must exclude the possibility of a physical interaction between the controller and the subject of control, by maintaining a “safe distance” between them and while preserving a certain privacy for the subject of control. Our approach levers the potential of Disposable Identities, Self-Sovereign Identities technologies and Verifiable Credentials (VCs) to enable digital document verification and credential-based access control in ad hoc outdoor and indoor settings (and beyond). Towards this, we specifically introduce the concept of “Derivative” (i.e., transcoded/contextual) Verifiable Credentials. A Derivative VC is a derived bond contract guaranteeing the validity and ownership over the underlying contracts (VCs) whose: a) usability is restricted in a very specific context (that of the “local” and time-limited interaction between a Subject and a Service Provider) and, b) linking table points only to a specific “Pairwise DID”. ",""
"Mapping Requirements Specifications into a Formalized Blockchain-Enabled Authentication Protocol for Secured Personal Identity Assurance","https://scispace.com/paper/mapping-requirements-specifications-into-a-formalized-32pezhcqr5","2017","Book Chapter","","Benjamin Leiding
Alex Norta","10.1007/978-3-319-70004-5_13","","The design and development of novel security and authentication protocols is a challenging task. Design flaws, security and privacy issues as well as incomplete specifications pose risks for its users. Authcoin is a blockchain-based validation and authentication protocol for secure identity assurance. Formal methods, such as Colored Petri Nets (CPNs), are suitable to design, develop and analyze such new protocols in order to detect flaws and mitigate identified security risks. In this work, the Authcoin protocol is formalized using Colored Petri Nets resulting in a verifiable CPN model. An Agent-Oriented Modeling (AOM) methodology is used to create goal models and corresponding behavior models. Next, these models are used to derive the Authcoin CPN models. The modeling strategy as well as the required protocol semantics are explained in detail. Furthermore, we conduct a state-space analysis on the resulting CPN model and derive specific model properties. The result is a complete and correct formal specification that is used to guide future implementations of Authcoin.","In this work, the Authcoin protocol is formalized using Colored Petri Nets resulting in a verifiable CPN model that is used to guide future implementations of Authcoin."
"Web Application Identity Management Via Blockchain-Powered Decentralized Systems","https://scispace.com/paper/web-application-identity-management-via-blockchain-powered-jcix8c7k2eqs","2025","Repository","","","10.5281/zenodo.15593118","","As online services continue to expand, managing digital identities securely has become a key requirement for web applications. Conventional identity systems, which depend on centralized servers for user verification and data storage, often face serious vulnerabilities such as hacking, data leakage, and lack of transparency. Users are also limited in their control over personal data. Blockchain offers a decentralized alternative, where cryptographic security, consensus algorithms, and tamper-proof data handling allow users to manage their digital identities independently and securely. Core technologies like Self-Sovereign Identity (SSI), Decentralized Identifiers (DIDs), and Verifiable Credentials (VCs) help facilitate secure, portable, and verifiable identity transactions across different platforms. Smart contracts enhance this system by automating permissions and ensuring privacy-preserving operations. Despite its benefits, integrating blockchain into web identity management also brings challenges such as network scalability, energy usage, regulatory compliance, and interoperability between systems. This study investigates the development and implementation of decentralized identity systems within web-based environments. It discusses the improvements blockchain brings in terms of privacy, data ownership, and crossplatform compatibility. The paper also reviews emerging innovations and outlines potential paths for building more secure and user-focused identity frameworks using blockchain technologies. ",""
"Information Organisation in Design: An Application of Formal Ontologies","https://scispace.com/paper/information-organisation-in-design-an-application-of-formal-3fwoo2uo60","2007","Journal Article","Guidelines for a Decision Support Method Adapted to NPD Processes","A. George Gunendran
Anne-Françoise Cutting-Decelle
Rim Young
Jean-Pierre Bourey","","https://scispace.com/pdf/information-organisation-in-design-an-application-of-formal-3fwoo2uo60.pdf","Design activities need to be satisfied by several context considerations. The design data, information and knowledge need to be understood and interpreted by multiple context applications. Therefore, the organisation of those information and knowledge must be managed in a manner that all participants of design activities understand and share the actual meanings of the terms. An important approach onto design activities is to decompose the design activity into a set of processes, each of them being interrelated and sharing and exchanging information. Ontologies are potentially very powerful tools to share information and knowledge among systems. A number of different definitions are available for the word « ontology », but all of them highlight the basic functionality of an ontology as a methodology for enabling a better sharing of the meaning of terms. In this paper, we propose two approaches based on formal ontologies, thus enabling a better organisation of the information handled during the design process: the first one makes use of the PSL (Process Specification Language) as a key-enabler for process based communications and information exchanges. The other one proposes methods and tools facilitating communications through model based transformation (MDA) approaches.","Two approaches based on formal ontologies are proposed, thus enabling a better organisation of the information handled during the design process, and the first makes use of the PSL (Process Specification Language) as a key-enabler for process based communications and information exchanges."
"VChain: Establishing Trust Based on Verifiable Credential Chains","https://scispace.com/paper/vchain-establishing-trust-based-on-verifiable-credential-9r30dqtuh8jq","2025","Repository","","","10.5281/zenodo.14644042","","Verifiable credentials (VCs) appear as a promising solution for holders to prove to verifiers the possession of certain desirable qualities or characteristics in a trustworthy and privacy-aware manner. Currently, a VC is linked to very specific properties for which it is issued and its trustworthiness is associated to its root of trust. However, determining the trustworthiness of a digital entity, i.e., a user, a microservice, etc., on arbitrary properties cannot be currently done based on their existing VCs, even if such a derivation could be trivial in the physical world; e.g., the certified access to an organization subdomain should provide access to the domain that includes it. In this paper, we define and experimentally analyze three different algorithms, namely GSP-X, CAM and LPwE, while employ VCs of multiple holders to infer the trustworthiness of a specific entity to possess specific properties of interest within a certain context, e.g., the likelihood of a microservice to meet advertised qualities for which it possesses no VCs. With synthetic datasets of credential chains of varying degrees of noise and hidden credentials from the ground truth, we experimentally establish that CAM and LPwE can accurately infer additional information about an entity's attributes or qualities even based on 50% and 60% of available ground truth, respectively. The algorithms, when properly parametrized, can be strict and accurate enough to perform even access control or authorization in various practical settings. Moreover, they are able to estimate a level of confidence on the possession of specific attributes based on the VCs available at the holder. Implementing one of the proposed algorithms within a blockchain smart contract can serve as a trust broker for assessing trust among microservices in open systems. ",""
"Trust Me If You Can: Trusted Transformation Between (JSON) Schemas to Support Global Authentication of Education Credentials","https://scispace.com/paper/trust-me-if-you-can-trusted-transformation-between-json-1x6eal2tzb","2021","Book Chapter","arXiv: Computers and Society","Stefan More
Peter Grassberger
Felix Hörandner
Andreas Abraham
Lukas Daniel Klausner","10.1007/978-3-030-78120-0_2","https://arxiv.org/pdf/2106.12793","Recruiters and institutions around the world struggle with the verification of diplomas issued in a diverse and global education setting. Firstly, it is a nontrivial problem to identify bogus institutions selling education credentials. While institutions are often accredited by qualified authorities on a regional level, there is no global authority fulfilling this task. Secondly, many different data schemas are used to encode education credentials, which represents a considerable challenge to automated processing. Consequently, significant manual effort is required to verify credentials. 
In this paper, we tackle these challenges by introducing a decentralized and open system to automatically verify the legitimacy of issuers and interpret credentials in unknown schemas. We do so by enabling participants to publish transformation information, which enables verifiers to transform credentials into their preferred schema. Due to the lack of a global root of trust, we utilize a distributed ledger to build a decentralized web of trust, which verifiers can query to gather information on the trustworthiness of issuing institutions and to establish trust in transformation information. Going beyond diploma fraud, our system can be generalized to tackle the generalized problem for other domains lacking a root of trust and agreements on data schemas.","Li et al. as discussed by the authors proposed a decentralized and open system to automatically verify the legitimacy of issuing institutions and interpret credentials in unknown schemas. But, due to the lack of a global root of trust, there is no global authority fulfilling this task."
"A Conceptual Model for Claim Validation Based on Cryptographically Signed Data","https://scispace.com/paper/a-conceptual-model-for-claim-validation-based-on-1ttbqdyq4591","2024","Journal Article","IEEE Access","Ryosuke Abe
Shigeya Suzuki
Osamu Nakamura","10.1109/access.2024.3524509","","In this paper, we propose a conceptual model for claim validation based on signed data while clarifying the gap between validation and verification. As various activities are conducted via the Internet and the Web, verifying information and its originators is essential for countermeasures against threats, such as spoofing or falsifying an achievement. These discussions utilize cryptographically signed data, which includes a digital signature that allows a recipient can confirm the authenticity of the source using cryptographic techniques. In applications that utilize signed data to represent a claim, the recipient judges whether the claim is valid to avoid misidentification of the claim. However, the standards for digital certificates, such as Verifiable Credentials, do not cover the validation of the claim represented by the certificate, including the truth or falsity of the claim. Considering that verifying a signature does not directly indicate the validity of the claim, the gap between verification and validation should be clarified to cover the validation of the claim. We then hypothesize that the gap is the presence or absence of the validator’s criteria, and review the definitions in two standard documents to confirm our hypothesis. We then propose a conceptual model for claim validation that utilizes signed data. In our model, a validator, who is a recipient of the claim, defines a validation policy to represent the validator’s criteria. We also discuss a communication model between the claimant, who is a originator of the claim, and the validator. For claims that the validator cannot directly validate, we introduce an additional model that involves a certifier that the validator trusts. We analyze the applicability of our model through three use cases, and conclude that our models are applicable. Based on our model, we anticipate exploring several scenarios to validate diverse claims using signed data.","This paper proposes a conceptual model for claim validation using cryptographically signed data, addressing the gap between verification and validation by introducing a validator's criteria and a communication model between claimant and validator."
"A Review Towards the Development of Ontology Based Identity and Access Management Metamodel","https://scispace.com/paper/a-review-towards-the-development-of-ontology-based-identity-3916fu3jq9","2020","Book Chapter","Advanced Information Networking and Applications","Kamrun Nahar
Asif Qumer Gill","10.1007/978-3-030-44038-1_21","","Building an identity and access management (IAM) system that satisfies business needs and can evolve over time with the ever-changing business environment, is always a challenging endeavour. This calls for the need of an ontology based adaptive IAM metamodel, which can adapt to and instantiated for different situations. To achieve this objective, the first step is to identify the relevant elements and their relationships for developing a detailed IAM ontology. Thus, this paper mainly focuses on the review of the available key models as a starting point for the identification of relevant elements and relationships for the development of the adaptable and yet generic metamodel for our industry research partner. This paper uses the graph modelling approach to present the identified elements and their relationship as an ontology, which can be used for developing the metamodel.","This paper uses the graph modelling approach to present the identified elements and their relationship as an ontology, which can be used for developing the metamodel."
"Wallet wars or digital public infrastructure? Orchestrating a digital identity data ecosystem from a government perspective","https://scispace.com/paper/wallet-wars-or-digital-public-infrastructure-orchestrating-a-3xq21ojui5ur","2024","Journal Article","Electronic Markets","Konrad Degen
Timm Teubner","10.1007/s12525-024-00731-1","","Abstract With the eIDAS 2.0 legislation, the European Union seeks to establish a digital identity data ecosystem and to empower citizens to manage digital credentials from various sources through an ID wallet interface. To achieve this, governments must develop holistic orchestration models integrating technical, regulatory, and economic perspectives. This approach will foster ecosystem value creation, address orchestration tensions, and design sustainable operating models for various ecosystem actors. While IS research has explored private-sector governance mechanisms in platform and data ecosystems, a research gap exists in understanding public–private orchestration where governments act as orchestrators. We address this through a structured document analysis of 80 position papers from various stakeholders participating in a public government consultation process and 14 semi-structured in-depth interviews. By examining ecosystem value creation mechanisms, orchestration tensions, and monetization challenges, we identify two government orchestration standard types for the ID wallet provision. The Government ID-Infrastructure Wallet model embodies an ecosystem-integrated public infrastructure, while the Trust ID Wallet Federation exemplifies a dynamic and competition-driven approach. By bridging the self-sovereign identity ecosystem paradigm with digital identity infrastructure research, our work contributes to the understanding and theoretical development of data ecosystems and digital identity research from a government perspective. ","This study examines the European Union's eIDAS 2.0 legislation, analyzing government orchestration models for a digital identity data ecosystem, identifying two standard types: Government ID-Infrastructure Wallet and Trust ID Wallet Federation, and their implications for ecosystem value creation and monetization."
