"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"VChain: Establishing Trust Based on Verifiable Credential Chains","https://scispace.com/paper/vchain-establishing-trust-based-on-verifiable-credential-765lyuapvg3u","2025","Repository","","","10.5281/zenodo.14644043","","&lt;p&gt;Verifiable credentials (VCs) appear as a promising solution for holders to prove to verifiers the possession of certain desirable qualities or characteristics in a trustworthy and privacy-aware manner. Currently, a VC is linked to very specific properties for which it is issued and its trustworthiness is associated to its root of trust. However, determining the trustworthiness of a digital entity, i.e., a user, a microservice, etc., on arbitrary properties cannot be currently done based on their existing VCs, even if such a derivation could be trivial in the physical world; e.g., the certified access to an organization subdomain should provide access to the domain that includes it. In this paper, we define and experimentally analyze three different algorithms, namely GSP-X, CAM and LPwE, while employ VCs of multiple holders to infer the trustworthiness of a specific entity to possess specific properties of interest within a certain context, e.g., the likelihood of a microservice to meet advertised qualities for which it possesses no VCs. With synthetic datasets of credential chains of varying degrees of noise and hidden credentials from the ground truth, we experimentally establish that CAM and LPwE can accurately infer additional information about an entity's attributes or qualities even based on 50% and 60% of available ground truth, respectively. The algorithms, when properly parametrized, can be strict and accurate enough to perform even access control or authorization in various practical settings. Moreover, they are able to estimate a level of confidence on the possession of specific attributes based on the VCs available at the holder. Implementing one of the proposed algorithms within a blockchain smart contract can serve as a trust broker for assessing trust among microservices in open systems.&lt;/p&gt; ",""
"A Review Towards the Development of Ontology Based Identity and Access Management Metamodel","https://scispace.com/paper/a-review-towards-the-development-of-ontology-based-identity-3916fu3jq9","2020","Book Chapter","Advanced Information Networking and Applications","Kamrun Nahar
Asif Qumer Gill","10.1007/978-3-030-44038-1_21","","Building an identity and access management (IAM) system that satisfies business needs and can evolve over time with the ever-changing business environment, is always a challenging endeavour. This calls for the need of an ontology based adaptive IAM metamodel, which can adapt to and instantiated for different situations. To achieve this objective, the first step is to identify the relevant elements and their relationships for developing a detailed IAM ontology. Thus, this paper mainly focuses on the review of the available key models as a starting point for the identification of relevant elements and relationships for the development of the adaptable and yet generic metamodel for our industry research partner. This paper uses the graph modelling approach to present the identified elements and their relationship as an ontology, which can be used for developing the metamodel.","This paper uses the graph modelling approach to present the identified elements and their relationship as an ontology, which can be used for developing the metamodel."
"EVI: Evidence Graph Ontology v1.0","https://scispace.com/paper/evi-evidence-graph-ontology-v1-0-3z34jv2yhc","2023","Dataset","","Mohammad Sadnan Al Manir
Tim W. Clark","10.5281/zenodo.7903527","","The Evidence Graph ontology (EVI v1.0) extends core concepts from the W3C Provenance Ontology PROV-O to describe evidence for correctness of findings in biomedical publications. The semantic data model in EVI is expressed using OWL2 Web Ontology Language (OWL2). The core PROV ontology concepts used in EVI are Entity, Activity, and Agent, with two sub-classes Person and Organization. The object properties in EVI are used to establish relations among instances, most of which are of type DigitalObject. Computations are activities performed on instances of other DigitalObjects, Software or Services. The latest release of EVI is v1.0 that can be accessed here at https://w3id.org/EVI. ","EVI v1.0 is an ontology for describing evidence in biomedical publications, extending concepts from PROV-O. It uses OWL2 to express the semantic data model, with core concepts like Entity, Activity, and Agent."
"Certifying Provenance of Scientific Datasets with Self-sovereign Identity and Verifiable Credentials","https://scispace.com/paper/certifying-provenance-of-scientific-datasets-with-self-11bsv26ggusn","","","","Iain Barclay
Swapna Radha
Alun Preece
Ian Taylor
Jarek Nabrzyski","10.48550/arxiv.2004.02796","","In order to increase the value of scientific datasets and improve research outcomes, it is important that only trustworthy data is used. This paper presents mechanisms by which scientists and the organisations they represent can certify the authenticity of characteristics and provenance of any datasets they publish so that secondary users can inspect and gain confidence in the qualities of data they source. By drawing on data models and protocols used to provide self-sovereign ownership of identity and personal data to individuals, we conclude that providing self-sovereignty to data assets offers a viable approach for institutions to certify qualities of their datasets in a cryptography secure manner, and enables secondary data users to efficiently perform verification of the authenticity of such certifications. By building upon emerging standards for decentralized identification and cryptographically verifiable credentials, we envisage an infrastructure of tools being developed to foster adoption of metadata certification schemes, and improving the quality of information provided in support of shared data assets.","This paper proposes a mechanism for scientists to certify dataset authenticity and provenance using self-sovereign identity and verifiable credentials, enabling secondary users to verify data quality and trustworthiness in a cryptography-secure manner."
"An Ontology-Based Architecture for Federated Identity Management","https://scispace.com/paper/an-ontology-based-architecture-for-federated-identity-2exup4tvlt","2009","Proceedings Article","Advanced Information Networking and Applications","Farah Layouni
Yann Pollet","10.1109/AINA.2009.124","https://scispace.com/pdf/an-ontology-based-architecture-for-federated-identity-2exup4tvlt.pdf","Federated identity platform on the basis of digital content require sophisticated descriptions of that content, as well as service-oriented carrier architectures that allow negotiating and enforcing contract and license schemes in heterogeneous digital application environments. So this paper gives ontology in the Web Ontology Language (OWL) for federated identity systems, giving explicit, formal, and general specifications of a conceptualization of such architecture. OWL ontologies are standardized, machine-readable formats that support automated processing with Semantic Web applications. Intermediate concepts, concepts between base-level concepts and higher level concepts, are central in a federated identity system.","This paper gives ontology in the Web Ontology Language (OWL) for federated identity systems, giving explicit, formal, and general specifications of a conceptualization of such architecture."
"CertOn: A Semantic Framework Under IOF for Multi-Domain Industrial Certificates","https://scispace.com/paper/certon-a-semantic-framework-under-iof-for-multi-domain-oeuo2sp5likt","2025","Journal Article","","Ali Hasanzadeh
Farhad Ameri","10.1115/detc2025-169283","","Abstract In modern manufacturing, managing certificates efficiently is crucial for compliance and quality assurance. However, existing systems often suffer from data fragmentation and interoperability issues. To address these challenges, we developed CertOn, a Certificate Ontology aligned with the Industrial Ontologies Foundry (IOF) and Basic Formal Ontology (BFO). CertOn provides a structured framework for handling certificates across various industrial domains, enhancing data interoperability, and supporting automated reasoning for compliance tracking and product lifecycle assessment. This paper presents CertOn’s class structure and offers natural language and semi-formal definitions for them. The ontology illustrates different agents and processes that are involved in the attestation of the certified entity as well as the generation of the certificate. We demonstrate CertOn’s capabilities through competency questions and represent them via SPARQL Protocol and RDF Query Language (SPARQL) queries. These queries showcase CertOn’s ability to manage complex certificate-related data and fundamental relationships between the entities. They also prove CertOn’s ability to support critical use cases in manufacturing and supply chain management. The queries are designed to handle a manually generative dataset that describes a small knife manufacturer to show the complexity of certificates for such simple systems. The paper concludes that by integrating CertOn into existing industrial frameworks, industries can enhance operational efficiency and regulatory compliance. ",""
"Towards Interoperable Vaccination Certificate Services","https://scispace.com/paper/towards-interoperable-vaccination-certificate-services-1as6w9yvw7bt","2021","Journal Article","","Corici, A.
Hühnlein, T.
Hühnlein, D.
Rode, O.","10.5281/zenodo.5253577","","With the new coronavirus having an impact on everyday life including cross-border traveling, building a trustworthy system to certify and validate the vaccination status against this pathogen has brought many initiatives into action. In this article, we briefly discuss some of them and propose a privacy-friendly Vaccination Certificate Service based on Verifiable Credentials, describe a possible implementation based on Open Source components, and finally outline how the proposed solution may be integrated with existing electronic health records and emerging eHealth oriented data exchange infrastructures supporting the International Patient Summary. ",""
"DataSpecer: A Model-Driven Approach to Managing Data Specifications","https://scispace.com/paper/dataspecer-a-model-driven-approach-to-managing-data-24xztn4o","2022","Book Chapter","Extended Semantic Web Conference","Štěpán Stenchlák
Martin Nečaský
Petr Škoda
Jakub Klímek","10.1007/978-3-031-11609-4_10","","AbstractIn this paper, we demonstrate DataSpecer, a tool for effortless management of data specifications based on a domain ontology. Using DataSpecer, the users can generate technical artifacts such as data schemas, e.g., in JSON Schema or XML Schema, and human-readable documentation for a specific dataset based on the provided ontology while maintaining the semantic mapping from the generated artifacts to the ontology. This significantly eases the task of developing data specifications and keeping the corresponding technical artifacts consistent in the process. The tool is based on a previously studied model-driven development (MDD) approach [5] that divides data modeling into layers. This approach was already partially implemented in the tools XCase [2] and eXolutio [3], however, only for XML Schemas and only based on a manually created model, not on an existing domain ontology. Our current tool provides support for the implementation of artifact generators for any target format, including human-readable documentation, and supports domain ontologies as the starting point of the MDD. The tool is already in use in Czechia with the Semantic Government Vocabulary (SGOV) [4] serving as the domain ontology.KeywordsData schemaData modelingOntologyAutomation ","DataSpecer as discussed by the authors is a tool for effortless management of data specifications based on a domain ontology, which can generate technical artifacts such as data schemas and human-readable documentation for a specific dataset based on the provided ontology while maintaining the semantic mapping from the generated artifacts to the ontology."
"D2.1 Compliance Assessment Specification","https://scispace.com/paper/d2-1-compliance-assessment-specification-btomkjjh2do3","2023","Repository","","Hugo, Wim
Steinhoff, Wilko
Turner Daniel
Zamani, Themis","10.5281/zenodo.10067252","","This report outlines a set of standards, API specifications, and vocabularies that define the nature and capabilities of compliance assessment, encoding, and verification services and infrastructure. It is divided into two sections. The first section provides a review of the conceptual model for the Compliance Assessment Toolkit (CAT). The second section details the requirements and specifications. ",""
"crossCert D5.5 Towards people-centred EPCs Guidelines and recommendations","https://scispace.com/paper/crosscert-d5-5-towards-people-centred-epcs-guidelines-and-kelsry6q9hc5","2025","Repository","","crossCert consortium","10.5281/zenodo.14744806","","This is Deliverable D5.5 of the crossCert project ",""
"An Ontology Model for Interoperability and Multi-organization Data Exchange","https://scispace.com/paper/an-ontology-model-for-interoperability-and-multi-3ezo4lk0h8","2020","Book Chapter","Computer Science On-line Conference","Andrei Tara
Alexandru Butean
Constantin-Bala Zamfirescu
Robert Learney","10.1007/978-3-030-51971-1_23","","Progress in the uptake and use of technologies such as Artificial Intelligence and the Internet of Things seems to be stalled by the colossal fragmentation of information and data standards. This complexity is compounded by issues of inter-organisational differences, hindering effective collaboration. There is a growing demand for cross-organizational integrations in regulated but decentralized environments. This paper introduces an ontology architecture where information is sliced into independent semantic layers, each focusing on a specific aspect of the data. By dissolving traditional monolithic data structures into layered, light semantic components, the necessity to maintain contextual metadata is diminished. The model proposes an ontology structure based on decentralized technologies to ensure an open environment and to avoid the flaws of centralized systems.","This paper introduces an ontology architecture where information is sliced into independent semantic layers, each focusing on a specific aspect of the data, to ensure an open environment and to avoid the flaws of centralized systems."
"Mapping between digital identity ontologies through SISM","https://scispace.com/paper/mapping-between-digital-identity-ontologies-through-sism-50vz0a171z","2009","","","Matthew Rowe","","https://scispace.com/pdf/mapping-between-digital-identity-ontologies-through-sism-50vz0a171z.pdf","Various ontologies are available defining the semantics of digital identity information. Due to the rise in use of lowercase semantics, such ontologies are now used to add metadata to digital identity information within web pages. However concepts exist in these ontologies which are related and must be mapped together in order to enhance machinereadability of identity information on the web. This paper presents the Social identity Schema Mapping (SISM) vocabulary which contains a set of mappings between related concepts in distinct digital identity ontologies using OWL and SKOS mapping constructs.","This paper presents the Social identity Schema Mapping (SISM) vocabulary which contains a set of mappings between related concepts in distinct digital identity ontologies using OWL and SKOS mapping constructs."
"A novel approach to establish trust in verifiable credential issuers in Self-sovereign identity ecosystems using TRAIN","https://scispace.com/paper/a-novel-approach-to-establish-trust-in-verifiable-credential-2pxpiza0","","Proceedings Article","Open Identity Summit","Isaac Henderson Johnson Jeyakumar
David Chadwick
Michael Kubach","10.18420/OID2022_02","",": Self-sovereign identity (SSI) promises to bring decentralized privacy friendly identity management (IdM) ecosystems to everyone. Yet, trust management in SSI remains challenging. In particular, it lacks a holistic approach that combines trust and governance frameworks. A practical and scalable mechanism is needed for verifiers to externally verify their trust in credential issuers. This paper illustrates how TRAIN (Trust mAnagement INfrastructure), an approach based on established components like ETSI trust lists and the Domain Name System (DNS), can be used as a trust registry component to provide a holistic approach for trust management in SSI ecosystems. TRAIN facilitates individual trust decisions through the discovery of trust lists in SSI ecosystems, along with published credential schemas, so that verifiers can perform informed trust decisions about issued credentials.",""
"A Profile for Non-Repudiable Process Documentation","https://scispace.com/paper/a-profile-for-non-repudiable-process-documentation-4y01iwx0rr","2006","","","Tan
Steve Munroe
P Groth
Sheng Jiang
S Miles
Luc Moreau","","","he data model for process documentation describes p-assertions as individual units for documenting process. These p-assertions can be cryptographically signed by asserting actors in order to establish accountability for their creation. This document extends on the data model for the basic p-assertions (relationship, actor-state and interaction) to include support for signatures.","This document extends on the data model for the basic p-assertions (relationship, actor-state and interaction) to include support for signatures."
"The Provenance Standardisation Vision","https://scispace.com/paper/the-provenance-standardisation-vision-4zl55usgeo","2006","","","Steve Munroe
Tan
P Groth
Sheng Jiang
S Miles
Luc Moreau","","","This document provides an overview of a model of provenance along with a description of a family of detailed specification documents that support the model. Important aspects of the model are specified within these documents in a detailed and clear manner that provides an unambiguous reference for developers.","This document provides an overview of a model of provenance along with a description of a family of detailed specification documents that support the model."
"A User-Centric Identity Management Framework based on the W3C Verifiable Credentials and the FIDO Universal Authentication Framework","https://scispace.com/paper/a-user-centric-identity-management-framework-based-on-the-4h8ex8azd5","2020","Proceedings Article","Consumer Communications and Networking Conference","Romain Laborde
Arnaud Oglaza
Samer Wazan
Francois Barrere
Abdelmalek Benzekri
David W. Chadwick
Rémi Venant","10.1109/CCNC46108.2020.9045440","https://scispace.com/pdf/a-user-centric-identity-management-framework-based-on-the-4h8ex8azd5.pdf","We present a user-centric and decentralized digital identity system that allows anyone to easily benefit from an enriched digital identity made of multi-purpose and multi-origin attributes. It increases usability by the elimination of user passwords. It also makes this digital identity highly trustworthy both for the user (in terms of privacy and sovereignty) and the service provider who requires highly certified information about the user being enrolled to and/or authenticated on its services. We built our system based on the Universal Authentication Framework specified by the FIDO Alliance and the data model proposed by the W3C Verifiable Credentials WG. The whole system has been implemented in a banking scenario.","This work presents a user-centric and decentralized digital identity system that allows anyone to easily benefit from an enriched digital identity made of multi-purpose and multi-origin attributes and increases usability by the elimination of user passwords."
"Formal verification of the W3C web authentication protocol","https://scispace.com/paper/formal-verification-of-the-w3c-web-authentication-protocol-q89zwsdkah","2018","Proceedings Article","","Iness Ben Guirat
Harry Halpin","10.1145/3190619.3190640","https://scispace.com/pdf/formal-verification-of-the-w3c-web-authentication-protocol-q89zwsdkah.pdf","The science of security can be set on firm foundations via the formal verification of protocols. New protocols can have their design validated in a mechanized manner for security flaws, allowing protocol designs to be scientifically compared in a neutral manner. Given that these techniques have discovered critical flaws in protocols such as TLS 1.2 and are now being used to re-design protocols such as TLS 1.3, we demonstrate how formal verification can be used to analyze new protocols such as the W3C Web Authentication API. We model W3C Web Authentication with the formal verification language ProVerif, showing that the protocol itself is secure. However, we also stretch the boundaries of formal verification by trying to verify the privacy properties of W3C Web Authentication given in terms of the same origin policy. We use ProVerif to show that without further mandatory requirements in the specification, the claimed privacy properties do not hold. Next steps on how formal verification can be further integrated into standards and the further development of the privacy properties of W3C Web Authentication is outlined.","It is demonstrated how formal verification can be used to analyze new protocols such as the W3C Web Authentication API and uses ProVerif to show that without further mandatory requirements in the specification, the claimed privacy properties do not hold."
"POSTER: Using Verifiable Credentials for Authentication of UAVs in Logistics","https://scispace.com/paper/poster-using-verifiable-credentials-for-authentication-of-2z40km5rec","","Journal Article","","Ken Watanabe
Kazue Sako","10.1007/978-3-031-41181-6_45","","Verifiable Credentials (VCs) have been widely adopted as a format for asserting information through use of digital signature technique, and offer versatile usages. The World Wide Web Consortium (W3C) has standardized the data model for VCs [1], and the motivation for this study is to verify the applicability of its data model through a concrete, realistic scenario. For verification, we have chosen a scenario where Unmanned Aerial Vehicles (UAVs) collaborate to deliver packages. As a contribution of this study, we demonstrate how we can selectively disclose attributes of UAVs yet ensure its mission under an authorized contract. Furthermore, we propose a method for issuing receipts through use of VCs and Verifiable Presentations (VPs) that guarantees completion of delivery while UAVs remain anonymous. For this function, we developed a new format for VP, namely ‘VP with Message.’ These features have been implemented through a demo application. ","This study explores the application of Verifiable Credentials (VCs) for authenticating Unmanned Aerial Vehicles (UAVs) in logistics, enabling selective attribute disclosure, authorized mission execution, and anonymous delivery verification through a demo application and proposed Verifiable Presentation format."
"The Trust over IP Stack","https://scispace.com/paper/the-trust-over-ip-stack-4c8kfcrt6d","2019","Journal Article","","Matthew Davie
Dan Gisolfi
Daniel H. Hardman
John Jordan
Darrell O'Donnell
Drummond Reed","10.1109/MCOMSTD.001.1900029","","This article defines a four-layer architectural stack called the ToIP stack for establishing trust between peers over the Internet and other digital networks. Patterned after the TCP/IP stack that standardized packet exchange and created the Internet, the ToIP stack is a decentralized architecture that encompasses business, legal, and technological requirements. Layer One establishes decentralized trust roots using decentralized identifiers (DIDs), an emerging W3C standard for decentralized PKI. Layer Two is the DIDComm protocol, a transport-independent protocol that uses DIDs to form and communicate over a cryptographically secure connection. Layer Three is a suite of credential exchange protocols based on the W3C Verifiable Credentials standard for cryptographically verifiable digital credentials. Layer Four adds cryptographically verifiable governance frameworks using a metamodel for describing the business, legal, and technical policies under which a peer is operating as an issuer, holder, or verifier of digital credentials. This governance metamodel can be applied at all four Layers of the stack, producing a parallel ToIP Governance Stack that fully integrates the non-technical dimensions of trust establishment. Further work on defining, testing, and integrating the ToIP stack is planned for a new project at the Linux Foundation.","A four-layer architectural stack for establishing trust between peers over the Internet and other digital networks, patterned after the TCP/IP stack that standardized packet exchange and created the Internet, the ToIP stack is a decentralized architecture that encompasses business, legal, and technological requirements."
"Decentralized Identity and Verifiable Credentials - Trends and Advancement","https://scispace.com/paper/decentralized-identity-and-verifiable-credentials-trends-and-6nwluo5mybpd","2024","Journal Article","","Anastasios Liveretos
Milena Lazarova","10.1109/telecom63374.2024.10812293","","This paper explores the transformative potential of decentralized identity and verifiable credentials for digital identity management. It also emphasizes the need for digital identities, as a trusted abstraction model, to connect entities and manage their relationships. The decentralized identity is a trusted connector between data and services, enabling users to control their data and complete transactions. Verifiable credentials allow data issuers to issue cryptographically signed information to data holders, who can present it to data verifiers for independent validation. This model ensures better compliance with privacy regulations and improves security. This paper highlights the importance of neutrality, controllability, and interoperability in the ecosystem, with identity wallets playing a crucial role in managing identifiers and verifiable credentials.","This paper explores decentralized identity and verifiable credentials for digital identity management, emphasizing neutrality, controllability, and interoperability, and highlighting the role of identity wallets in managing identifiers and credentials for improved security and compliance."
"Ersetzen künftig «Verifiable Credentials» X.509-Zertifikate?","https://scispace.com/paper/ersetzen-kunftig-verifiable-credentials-x-509-zertifikate-eqsfhqrjasbm","2022","Repository","","","10.24451/arbor.16594","","X.509-Zertifikate gibt es schon seit über 40 Jahren. Sie werden für die Identifikation von Subjekten (Web-Servern, Personen, usw.) verwendet. Sie gelten als vertrauenswürdige und erprobte Berechtigungsnachweise und wir verlassen uns tagtäglich auf sie. Warum also mit Verifiable Credentials (VC) eine neue, in der breiten Öffentlichkeit unbekannte Technologie einführen? Um eine Public Key Infrastruktur (PKI) Lösung (welche auf X.509-Zertifikaten beruht) mit einer Self-Sovereign Identity (SSI) Lösung vergleichen zu können, muss zuerst der Unterschied und die Eigenschaften ihrer Berechtigungsnachweise beleuchtet werden. ",""
"Systems and methods for verifying and managing digital credentials","https://scispace.com/paper/systems-and-methods-for-verifying-and-managing-digital-37gmai7gfq","2020","Patent","","Lougheed Iii Charles
Tavag Lakshman
Stern Jeffrey","","","Systems and methods which provide the ability for users to track the lifecycle and conditional rules associated with credentials, which can include digitally verified third-party assertions of identity, education, licensing, work history, provenance, authenticity, outcomes, ingredients, etc. through a network of certified primary source or primary source equivalent issuers of credentials. Verifiable data registry technology can be used to provide access to information associated with the credentials, such as validity and schemas. Credential presentation and subscription processes are also utilized. Ecosystem communication and management functions can be executed through various agent instances associated with the actors, including administrators. Rating systems and fee transactions are also managed.","In this paper, the authors present a system and methods which provide the ability for users to track the lifecycle and conditional rules associated with credentials, which can include digitally verified third-party assertions of identity, education, licensing, work history, provenance, authenticity, outcomes, ingredients, etc."
"A Practical Approach To A Holistic Digital Twin","https://scispace.com/paper/a-practical-approach-to-a-holistic-digital-twin-4691i91k","2022","Proceedings Article","Scalable Trusted Computing","Michael Patrick Ford
Damian Glover
Lubna Dajani","10.1109/stc55697.2022.00030","","In February 2021 IPC, the global association for the electronics industry, published IPC- 2551, an interoperable framework for creation of holistic product digital twins incorporating critical design, production, and supply-chain data. Here we describe how the IPC-2551 standard works in combination with W3C standards Decentralized Identifiers (DIDs) and Verifiable Credentials (VCs) to enable secure, interoperable, privacy-preserving information exchanges between participants in any manufacturing ecosystem.","IPC-2551 as mentioned in this paper is an interoperable framework for creation of holistic product digital twins incorporating critical design, production, and supply-chain data, and it works in combination with W3C standards Decentralized Identifiers (DIDs) and Verifiable Credentials (VCs) to enable secure, interoperable, privacy-preserving information exchanges between participants in any manufacturing ecosystem."
"Provenance Standards","https://scispace.com/paper/provenance-standards-iwuhx2wmyjth","","","","Paolo Missier","10.1007/978-1-4614-8265-9_80749","","PROV, the Provenance standard, is a family of specifications released in 2013 by the Provenance Working Group, as a contribution to the Semantic Web suite of technologies at the World Wide Web Consortium. The specifications define a data model along with a number of serializations for representing aspects of provenance. The term provenance, as understood in these specifications, refers to information about entities, activities, and people involved in producing a piece of data or thing, which can be used to form assessments about its quality, reliability, or trustworthiness (PROV-Overview [1]). The specifications include a combination of W3C Recommendation and Note documents. Recommendation documents include:","PROV, a 2013 Provenance standard, defines a data model and serializations for representing provenance information, including entities, activities, and people involved in data production, to assess quality, reliability, and trustworthiness in the Semantic Web."
"Do we need metamodels AND ontologies for engineering platforms","https://scispace.com/paper/do-we-need-metamodels-and-ontologies-for-engineering-52qlt35g2e","2006","Proceedings Article","","Marie-Noölle Terrasse
Marinette Savonnet
Eric Leclercq
Thierry Grison
George Becker","10.1145/1138304.1138310","","In this paper we show how the joint use of metamodeling and ontologies allows to describe domain knowledge for a complex domain. Ontologies are used as stabilized descriptions of a business domain while metamodels allow a fine description of the domain (to be constructed in the initial phases of modeling). We propose to use an ontology for early categorization, i.e., as a ""natural"" complement of the formal system that is induced by the metamodel.","This paper proposes to use an ontology for early categorization, i.e., as a ""natural"" complement of the formal system that is induced by the metamodel."
"W3C data recommendations -- there are many!","https://scispace.com/paper/w3c-data-recommendations-there-are-many-1im9nvi7rk","2022","Journal Article","","Donny Winston","10.59350/4yddb-wdx72","","The World Wide Web Consortium (W3C) publishes a range of specifications and guidelines which help move web standards forward. However, even when restricting scope to the Latest version of specifications with the status Recommendation and with the tag Data, there are currently 77 of them: https://www.w3.org/TR/?tag=data&amp;amp;status=REC&amp;amp;version=latest! ","There are a large number of W3C data recommendations, currently 77."
"Access control for Data Spaces","https://scispace.com/paper/access-control-for-data-spaces-jhh4djyxbukc","2025","Repository","","Fotiou, Nikos
Siris, Vasilios A.
Polyzos, George C.","10.48550/arxiv.2504.13767","","Data spaces represent an emerging paradigm that facilitates secure and trusted data exchange through foundational elements of data interoperability, sovereignty, and trust. Within a data space, data items, potentially owned by different entities, can be interconnected. Concurrently, data consumers can execute advanced data lookup operations and subscribe to data-driven events. Achieving fine-grained access control without compromising functionality presents a significant challenge. In this paper, we design and implement an access control mechanism that ensures continuous evaluation of access control policies, is data semantics aware, and supports subscriptions to data events. We present a construction where access control policies are stored in a centralized location, which we extend to allow data owners to maintain their own Policy Administration Points. This extension builds upon W3C Verifiable Credentials. ",""
"A Survey on Decentralized Identifiers and Verifiable Credentials","https://scispace.com/paper/a-survey-on-decentralized-identifiers-and-verifiable-3a25dj4phs","2024","Journal Article","arXiv.org","Carlo Mazzocca
Abbas Acar
Selcuk Uluagac
Rebecca Montanari
Paolo Bellavista
Mauro Conti","10.48550/arxiv.2402.02455","https://scispace.compdf/a-survey-on-decentralized-identifiers-and-verifiable-3a25dj4phs.pdf","Digital identity has always been considered the keystone for implementing secure and trustworthy communications among parties. The ever-evolving digital landscape has gone through many technological transformations that have also affected the way entities are digitally identified. During this digital evolution, identity management has shifted from centralized to decentralized approaches. The last era of this journey is represented by the emerging Self-Sovereign Identity (SSI), which gives users full control over their data. SSI leverages decentralized identifiers (DIDs) and verifiable credentials (VCs), which have been recently standardized by the World Wide Web Community (W3C). These technologies have the potential to build more secure and decentralized digital identity systems, remarkably contributing to strengthening the security of communications that typically involve many distributed participants. It is worth noting that the scope of DIDs and VCs extends beyond individuals, encompassing a broad range of entities including cloud, edge, and Internet of Things (IoT) resources. However, due to their novelty, existing literature lacks a comprehensive survey on how DIDs and VCs have been employed in different application domains, which go beyond SSI systems. This paper provides readers with a comprehensive overview of such technologies from different perspectives. Specifically, we first provide the background on DIDs and VCs. Then, we analyze available implementations and offer an in-depth review of how these technologies have been employed across different use-case scenarios. Furthermore, we examine recent regulations and initiatives that have been emerging worldwide. Finally, we present some challenges that hinder their adoption in real-world scenarios and future research directions.","A comprehensive overview of DIDs and VCs from different perspectives is provided and some challenges that hinder their adoption in real-world scenarios and future research directions are presented."
"Microcredenciales y Web3: explorando el potencial y las oportunidades para la Transformación Digital","https://scispace.com/paper/microcredenciales-y-web3-explorando-el-potencial-y-las-ofu2rilwi5jf","2025","Journal Article","","Mauro Cambarieri
Claudia Alejandra Viadana
Nicolás Garcia Martinez
Luis Vivas
Sofia Rached
Michelle Jauge","10.24215/15146774e082","","This paper explores the potential of blockchain and Web3 technologies in the digital transformation of public entities, focusing on digital identity management and the issuance of verifiable credentials. Key concepts of these technologies, as well as W3C standards, are analyzed, highlighting their ability to ensure integrity, security, portability, and transparency in administrative processes. In the public sector, blockchain offers benefits such as the elimination of intermediaries, automation through smart contracts, asset tokenization, and improved interoperability. In education, the accelerated evolution of the labor market—driven by technological advancements and demands for dynamic specialization—has positioned micro-credentials as critical components for professional reinvention. However, their effective implementation requires overcoming challenges related to interoperability, security, and portability. This is where digital identity and verifiable credentials (VCs) emerge as key enablers of transformation. VCs streamline the issuance and verification of academic certifications, promoting employability and the portability of skills. The case study presented leverages the Digital Credentials Consortium (DCC) to implement VCs based on standards such as JSON-LD and decentralized identifiers (DIDs). This work outlines conceptual frameworks, technical implementation details, and contextual considerations for the adoption of Web3 technologies. ","This paper explores blockchain and Web3 technologies' potential in digital transformation, focusing on digital identity management and verifiable credentials, highlighting their benefits in public sector and education, while addressing interoperability, security, and portability challenges."
"Improved Identity Management with Verifiable Credentials and FIDO","https://scispace.com/paper/improved-identity-management-with-verifiable-credentials-and-2wwx7d4a33","2019","Journal Article","","David W. Chadwick
Romain Laborde
Arnaud Oglaza
Rémi Venant
Samer Wazan
Manreet Nijjar","10.1109/MCOMSTD.001.1900020","https://scispace.com/pdf/improved-identity-management-with-verifiable-credentials-and-2wwx7d4a33.pdf","We describe how FIDO and W3C VCs can overcome the problems of existing identity management systems. We describe our conceptual model and architecture, and the protocol we used by extending FIDO's UAF in order to provide both strong authentication and strong authorization. We built a pilot implementation for U.K. NHS patients to validate our implementation. Patients were able to use a mobile phone with a fingerprint reader to access restricted NHS sites in order to make and cancel appointments and order repeat prescription drugs. Our initial user trials with 10 U.K. NHS patients found the system to be easy to use, and fingerprints to be preferable to using usernames and passwords for authentication.","The conceptual model and architecture, and the protocol used by extending FIDO's UAF in order to provide both strong authentication and strong authorization, are described and a pilot implementation for U.K. NHS patients is built."
"Decentralized Identity Management: Prerequisiteof Web3 Identity Model","https://scispace.com/paper/decentralized-identity-management-prerequisiteof-web3-v0fhp0h5","2022","Posted Content","","","10.36227/techrxiv.20424633.v1","https://www.techrxiv.org/articles/preprint/Decentralized_Identity_Management_Prerequisiteof_Web3_Identity_Model/20424633/1/files/36523956.pdf","&lt;p&gt;Web3 is the evolution of internet requisites decentralized identity management known as a new paradigm in the identity management system. Web3 conceptualizes decentralization and based upon that needs an identity model that fulfills the requirement of any business/technology model in the new trusted third-party free era. This article presents Web3, Web3 architecture, and technologies expansion for secure and scalable services. Further, the decentralized identity management model is presented with its components (DID), reusable verifiable credentials (VC), issuer, verifier, and user centricity in perspective with the Web3 identity model. &lt;/p&gt; ","In this article , the authors presented Web3, Web3 architecture, and technologies expansion for secure and scalable services, and the decentralized identity management model with its components (DID), reusable verifiable credentials (VC), issuer, verifier, and user centricity in perspective with the Web3 identity model."
