"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A Trusted Approach for Decentralised and Privacy-Preserving Identity Management","https://scispace.com/paper/a-trusted-approach-for-decentralised-and-privacy-preserving-498me2ns4a","2021","Journal Article","IEEE Access","Rafael Torres Moreno
Jesús García-Rodríguez
Jorge Bernal Bernabe
Antonio F. Skarmeta","10.1109/ACCESS.2021.3099837","https://scispace.com/pdf/a-trusted-approach-for-decentralised-and-privacy-preserving-498me2ns4a.pdf","Identity Management (IdM) systems have traditionally relied on a centralized model prone to privacy, trust, and security problems, like potential massive data breaches or identity spoofing. Identity providers accumulate excessive power that might allow them to become a big brother, analyzing and storing as much data as possible. Users should be able to trust identity providers and manage their personal information straightforwardly without compromising their privacy. The European OLYMPUS project introduces a distributed approach for IdM based on enhanced Attribute-Based Credentials (ABC) that splits the role of Identity Provider to limit their influence and chances to become a unique point of failure. However, the trust relationship between service providers, users, and identity providers is still a gap in those kinds of privacy-preserving ABC systems. Decentralized technologies are an opportunity to break away from the centralized model and propose systems that respect privacy while increasing users’ trust. This paper presents an evolution of the OLYMPUS architecture, maintaining all the privacy features and incorporating distributed ledger technologies to enhance trust and security in online transactions and IdM systems. The proposed system has been implemented, tested, and validated, showing its performance and feasibility to manage user’s identity in a fully privacy-preserving, distributed and reliable way.","In this article, the European OLYMPUS project introduces a distributed approach for identity management based on enhanced attribute-based credentials (ABC) that splits the role of identity provider to limit their influence and chances to become a unique point of failure."
"Privacy-Preserving Negotiation of Common Trust Anchors Across Blockchain Networks","https://scispace.com/paper/privacy-preserving-negotiation-of-common-trust-anchors-f4cstpfa","2022","Proceedings Article","International Conference on Blockchain","Bishakh Chandra Ghosh
Dhinakaran Vinayagamurthy
Venkatraman Ramakrishna
Krishnasuri Narayanam
Subrata Chakraborty","10.1109/ICBC54727.2022.9805532","","Interoperation between permissioned consortium blockchain networks relies on their abilities to discover and validate the identities of each others’ participant organizations. These organizations may possess self-sovereign decentralized identities and verifiable credentials issued by well-known certification authorities. Two mutually untrusting networks of organizations can establish a basis for interoperation if they have one or more certification authorities in common. Yet, for privacy reasons, neither of them may want to expose a priori their entire lists of authorities, necessitating a negotiation process through which common authorities can be identified. In this paper, we analyze this negotiation problem, and propose and analyze two solution approaches, one involving active participation of the trust anchors and the other without involving them.","This paper proposes and analyzes two solution approaches, one involving active participation of the trust anchors and the other without involving them, for interoperation between permissioned consortium blockchain networks."
"Privacy-Preserving Negotiation of Common Trust Anchors Across Blockchain Networks","https://scispace.com/paper/privacy-preserving-negotiation-of-common-trust-anchors-398a10ps","2022","Proceedings Article","","","10.1109/icbc54727.2022.9805532","","Interoperation between permissioned consortium blockchain networks relies on their abilities to discover and validate the identities of each others’ participant organizations. These organizations may possess self-sovereign decentralized identities and verifiable credentials issued by well-known certification authorities. Two mutually untrusting networks of organizations can establish a basis for interoperation if they have one or more certification authorities in common. Yet, for privacy reasons, neither of them may want to expose a priori their entire lists of authorities, necessitating a negotiation process through which common authorities can be identified. In this paper, we analyze this negotiation problem, and propose and analyze two solution approaches, one involving active participation of the trust anchors and the other without involving them. ","In this article , two mutually untrusting networks of organizations can establish a basis for interoperation if they have one or more certification authorities in common, yet neither of them may want to expose a priori their entire lists of authorities, necessitating a negotiation process through which common authorities can be identified."
"An infrastructural approach to secure interoperability of electronic IDs: the bridging backbone","https://scispace.com/paper/an-infrastructural-approach-to-secure-interoperability-of-3dkdvtayhx","2005","Book Chapter","Electronic Government","Franco Arcieri
Andrea Dimitri
Fabio Fioravanti
Enrico Nardelli
Katia Pallucca
Alberto Postiglione
Maurizio Talamo","10.1007/11545156_28","","In this paper we propose a solution to secure interoperability between electronic ID management infrastructures enabling the provision of cross-border eServices to mobile citizens. Our proposal considers an interoperability architecture based on a federation of national infrastructures and follows a cooperation based approach which is fully compatible with and respectful of organizational and technical independence of existing national systems.","This proposal considers an interoperability architecture based on a federation of national infrastructures and follows a cooperation based approach which is fully compatible with and respectful of organizational and technical independence of existing national systems."
"Analyzing Interoperability and Portability Concepts for Self-Sovereign Identity.","https://scispace.com/paper/analyzing-interoperability-and-portability-concepts-for-self-65yadwnztk2k","","","","Andreas Gruner
Alexander Muhle
Christoph Meinel","10.1109/trustcom53373.2021.00089","","The Self-Sovereign Identity (SSI) paradigm postulates global unique identities that are controlled by the user. To achieve a widespread applicability, the emphasized interoperability principle supports the proclaimed ambition. Furthermore, identity portability enables the transfer of the identity to another SSI solution. These axioms gain additional momentum due to the development of numerous implementations. In this paper, we examine interoperability and portability concepts for SSI. Initially, we define these principles regarding the blockchain-based SSI model. Subsequently, we outline assessment criteria considering functional scope, governance/ trust, scalability and further characteristics. For interoperability, we evaluate the concepts of protocol and standard, broker, hub and pairing. Besides that, we assess the transformer and auxiliary solutions for portability. We can conclude that all interoperability schemes provide the maximum functional level theoretically. In contrast, portability patterns are fragmented in this regard. Nonetheless, protocol and standards can only be applied in the design phase, whereas broker, hub, pairing, transformer and auxiliary solutions enable interoperability, respectively portability post-deployment of the SSI system.","This paper examines interoperability and portability concepts for Self-Sovereign Identity (SSI), defining principles, assessment criteria, and evaluating schemes such as protocol and standard, broker, hub, and pairing, with portability patterns showing fragmentation."
"Towards a Methodology for Formally Analyzing Federated Identity Management Systems","https://scispace.com/paper/towards-a-methodology-for-formally-analyzing-federated-29d9wgw8","2022","Book Chapter","Leveraging Applications of Formal Methods","Katerina Ksystra
Maria Dimarogkona
Nikolaos Triantafyllou
Petros Stefaneas
Petros Kavassalis","10.1007/978-3-031-19762-8_28","","The aim of this paper is to develop an appropriate methodology for formally analyzing federated identity management (FIM) systems. For this purpose, two different formal frameworks are considered; the first uses TLA+, a specification language for modeling complex industrial systems, whereas the second uses the Maude language, a more research-oriented approach. Using these frameworks, we first model an API Connector, developed in the context of an EU eIDAS project to facilitate the integration of Service Providers with the eIDAS Network. On the basis of the produced specifications we verify the aforementioned API Connector by model-checking an important security property. Finally, the two approaches are compared in terms of efficiency and accessibility based on a set of carefully selected criteria. ","In this paper , two formal frameworks are considered; the first uses TLA+, a specification language for modeling complex industrial systems, whereas the second uses the Maude language, a more research-oriented approach."
"Towards a Password-Free Future: Analyzing and Comparing eID Solutions Under eIDAS","https://scispace.com/paper/towards-a-password-free-future-analyzing-and-comparing-eid-dtdf6ysb4g1a","2025","Journal Article","","Tobias Gösslbauer
Karl Pinter
Thomas Grechenig","10.1109/cist65886.2025.11224190","","This analysis focuses on password-free Electronic IDentity (eID) solutions for eGovernment services under the federated identity management framework Electronic IDentification, Authentication and trust Services (eIDAS). The scope of eID systems is centred on their alignment of the associated technical, legal, and procedural challenges. Through an analysis of five password-free eID solutions—Fast IDentity Online 2 (FIDO2) tokens, Secure Identity Across Borders Linked (STORK), distributed ledgers, mobile authenticators, and eID cards—the study evaluates their compliance with eIDAS standards and identifies key gaps in their design and implementation. While certain solutions, such as FIDO2 tokens and mobile authenticators, demonstrate full compliance, others, including STORK and distributed ledger-based systems, face challenges in achieving interoperability, privacy, and regulatory alignment. This research contributes to the discourse on digital identity management by offering insights into current limitations and recommending pathways for advancing the design, standardization, and deployment of eID systems. These results support the larger objectives of the European digital single market by highlighting the significance of regulations, innovations, and user-oriented design in creating password-free eID systems.","This study analyzes five password-free eID solutions under eIDAS, evaluating their compliance and identifying gaps in design and implementation, with FIDO2 tokens and mobile authenticators demonstrating full compliance, while others face interoperability, privacy, and regulatory challenges."
"Identity management distilled, a comparison of frameworks","https://scispace.com/paper/identity-management-distilled-a-comparison-of-frameworks-52y237p6yf","2008","","","Pieter Wisse
Paul Jansen","","https://scispace.com/pdf/identity-management-distilled-a-comparison-of-frameworks-52y237p6yf.pdf","Compelling reasons abound today for emphasizing the relevance of identity management. Enabled by digital information â including communication â technology, people conduct an increasing number of their interactions physically separated in space, yet connected in âreal time.â And âmachines,â especially so-called agents, are making their online contributions by proxy. But then, itâs not only the actors directly involved in interaction whose identities should be managed proportionally. Application of information as the very medium of interaction always entails â an attempt, at least, at â object references, qualified in relevant ways. Indeed, more identities to manage. At this early stage of â digital â identity management, we choose to refrain from any tight definition. Itâs simply too early. Instead, in this working paper we juxtapose and comment upon several frameworks, all proposed for information management where the concept of identity plays a key part. From such a comparison, an already clearer overview emerges of the varieties of identity management.","In this article, the authors contrast and comment upon several identity management frameworks for information management where the concept of identity plays a key part, and an already clearer overview emerges of the varieties of identity management."
"Decentralized Identity Governance in Multi-Cloud Ecosystems: Challenges, Frameworks, and Future Directions","https://scispace.com/paper/decentralized-identity-governance-in-multi-cloud-ecosystems-qwd71dlcuc3g","2025","Journal Article","European modern studies journal","Sarath Gadde","10.59573/emsj.9(3).2025.30","","Decentralized identity tech is emerging as a game-changer for the thorny problem of managing identities across different cloud platforms. Companies are quickly jumping on the multi-cloud bandwagon for better resilience and to avoid being stuck with one vendor. But the old, centralized ways of handling identities aren't cutting it anymore – they're leaving security gaps and making operations clunky. This article takes a deep dive into the core ideas, the real-world hurdles of implementation, the frameworks that help different systems talk to each other, and the governance models that can bring order to this distributed world. Thinking about trust differently, moving from a top-down approach to peer-to-peer, means more privacy, tighter security, and smoother authentication, all backed by rock-solid cryptography. There are big roadblocks in tech, within organizations, with regulations, and in day-to-day operations. The Federated Decentralized Identity Governance (FDIG) framework. It tackles these issues with five connected layers: Cryptographic Trust, Credential Governance, Identity Federation, Policy Orchestration, and Governance Oversight. This ""federated"" approach hits the sweet spot, giving us the freedom and resilience of decentralized identity, but also the control and compliance that businesses need. It manages identities consistently across all sorts of cloud platforms while keeping things flexible. ","This article explores decentralized identity governance in multi-cloud ecosystems, highlighting challenges, frameworks, and future directions. It proposes the Federated Decentralized Identity Governance (FDIG) framework to address security, privacy, and compliance issues in decentralized identity management."
"A technology and process analysis for contemporary identity management frameworks","https://scispace.com/paper/a-technology-and-process-analysis-for-contemporary-identity-11bgbt6ait","2019","Book Chapter","","Alex Hay-Man Ng
Paul A. Watters
Shiping Chen","10.4018/978-1-5225-7113-1.CH048","","The digital profile of a person has become one of the tradable digital commodities over the Internet. Identity management has gained increasing attention from both enterprises and government organisations, in terms of security, privacy, and trust. A considerable number of theories and techniques have been developed to deal with identity management issues using biometric multimodal approaches. In this chapter, the authors review, assess, and consolidate the research and development activities of contemporary biometric and non-biometric identity management in 21 privately and publicly funded organisations. Furthermore, they develop a taxonomy to characterise and classify these identity management frameworks into two categories: processes and technologies. The authors then study these frameworks by systematically reviewing the whole lifecycle of an identity management framework, including actors, roles, security, privacy, trust, interoperability, and federation. The goal is to provide readers with a comprehensive picture of the state of the art of the existing identity management frameworks that utilise biometric and non-biometric technologies with the aim to highlight the contemporary issues and progress in this area of identity management.","In this article, the authors review, assess, and consolidate the research and development activities of contemporary biometric and non-biometric identity management in 21 privately and publicly funded organizations and develop a taxonomy to characterise and classify these identity management frameworks into two categories: processes and technologies."
"Comparative Analysis of Technical and Legal Frameworks of Various National Digial Identity Solutions","https://scispace.com/paper/comparative-analysis-of-technical-and-legal-frameworks-of-30ly8lce66","2023","Journal Article","arXiv.org","Montassar Naghmouchi
M. Laurent-Maknavicius
Claire Levallois-Barth
Nesrine Kaaniche","10.48550/arxiv.2310.01006","https://scispace.compdf/comparative-analysis-of-technical-and-legal-frameworks-of-30ly8lce66.pdf","National digital identity systems have become a key requirement for easy access to online public services, specially during Covid-19. While many countries have adopted a national digital identity system, many are still in the process of establishing one. Through a comparative analysis of the technological and legal dimensions of a few selected national digital identity solutions currently being used in different countries, we highlight the diversity of technologies and architectures and the key role of the legal framework of a given digital identity solution. We also present several key issues related to the implementation of these solutions, how to ensure the State sovereignty over them, and how to strike the right balance between private sector and public sector needs. This position paper aims to help policy makers, software developers and concerned users understand the challenges of designing, implementing and using a national digital identity management system and establishing a legal framework for digital identity management, including personal data protection measures. The authors of this paper have a favorable position for self-sovereign identity management systems that are based on Blockchain technology, and we believe they are the most suitable for national digital identity systems.","The authors of this paper have a favorable position for self-sovereign identity management systems that are based on Blockchain technology, and believe they are the most suitable for national digital identity systems."
"Decentralized Identity and Verifiable Credentials - Trends and Advancement","https://scispace.com/paper/decentralized-identity-and-verifiable-credentials-trends-and-6nwluo5mybpd","2024","Journal Article","","Anastasios Liveretos
Milena Lazarova","10.1109/telecom63374.2024.10812293","","This paper explores the transformative potential of decentralized identity and verifiable credentials for digital identity management. It also emphasizes the need for digital identities, as a trusted abstraction model, to connect entities and manage their relationships. The decentralized identity is a trusted connector between data and services, enabling users to control their data and complete transactions. Verifiable credentials allow data issuers to issue cryptographically signed information to data holders, who can present it to data verifiers for independent validation. This model ensures better compliance with privacy regulations and improves security. This paper highlights the importance of neutrality, controllability, and interoperability in the ecosystem, with identity wallets playing a crucial role in managing identifiers and verifiable credentials.","This paper explores decentralized identity and verifiable credentials for digital identity management, emphasizing neutrality, controllability, and interoperability, and highlighting the role of identity wallets in managing identifiers and credentials for improved security and compliance."
"Estrutura de governança orientada por regras programáveis com suporte de identidade digital descentralizada","https://scispace.com/paper/estrutura-de-governanca-orientada-por-regras-programaveis-5r89ii29d2rx","2025","Journal Article","","Bruno Evaristo
Jeffson Celeiro
Antônio Abelém","10.5753/sbseg_estendido.2025.11646","","Com o avanço da era digital, técnicas tradicionais de gestão de identidades se mostram cada vez mais complexas e pouco confiáveis. Para superar esses desafios, surgem novos modelos, como a governança legível por máquinas e a identidade descentralizada, que empregam tecnologias como blockchain e criptografia. Este trabalho visa propor uma camada de autenticação baseada nesses modelos, garantindo que as regras de governança sejam precisamente codificadas de maneira agnóstica, favorecendo escalabilidade, reconhecimento legal e reduzindo vulnerabilidades de diferentes redes descentralizadas. ","This study proposes a machine-readable governance framework with decentralized digital identity support, leveraging blockchain and cryptography to ensure precise, scalable, and legally recognized authentication rules, reducing vulnerabilities in decentralized networks."
"On the Interoperability of European National Identity Cards","https://scispace.com/paper/on-the-interoperability-of-european-national-identity-cards-dbjcuklegk","2018","Book Chapter","International Symposium on Ambient Intelligence","Abubakar-sadiq Shehu
Abubakar-sadiq Shehu
António Pinto
Manuel Correia","10.1007/978-3-030-01746-0_40","","Electronic identity (eID) schemes are key enablers of secure digital services. eIDs have been adopted in several European countries using smart-cards for secure authentication and authorization. Towards achieving a European digital single market where European citizens can seamlessly access cross-border public services using their national eIDs, the European Union (EU) developed the electronic IDentification, Authentication and trust Services (eIDAS) regulation. eIDAS creates an interoperable framework that integrates the eIDs adopted in the EU Member States (MS). It is also an enabler of a cross-border operation, harmonized with the General Data Protection Regulation (GDPR) regulation by protecting the privacy of personal data. If one can use the same procedure for authentication and authorization abroad, one can better understand new services that use eIDs. This paper provides a comparative analysis of eID cards adopted in EU MS and their privacy features in preparedness for eIDs cross-border interoperation.","A comparative analysis of eID cards adopted in EU MS and their privacy features in preparedness for eIDs cross-border interoperation is provided."
"A Systematisation of Knowledge: Connecting European Digital Identities with Web3","https://scispace.com/paper/a-systematisation-of-knowledge-connecting-european-digital-7gkq6ypspbrr","2024","Journal Article","","Ben Biedermann
Matthew Scerri
V.P. Kozlova
Joshua Ellul","10.1109/blockchain62396.2024.00089","https://scispace.compdf/a-systematisation-of-knowledge-connecting-european-digital-7gkq6ypspbrr.pdf","The terms self-sovereign identity (SSI) and decentralised identity are often used interchangeably, which results in increasing ambiguity when solutions are being investigated and compared.This article aims to provide a clear distinction between the two concepts in relation to the revised Regulation as Regards establishing the European Digital Identity Framework (eIDAS 2.0) by providing a systematisation of knowledge of technological developments that led up to implementation of eIDAS 2.0.Applying an inductive exploratory approach, relevant literature was selected iteratively in waves over a nine months time frame and covers literature between 2005 and 2024.The review found that the decentralised identity sector emerged adjacent to the OpenID Connect (OIDC) paradigm of Open Authentication, whereas SSI denotes the sector's shift towards blockchain-based solutions.In this study, it is shown that the interchangeable use of SSI and decentralised identity coincides with novel protocols over OIDC.While the first part of this paper distinguishes OIDC from decentralised identity, the second part addresses the incompatibility between OIDC under eIDAS 2.0 and Web3.The paper closes by suggesting further research for establishing a digital identity bridge for connecting applications on public-permissionless ledgers with data originating from eIDAS 2.0 and being presented using OIDC. ","This study systematises knowledge on European digital identities, distinguishing self-sovereign identity from decentralised identity, and explores their compatibility with Web3, highlighting incompatibilities between OpenID Connect and Web3 under eIDAS 2.0."
"Enhancing Digital Identity Through Blockchain: A Conceptual Framework for Trust, Privacy, and Interoperability","https://scispace.com/paper/enhancing-digital-identity-through-blockchain-a-conceptual-2l1pw2a3980w","2025","Journal Article","International journal of computational and experimental science and engineering","Bhanu Sri Katta","10.22399/ijcesen.3683","","Contemporary digital environments are supported by digital identities to enable secure access to, for example, governance, healthcare, and finance applications. Nevertheless, such centralized, lack of user control, noninteroperable identity systems are drawbacks of present identity systems. In this paper, we present a decentralized, privacy- preserving, and inter-operable identity model as part of a conceptual framework for the blockchain based approach on the above-mentioned problems. To enhance trust and compliance, the framework also utilises consent-based mechanisms, layered-architecture and self-sovereign principles. Real-world use cases are described to illustrate the utility of the model in real life applications such as cross-border identity verification, sharing of health data, and validation of educational credentials. ","This paper proposes a blockchain-based conceptual framework for decentralized, privacy-preserving, and interoperable digital identities, addressing drawbacks of current systems through consent-based mechanisms, layered-architecture, and self-sovereign principles, with real-world use cases in identity verification, health data sharing, and credential validation."
"A Systematisation of Knowledge: Connecting European Digital Identities with Web3","https://scispace.com/paper/a-systematisation-of-knowledge-connecting-european-digital-gmif6t1pbaou","2024","Repository","","Scerri, Matthew
Ellul, Joshua","10.48550/arxiv.2409.19032","","The terms self-sovereign identity (SSI) and decentralised identity are often used interchangeably, which results in increasing ambiguity when solutions are being investigated and compared. This article aims to provide a clear distinction between the two concepts in relation to the revised Regulation as Regards establishing the European Digital Identity Framework (eIDAS 2.0) by providing a systematisation of knowledge of technological developments that led up to implementation of eIDAS 2.0. Applying an inductive exploratory approach, relevant literature was selected iteratively in waves over a nine months time frame and covers literature between 2005 and 2024. The review found that the decentralised identity sector emerged adjacent to the OpenID Connect (OIDC) paradigm of Open Authentication, whereas SSI denotes the sector's shift towards blockchain-based solutions. In this study, it is shown that the interchangeable use of SSI and decentralised identity coincides with novel protocols over OIDC. While the first part of this paper distinguishes OIDC from decentralised identity, the second part addresses the incompatibility between OIDC under eIDAS 2.0 and Web3. The paper closes by suggesting further research for establishing a digital identity bridge for connecting applications on public-permissionless ledgers with data originating from eIDAS 2.0 and being presented using OIDC. ",""
"Blockchain-Based Decentralized Identity Systems: A Survey of Security, Privacy, and Interoperability","https://scispace.com/paper/blockchain-based-decentralized-identity-systems-a-survey-of-oe01bgb54lx6","2025","Journal Article","","Vikas Prajapati","10.38124/ijisrt/25mar1062","","Blockchain technology, a decentralized and immutable ledger, has transformed identity and access management (IAM) by enhancing security, privacy, and trust in digital ecosystems. Ensuring safe authentication and data integrity is made possible by its integration with sophisticated cryptographic techniques like zero-knowledge proofs (ZKPs) and public- key infrastructure (PKI). Other methods include verifiable credentials (VCs) and decentralized identifiers (DIDs). This paper provides a comprehensive analysis of blockchain-based IAM systems, comparing leading blockchain platforms, including Ethereum, Hyperledger Indy, IOTA, and IoTeX, in identity management. The role of blockchain in mitigating identity-related threats, such as identity theft and unauthorized access, is explored through decentralization, immutability, and smart contract automation. Additionally, key security enhancements, including cryptographic mechanisms that strengthen decentralized identity solutions and privacy-preserving authentication, are examined. The potential of blockchain to establish a self-sovereign identity framework that fosters trust, scalability, and security in digital identity ecosystems is highlighted, paving the way for the next generation of identity management solutions. ","This survey examines blockchain-based decentralized identity systems, comparing leading platforms, and explores their potential to enhance security, privacy, and trust in digital ecosystems through decentralization, immutability, and smart contract automation."
"Inter-Domain Electronic Identification : Challenges, Benefits and Needs","https://scispace.com/paper/inter-domain-electronic-identification-challenges-benefits-299yuhmksp","2019","","","Sam Tabibzadeh","","","Electronic Identification (eID) systems allow users to authentication digitally to a service, often online. An inter-domain eID solution constitutes a single eID system which is accepted and used i ...","This presentation explains how an inter-domain eID solution constitutes a single eID system which is accepted and used on a global basis, and some examples show how this system can be used for authentication on a mobile device."
"Decentralized Identity in FinTech: Blockchain Based Solutions for Fraud Prevention and Regulatory Compliance","https://scispace.com/paper/decentralized-identity-in-fintech-blockchain-based-solutions-fn3xigs57z2d","2025","Journal Article","Digitus","Veronika Yuni T
Ahmad Soderi
Veronika Yuni T
Ahmad Soderi","10.61978/digitus.v3i3.955","https://scispace.compdf/decentralized-identity-in-fintech-blockchain-based-solutions-fn3xigs57z2d.pdf","The FinTech sector is facing escalating threats from identity theft and digital fraud, with global losses exceeding US$42 billion annually. This study explores how blockchain based identity systems particularly Verifiable Credentials (VC), Decentralized Identifiers (DID), and selective disclosure protocols can enhance digital security, reduce onboarding time, and ensure compliance with evolving global standards. A qualitative and comparative methodology was applied, analyzing data from regulatory bodies (FTC, FATF, NIST), industry case studies, and technical frameworks (OpenID4VC, SD JWT, W3C). Results reveal that blockchain identity solutions reduce fraud risk by preventing synthetic identity use, while significantly improving authentication success rates through biometric and passkey based logins. Reusable KYC models integrated with VC/DID frameworks cut onboarding durations from weeks to days, demonstrating substantial operational efficiency. Furthermore, alignment with GDPR, eIDAS 2.0, and AML/CFT standards confirms the regulatory readiness of these systems. The findings suggest that decentralized identity offers a viable, scalable alternative to traditional identity verification, enabling secure, privacy preserving, and user controlled authentication. Despite challenges such as integration complexity and regulatory fragmentation, the strategic advantages in security and compliance position blockchain identity systems as essential tools for the future of FinTech. ",""
"A Literature Review on the Digicred:Decentralized Identity and Credential System for D-Apps","https://scispace.com/paper/a-literature-review-on-the-digicred-decentralized-identity-igk8moyasbey","2025","Journal Article","Indian Scientific Journal Of Research In Engineering And Management","Anirudh A
Jinshith Jayaraj
Arun Pushpan","10.55041/ijsrem52998","https://scispace.compdf/a-literature-review-on-the-digicred-decentralized-identity-igk8moyasbey.pdf","Abstract—The paradigm of digital identity is rapidly shifting from centralized monopolistic control toward decentralized user- centric frameworks to meet the demands of Web3, immer- sive computing and trustless interactions. Traditional identity systems expose users to privacy breaches, vendor lock-in and cross-platform incompatibilities, creating barriers for seamless adoption. To overcome these challenges DIGICRED introduces a decentralized identity and credential system built on Self- Sovereign Identity (SSI) principles leveraging Decentralized Iden- tifiers (DIDs) and blockchain-based cryptographic proofs as the foundation for trust. A verifiable credential layer enables selective disclosure of tamper-proof claims ranging from aca- demic certifications to government-issued IDs preserving privacy while ensuring interoperability. Complementing this a multi- dimensional reputation system fosters trust in anonymous en- vironments, mitigates Sybil attacks and incentivizes meaningful participation across decentralized applications. By integrating privacy-preserving technologies, compliance-aware architectures and scalable trust mechanisms DIGICRED redefines identity management for Web3. This shift marks the emergence of secure portable and user-controlled digital identities laying the groundwork for the future of decentralized applications and cross-platform digital ecosystems. Index Terms—Self-Sovereign Identity (SSI), Decentralized Identifiers (DIDs), Verifiable Credentials (VCs), Blockchain, Web3, Digital Identity, Privacy Preservation, Reputation Systems, Trust Management, Cross-Platform Interoperability. . ",""
"Developing Cross-border E-governance: Exploring Interoperability and Cross-border Integration","https://scispace.com/paper/developing-cross-border-e-governance-exploring-5xbiv5fgabwq","2021","Journal Article","","Krimmer Robert
Dedovic, Stefan
Schmidt, Carsten
Corici, Andreea-Ancuta","10.5281/zenodo.5708207","","The recent policy and regulatory initiatives of the EU, such as Digital Single Market Strategy, Single Digital Gateway, European Interoperability Framework and eIDAS, identify the need for digital cross-border integration in the EU. The achievement of the digital single market within the EU is challenging governments at all levels to transform or update their governance systems in or-der to establish the cross-border e-governance. The existing stage models in the e-Government literature, do not address the cross-border integration in the evo-lution phase of the e-Government. The heterogeneity and the legacy systems of the cross-border data exchange infrastructures hinders the process of seamless cross-border data exchange. This heterogeneity of cross-border data exchange infrastructures and complexity of the cross-border integration in the EU requires high level of interoperability in the legal, organisational, technical and semantic environment. Therefore, we explore the cross-border data infrastructures and its state of play in the EU by following the predominant framework that ensures the interoperability of the digital public services, EIF. We found that the most suc-cessful approach for cross-border e-governance and the cross-border integration might be the federated approach. ",""
"Digital Identity Management: a key factor on the pursuit of privacy and the fight against cybercrime (Draft version)","https://scispace.com/paper/digital-identity-management-a-key-factor-on-the-pursuit-of-35kktbffgegf","2022","Repository","","Mª Cristina Timón López","10.5281/zenodo.6242440","","The increasing number of actions that take place in the cyberspace, replacing traditional processes based on physical presence, has led to the transformation of identity management systems accordingly to the challenges raised by digitalisation. In this context, the emergence of a digital identity has arisen new specifications for identification processes that have been mostly covered by identity providers, who play a key role for individuals’ identification in Information Society. These providers have become a focus of cyberattacks aimed to steal the personal data stored by thereof, or to directly impersonate their users. Notwithstanding the fact that identity related crime is wide-spreading through different techniques in a global scale, the services provided, as well as the providers offering them, lack of a comprehensive regulation. In addition, traditional delegated identity management systems suffer from excessive data collection and centralization of information, as well as deficient security measures for ensuring data privacy. The University of Murcia has already participated in a previous research project concerning these issues, H2020 ARIES, and has continued the study through the coordination of H2020 OLYMPUS project. These projects aim to hinder identity theft by increasing security through stronger mechanisms for verifying user’s identity before providing authentication (e.g. biometrics) or adding a higher level of security for users’ credentials by implementing a novel architecture based on identity provider virtualisation and password disaggregation. This paper aims to develop the legal grounds for the technologies proposed by the above-mentioned EU projects, with particular attention to existing regulations, such as the GDPR or eIDAS, which may constitute the basis for developing a specific regulation for these new privacy-enhanced identification systems. Reusing the eIDAS Regulation security and interoperability rules would allow the recognition of these enhanced identity management services in the whole European Union, contributing to the Digital Single Market objective. ",""
"Identity management standards: A literature review","https://scispace.com/paper/identity-management-standards-a-literature-review-do673o945zoj","2024","Repository","","","10.5281/zenodo.13680110","","Year 2023, Volume: 3 Issue: 1, 35 - 46, 30.06.2023 2023 Published by peer-reviewed open access scientific journal, C&I at DergiPark (https://dergipark.org.tr/tr/pub/ci) ABSTRACT Electronic identification (eID) and Identity Management (IDM) in the context of information systems is considered of crucial importance for citizen data safety, since it can authorize the proper stakeholders to access sensitive data. The plethora of information systems’ users and devices, the need for increased data confidentiality and integrity, as well as the requirement for proper data exchange considering short-range and long-range distance data exchange protocols and networks, increases the overall necessity for proper IDM mechanisms and techniques. Nevertheless, it needs to be identified that IDM mechanisms are not only security tools that improve technical skill sets, but the leaders towards opportunities that emerge. This manuscript provides an overview of state-of-the-art IDM standards and regulations towards interoperable eID, namely SAML, WS-Federation, OAuth, OpenID, FIDO, and Mobile Connect, including their latest versions. It considers different architectural components and scenarios, covering aspects of multiple domains, with the ability to be exploited across several networking and communication systems. AUTHORS Athanasios Kiourtis , Thanassis Giannetsos , Sofia-anna Menesidou , Argyro Mavrogiorgou , Chrysostomos Symvoulidis , Alessio Graziani , Spyridon Kleftakis , Konstantinos Mavrogiorgos , Nikolaos Zafeiropoulos , Christos-alexandros Gkolias , Dimosthenis Kyriazis ",""
