"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Trust Me If You Can: Trusted Transformation Between (JSON) Schemas to Support Global Authentication of Education Credentials","https://scispace.com/paper/trust-me-if-you-can-trusted-transformation-between-json-tn869eyqmlmk","2022","Repository","","More, Stefan
Grassberger, Peter
Horandner Felix
Klausner, Lukas Daniel","10.48550/arxiv.2106.12793","","Recruiters and institutions around the world struggle with the verification of diplomas issued in a diverse and global education setting. Firstly, it is a nontrivial problem to identify bogus institutions selling education credentials. While institutions are often accredited by qualified authorities on a regional level, there is no global authority fulfilling this task. Secondly, many different data schemas are used to encode education credentials, which represents a considerable challenge to automated processing. Consequently, significant manual effort is required to verify credentials. In this paper, we tackle these challenges by introducing a decentralized and open system to automatically verify the legitimacy of issuers and interpret credentials in unknown schemas. We do so by enabling participants to publish transformation information, which enables verifiers to transform credentials into their preferred schema. Due to the lack of a global root of trust, we utilize a distributed ledger to build a decentralized web of trust, which verifiers can query to gather information on the trustworthiness of issuing institutions and to establish trust in transformation information. Going beyond diploma fraud, our system can be generalized to tackle the generalized problem for other domains lacking a root of trust and agreements on data schemas. ",""
"Formal verification of cross-domain access control policies using model checking","https://scispace.com/paper/formal-verification-of-cross-domain-access-control-policies-2xsz31uv6q","2011","","","Mark C. Reynolds
Azer Bestavros","","","In assigning access permissions to users, formal policies fill a key role in mapping access from user attributes to resources. In a single domain a policy should be both sound (no false positives) and also complete (no false negatives). When policies from different domains are combined, several issues can arise. The most immediate issue is mapping potentially disparate attributes, roles and sources from one domain model to the other. Once this has been addressed, however, a more serious problem can arise: even if the domain policies are individually self-consistent, they may not be mutually consistent. To date, the typical approach has been a brute-force enumeration of all possible aggregate states in what might be termed “analysis of composition”. This approach is manifestly not scalable. This paper describes first steps toward a new “composition of analysis” approach. This approach uses the Alloy modeling language to cast the resource accessibility problem as a constrained graph reachability problem. An Alloy model is created for each domain policy, and these models are then composed in a sound and efficient manner. This paper will describe results for the two domain and three domain cases, and sketch a general, scalable approach that can be applied to compositions of arbitrary complexity.","This paper describes first steps toward a new “composition of analysis” approach that uses the Alloy modeling language to cast the resource accessibility problem as a constrained graph reachability problem."
"Formal Modelling of a Usable Identity Management Solution for Virtual Organisations","https://scispace.com/paper/formal-modelling-of-a-usable-identity-management-solution-mu5ptlz6fel6","2022","Repository","","Coveney, P. V.","10.48550/arxiv.1001.5050","","This paper attempts to accurately model security requirements for computational grid environments with particular focus on authentication. We introduce the Audited Credential Delegation (ACD) architecture as a solution to some of the virtual organisations identity management usability problems. The approach uses two complementary models: one is state based, described in Z notation, and the other is event-based, expressed in the Process Algebra of Hoare's Communicating Sequential Processes (CSP). The former will be used to capture the state of the WS and to model back-end operations on it whereas the latter will be used to model behavior, and in particular, front-end interactions and communications. The modelling helps to clearly and precisely understand functional and security requirements and provide a basis for verifying that the system meets its intended requirements. ",""
"A Domain-Specific Language for Verifying Software Requirement Constraints","https://scispace.com/paper/a-domain-specific-language-for-verifying-software-2i68xqc0rd","2019","Posted Content","arXiv: Software Engineering","Marzina Vidal
Tiago Massoni
Franklin Ramalho","","https://arxiv.org/pdf/1911.02679.pdf","Software requirement analysis can certainly benefit from prevention and early detection of failures, in particular by some kind of automatic analysis. Formal methods offer means to represent and analyze requirements with rigorous tools, avoiding ambiguities and allowing automatic verification of requirement consistency. However, formalisms often clash in the culture or lack of skills of software analysts, making them challenging to apply. In this article, we propose a Domain-Specific Language (DSL) based on Set Theory for requirement analysts. The Graphical InvaRiant Language (GIRL) can be used to specify software requirement structural invariants, with entities and their relationships. Those invariants can then have their consistency evaluated by the Alloy Analyzer, based on a mapping semantics we provide for transforming GIRL models into Alloy specifications with no user intervention. With a prototypical language editor and transformations implemented into an Eclipse plugin, we carried out a qualitative study with requirement analysts working for a government software company in Brazil, to evaluate usability and effectiveness of the GIRL-based analysis of real software requirements. The participants were able to effectively use the underlying formal analysis, since 79 out of 80 assigned invariants were correctly modeled. While participants perceived as low the complexity of learning and using GIRL's simplest, set-based structures and relationships, the most complex logical structures, such as quantification and implication, were challenging. Furthermore, almost all post-study evaluations from the participants were positive, especially as a tool for discovering requirement inconsistencies.","In this article, the Graphical InvaRiant Language (GIRL) is used to specify software requirement structural invariants, with entities and their relationships, and those invariants can then have their consistency evaluated by the Alloy Analyzer, based on a mapping semantics we provide for transforming GIRL models into Alloy specifications."
"Provably correct graph transformations with small-tALC","https://scispace.com/paper/provably-correct-graph-transformations-with-small-talc-3zs3m9b0rn","2015","","","Nadezhda Baklanova
Jon Haël Brenas
Rachid Echahed
Christian Percebois
Martin Strecker
Hanh Nhi Tran","","https://scispace.com/pdf/provably-correct-graph-transformations-with-small-talc-3zs3m9b0rn.pdf","We present a prototype for executing and verifying graph transformations. The transformations are written in a simple imperative programming language, and pre-and post-conditions as well as loop invariants are specified in the Description Logic ALC (whence the name of the tool). The programming language has a precisely defined operational semantics and a sound Hoare-style calculus. The tool consists of the following sub-components: a compiler to Java for executing the transformations; a verification condition generator; and a tableau prover for an extension of ALC capable of deciding the generated verification conditions. A description of these components and their interaction is the main purpose of this paper.","A prototype for executing and verifying graph transformations written in a simple imperative programming language, and pre-and post-conditions as well as loop invariants are specified in the Description Logic ALC."
"Model-Driven Security Analysis of Self-Sovereign Identity Systems","https://scispace.com/paper/model-driven-security-analysis-of-self-sovereign-identity-1y1tlyjtoc","2023","Preprint","","Yepeng Ding
Hiroyuki Sato","10.1109/trustcom60117.2023.00230","https://scispace.compdf/model-driven-security-analysis-of-self-sovereign-identity-1y1tlyjtoc.pdf","Best practices of self-sovereign identity (SSI) are being intensively explored in academia and industry. Reusable solutions obtained from best practices are generalized as architectural patterns for systematic analysis and design reference, which significantly boosts productivity and increases the dependability of future implementations. For security-sensitive projects, architects make architectural decisions with careful consideration of security issues and solutions based on formal analysis and experiment results. In this paper, we propose a model-driven security analysis framework for analyzing architectural patterns of SSI systems with respect to a threat model built on our investigation of real-world security concerns. Our framework mechanizes a modeling language to formalize patterns and threats with security properties in temporal logic and automatically generates programs for verification via model checking. Besides, we present typical vulnerable patterns verified by SecureSSI, a standalone integrated development environment, integrating commonly used pattern and attacker models to practicalize our framework. ","Model-driven security analysis framework for analyzing architectural patterns of self-sovereign identity systems. Formalizes patterns and threats with security properties in temporal logic and generates programs for verification."
"Automatic conformance checking of role-based access control policies via alloy","https://scispace.com/paper/automatic-conformance-checking-of-role-based-access-control-4g0hht72v9","2011","Proceedings Article","International Conference on Engineering Secure Software and Systems","David Power
Mark Slaymaker
Andrew Simpson","10.5555/1946341.1946344","","Access control policies are a crucial aspect of many security-critical software systems. It is generally accepted that the construction of access control policies is not a straightforward task. Further, any mistakes in the process have the potential to give rise both to security risks, due to the provision of inappropriate access, and to frustration on behalf of legitimate end-users when they are prevented from performing essential tasks. In this paper we describe a tool for constructing role-based access control (RBAC) policies, which are automatically checked for conformance with constraints described using predicate logic. These constraints may represent general healthiness conditions that should hold of all policies conforming to a general model, or capture requirements pertaining to a particular deployment.","A tool for constructing role-based access control (RBAC) policies, which are automatically checked for conformance with constraints described using predicate logic, is described."
"Conformance checking of dynamic access control policies","https://scispace.com/paper/conformance-checking-of-dynamic-access-control-policies-4zi2evyrw8","2011","Book Chapter","Formal Methods","David Power
Mark Slaymaker
Andrew Simpson","10.1007/978-3-642-24559-6_17","https://scispace.com/pdf/conformance-checking-of-dynamic-access-control-policies-4zi2evyrw8.pdf","The capture, deployment and enforcement of appropriate access control policies are crucial aspects of many modern software-based systems. Previously, there has been a significant amount of research undertaken with respect to the formal modelling and analysis of access control policies; however, only a limited proportion of this work has been concerned with dynamic policies. In this paper we explore techniques for the modelling, analysis and subsequent deployment of such policies--which may rely on external data. We use the Alloy modelling language to describe constraints on policies and external data; utilising these constraints, we test static instances constructed from the current state of the external data. We present Gauge, a constraint checker for static instances that has been developed to be complementary to Alloy, and show how it is possible to test systems of much greater complexity via Gauge than can typically be handled by a model finder.","Gauge is presented, a constraint checker for static instances that has been developed to be complementary to Alloy, and it is shown how it is possible to test systems of much greater complexity via Gauge than can typically be handled by a model finder."
"Trust Me If You Can: Trusted Transformation Between (JSON) Schemas to Support Global Authentication of Education Credentials","https://scispace.com/paper/trust-me-if-you-can-trusted-transformation-between-json-1x6eal2tzb","2021","Book Chapter","arXiv: Computers and Society","Stefan More
Peter Grassberger
Felix Hörandner
Andreas Abraham
Lukas Daniel Klausner","10.1007/978-3-030-78120-0_2","https://arxiv.org/pdf/2106.12793","Recruiters and institutions around the world struggle with the verification of diplomas issued in a diverse and global education setting. Firstly, it is a nontrivial problem to identify bogus institutions selling education credentials. While institutions are often accredited by qualified authorities on a regional level, there is no global authority fulfilling this task. Secondly, many different data schemas are used to encode education credentials, which represents a considerable challenge to automated processing. Consequently, significant manual effort is required to verify credentials. 
In this paper, we tackle these challenges by introducing a decentralized and open system to automatically verify the legitimacy of issuers and interpret credentials in unknown schemas. We do so by enabling participants to publish transformation information, which enables verifiers to transform credentials into their preferred schema. Due to the lack of a global root of trust, we utilize a distributed ledger to build a decentralized web of trust, which verifiers can query to gather information on the trustworthiness of issuing institutions and to establish trust in transformation information. Going beyond diploma fraud, our system can be generalized to tackle the generalized problem for other domains lacking a root of trust and agreements on data schemas.","Li et al. as discussed by the authors proposed a decentralized and open system to automatically verify the legitimacy of issuing institutions and interpret credentials in unknown schemas. But, due to the lack of a global root of trust, there is no global authority fulfilling this task."
"Enabling verification and conformance testing for access control model","https://scispace.com/paper/enabling-verification-and-conformance-testing-for-access-1t13geexu1","2008","Proceedings Article","Symposium on Access Control Models and Technologies","Hongxin Hu
Gail-Joon Ahn","10.1145/1377836.1377867","https://scispace.com/pdf/enabling-verification-and-conformance-testing-for-access-1t13geexu1.pdf","Verification and testing are the important step for software assurance. However, such crucial and yet challenging tasks have not been widely adopted in building access control systems. In this paper we propose a methodology to support automatic analysis and conformance testing for access control systems, integrating those features to Assurance Management Framework (AMF). Our methodology attempts to verify formal specifications of a role-based access control model and corresponding policies with selected security properties. Also, we systematically articulate testing cases from formal specifications and validate conformance to the system design and implementation using those cases. In addition, we demonstrate feasibility and effectiveness of our methodology using SAT and Alloy toolset.","The methodology attempts to verify formal specifications of a role-based access control model and corresponding policies with selected security properties and systematically articulate testing cases from formal specifications to validate conformance to the system design and implementation."
"On the Structure and Assessment of Trust Models in Attribute Assurance","https://scispace.com/paper/on-the-structure-and-assessment-of-trust-models-in-attribute-3hgqxhaf3x","2021","Book Chapter","Advanced Information Networking and Applications","Andreas Grüner
Christoph Meinel","10.1007/978-3-030-75078-7_45","","Online services fundamentally rely on identity management to secure and personalize their presence. Within identity management, attribute assurance techniques target correctness and validity of attributes. These properties are an essential foundation for service provisioning in digital businesses. A myriad of attribute assurance trust models has been published. However, a superior trust model from the various proposals has not been discriminated. Additionally, a profound assessment is challenging due to a missing general notation and approach. In this paper, we work towards the structural characteristics of a secure trust model. To achieve this, we analyze common elements of attribute assurance trust models and outline differentiating factors compared to other domains. Based on the key components, we propose a formal meta-framework to depict existing trust models. Using the framework, characteristics and security attacks of these trust schemes are elaborated. As an outcome, we can conclude that a secure trust model depends on an attack-resistant trust function that considers high trust values and several attestation issuers.","In this article, the structural characteristics of a secure trust model are analyzed and a formal meta-framework is proposed to depict existing trust models. But, a superior trust model from the various proposals has not been discriminated."
"Formal verification of security properties in trust management policy","https://scispace.com/paper/formal-verification-of-security-properties-in-trust-1dk6alsb4f","2014","Journal Article","Journal of Computer Security","Jianwei Niu
Mark Reith
William H. Winsborough","10.3233/JCS-130490","https://scispace.com/pdf/formal-verification-of-security-properties-in-trust-1dk6alsb4f.pdf","Trust management is a scalable form of access control that relies heavily on delegation. Different parts of the policy are under the control of different principals in the system. While these two characteristics may be necessary in large or decentralized systems, they make it difficult to anticipate how policy changes made by others will affect whether ones own security objectives are met. Automated analysis tools are needed for assessing this question. The article develops techniques that support the development of tools to solve many analysis problem instances. When an access control policy fails to satisfy desired security objectives, the tools provide information about how and why the failure occurs. Such information can assist policy authors design appropriate policies. The approach to performing the analysis is based on model checking. To assist in making the approach effective, a collection of reduction techniques is introduced. We prove the correctness of these reductions and empirically evaluate their effectiveness. While the class of analysis problem instances we examine is generally intractable, we find that our reduction techniques are often able to reduce some problem instances into a form that can be automatically verified.","Techniques are developed that support the development of tools to solve many analysis problem instances and are often able to reduce some problem instances into a form that can be automatically verified."
"A Method for Verifying the Consistency of Business Rules Using Alloy.","https://scispace.com/paper/a-method-for-verifying-the-consistency-of-business-rules-1emd8dpvqh","2014","Proceedings Article","Software Engineering and Knowledge Engineering","Denilson dos Santos Guimaraes
Eber Assis Schmitz
Antonio Juarez Alencar
Priscila M. V. Lima
Alexandre L. Correa","","https://scispace.com/pdf/a-method-for-verifying-the-consistency-of-business-rules-1emd8dpvqh.pdf","Agile enterprises have been investing heavily in the identification, representation and documentation of business rules (BRs), so that they can be known, understood and used all over the enterprise. In this respect a question of great concern in the development of information systems (IS) is the early identification of BR specification errors. This is due to its impact on the IS final cost, which can be considerable if the error identification occurs at a later time when the BRs have already been deployed. This paper presents a method for the verification of the logical consistency of a set of BRs. The method is particularly useful when the business domain encompasses a variety of types of BR specification errors. The set of BRs to be checked for consistency is translated into an Alloy Model, which the Alloy Analyzer uses as input to generates examples and counterexamples. The output of the Alloy Analyzer is then used for the identification of inconsistencies among the business rules. The proposed method makes it possible to have an early insight into inconsistencies that may exist in the rule model, allowing for a substantial reduction in rework costs. Business Rules; Verification; KnowledgeBase; Alloy; SBVR; ABRD","This paper presents a method for the verification of the logical consistency of a set of BRs, and makes it possible to have an early insight into inconsistencies that may exist in the rule model, allowing for a substantial reduction in rework costs."
"Towards an integrated formal analysis for security and trust","https://scispace.com/paper/towards-an-integrated-formal-analysis-for-security-and-trust-3ft6cj43rq","2005","Book Chapter","Formal Methods for Open Object-Based Distributed Systems","Fabio Martinelli","10.1007/11494881_8","https://scispace.com/pdf/towards-an-integrated-formal-analysis-for-security-and-trust-3ft6cj43rq.pdf","We aim at defining an integrated framework for the specification and (automated) analysis for security and trust in complex and dynamic scenarios. In particular, we show how the same machinery used for the formal verification of security protocols may be used to analyze access control policies based on trust management.","In this article, the same machinery used for the formal verification of security protocols may be used to analyze access control policies based on trust management in complex and dynamic scenarios, and an integrated framework for the specification and (automated) analysis for security and trust is defined."
"Towards an integrated formal analysis for security and trust","https://scispace.com/paper/towards-an-integrated-formal-analysis-for-security-and-trust-40a2revfvu","2005","Journal Article","Lecture Notes in Computer Science","Fabio Martinelli","","","We aim at defining an integrated framework for the specification and (automated) analysis for security and trust in complex and dynamic scenarios. In particular, we show how the same machinery used for the formal verification of security protocols may be used to analyze access control policies based on trust management.","It is shown how the same machinery used for the formal verification of security protocols may be used to analyze access control policies based on trust management."
"Verifying SGAC Access Control Policies: A Comparison of ProB, Alloy and Z3","https://scispace.com/paper/verifying-sgac-access-control-policies-a-comparison-of-prob-59yeeyl89a","2020","Book Chapter","","Diego de Azevedo Oliveira
Marc Frappier","10.1007/978-3-030-48077-6_15","https://scispace.com/pdf/verifying-sgac-access-control-policies-a-comparison-of-prob-59yeeyl89a.pdf","This paper describes the formalisation of SGAC access control policies using Z3 and then we compare the performance with ProB and Alloy. SGAC is an attribute-based, fine-grain access control model that uses acyclic subject and resource graphs to provide rule inheritance and streamline policy specification. To ensure patient privacy and safety, four types of properties are checked: accessibility, availability, contextuality and rule effectiveness. Automatic translation of SGAC policies into each specification language has been defined. ProB offers the best verification performances, by two orders of magnitude. The performances of Alloy and Z3 are similar.","This paper describes the formalisation of SGAC access control policies using Z3 and then it is compared with ProB and Alloy to find the best verification performances."
"Cartesian institutions with evidence: Data and system modelling with diagrammatic constraints and generalized sketches","https://scispace.com/paper/cartesian-institutions-with-evidence-data-and-system-2ggsswol","2023","Journal Article","arXiv.org","Zinovy Diskin","10.48550/arXiv.2306.16284","","Data constraints are fundamental for practical data modelling, and a verifiable conformance of a data instance to a safety-critical constraint (satisfaction relation) is a corner-stone of safety assurance. Diagrammatic constraints are important as both a theoretical concepts and a practically convenient device. The paper shows that basic formal constraint management can well be developed within a finitely complete category (hence the reference to Cartesianity in the title). In the data modelling context, objects of such a category can be thought of as graphs, while their morphisms play two roles: of data instances and (when being additionally labelled) of constraints. Specifically, a generalized sketch $S$ consists of a graph $G_S$ and a set of constraints $C_S$ declared over $G_S$, and appears as a pattern for typical data schemas (in databases, XML, and UML class diagrams). Interoperability of data modelling frameworks (and tools based on them) very much depends on the laws regulating the transformation of satisfaction relations between data instances and schemas when the schema graph changes: then constraints are translated co- whereas instances contra-variantly. Investigation of this transformation pattern is the main mathematical subject of the paper","In this article , the authors show that basic formal constraint management can well be developed within a finitely complete category (hence the reference to Cartesianity in the title), and that objects of such a category can be thought of as graphs, while their morphisms play two roles: of data instances and (when being additionally labelled) of constraints."
"ConceVE: Conceptual modeling and formal validation for everyone","https://scispace.com/paper/conceve-conceptual-modeling-and-formal-validation-for-zxzjpbta7j","2014","Journal Article","ACM Transactions on Modeling and Computer Simulation","Ross Gore
Saikou Y. Diallo
Jose J. Padilla","10.1145/2567897","","In this article, we present ConceVE, an approach for designing and validating models before they are implemented in a computer simulation. The approach relies on (1) domain-specific languages for model specification, (2) the Alloy Specification Language and its constraint solving analysis capabilities for exploring the state space of the model dynamically, and (3) supporting visualization tools to relay the results of the analysis to the user. We show that our approach is applicable with generic languages such as the Web Ontology Language as well as special XML-based languages such as the Coalition Battle Management Language.","ConceVE, an approach for designing and validating models before they are implemented in a computer simulation, relies on domain-specific languages for model specification, the Alloy Specification Language and its constraint solving analysis capabilities, and supporting visualization tools to relay the results of the analysis to the user."
"Alcoa: the alloy constraint analyzer","https://scispace.com/paper/alcoa-the-alloy-constraint-analyzer-2omrzk24xk","2000","Proceedings Article","International Conference on Software Engineering","Daniel Jackson
I. Schechter
Ilya Shlyakhter","10.1145/337180.337616","","Alcoa is a tool for analyzing object models. It has a range of uses. At one end, it can act as a support tool for object model diagrams, checking for consistency of multiplicities and generating sample snapshots. At the other end, it embodies a lightweight formal method in which subtle properties of behaviour can be investigated. Alcoa's input language, Alloy, is a new notation based on Z. Its development was motivated by the need for a notation that is more closely tailored to object models (in the style of UML), and more amenable to automatic analysis. Like Z, Alloy supports the description of systems whose state involves complex relational structure. State and behavioural properties are described declaratively, by conjoining constraints. This makes it possible to develop and analyze a model incrementally, with Alcoa investigating the consequences of whatever constraints are given. Alcoa works by translating constraints to boolean formulas, and then applying state-of-the-art SAT solvers. It can analyze billions of states in seconds.","Alcoa is a tool for analyzing object models that works by translating constraints to boolean formulas, and then applying state-of-the-art SAT solvers."
"A novel approach using alloy in Domain-Specific Language engineering","https://scispace.com/paper/a-novel-approach-using-alloy-in-domain-specific-language-gzs5n1otcx","2015","Proceedings Article","International Conference on Model-Driven Engineering and Software Development","Rodrigo M. L. M. Moreira
Ana C. R. Paiva","10.5220/0005228101570164","","Modeling and building software systems for a given specific domain is a complex task. Domain-Specific Languages (DSLs) have been increasingly gaining attention because they are developed to cope with particularities of specific domains. However, DSL development consists in a set of tasks to be performed and some can be error-prone. Identifying the correct set of elements within a DSL and their constraints can be very demanding. Alloy is a popular lightweight intuitive formal language with a simple notation that is easy to read and write. When models of a DSL are specified using Alloy, it becomes possible to generate instances that should represent valid models. So, this paper presents a generic innovative methodology using Alloy in DSL engineering, in order to find and tune language constraints in a systematic way. It also presents an empirical study illustrating the applicability of the proposed methodology.","This paper presents a generic innovative methodology using Alloy in DSL engineering, in order to find and tune language constraints in a systematic way and presents an empirical study illustrating the applicability of the proposed methodology."
"A Formal Approach for Identity Management in Federated Web Services.","https://scispace.com/paper/a-formal-approach-for-identity-management-in-federated-web-3jmhh70ifg","2007","Proceedings Article","High Performance Computing, Networking and Communication Systems","S. Chandrasekaran
C. Dinesh
Kartic Ramesh
Al. Murugappan","","","The objective of the proposed work is to formally specify and implement a federated web service model in which the identity management problem and security features are analyzed. The identity provider assigns equal priority to all registered services of different capability and security domains on mutual trust. The service requester may contact any other service provider inside and outside of its own capability and security domain. The service Id and the service session time are the two important factors on which the federated system security during any session are focused. The federated system with heterogeneous services is formally specified using Temporal Logic of Actions (TLA) and verified. The model is implemented using different types of clients and the performance in terms of latency is measured.","The objective of the proposed work is to formally specify and implement a federated web service model in which the identity management problem and security features are analyzed and the model is implemented using different types of clients."
"A combined graph-based approach for systems design and verification","https://scispace.com/paper/a-combined-graph-based-approach-for-systems-design-and-194cky1qaf","2015","Proceedings Article","International Conference on Model-Driven Engineering and Software Development","Najet Zoubeir
Adel Khalfallah","10.5220/0005272603460353","","Software architecture's interoperability faces many problems when it comes to integrating different components or formalisms in describing the architecture. Even within the same modeling language such as UML, the diversity of notations and the lack of semantic information make the interoperability between models difficult. In this paper, we propose semantic foundations that unify the notations of classes, interactions and constraints, and hence provide a robust basis for models interoperability. We rely on graphs and graph transformations to describe systems structure and behavior, semantics and constraints in a combined form within an integrated framework, which constitutes a robust basis for automated software architecture analysis.","This paper proposes semantic foundations that unify the notations of classes, interactions and constraints, and hence provide a robust basis for models interoperability and relies on graphs and graph transformations to describe systems structure and behavior, semantics and constraints in a combined form within an integrated framework."
"Checking structural integrity for metadata repository systems by means of description logics","https://scispace.com/paper/checking-structural-integrity-for-metadata-repository-1nl9ftqbjc","2010","Book Chapter","Database Systems for Advanced Applications","Xiaofei Zhao
Zhiqiu Huang","10.1007/978-3-642-14589-6_13","","The organization of the metadata in repository systems exhibits a complex structure which is layered, multi-level and dynamically adaptable; it is insufficiently specified in existing repository system standard how to ensure structural integrity, the above two reasons lead to the violation of structural integrity frequently during the creation of the metadata structure based on Meta Object Facility (MOF), thus affect the stability of repository systems. However, structural integrity checking for repository systems based on MOF is difficult because MOF is rendered to users by graphs, which lack precise semantics. In this paper, we try to solve this problem by means of Description Logics (DLs). The approach is based on a particular formal logic of the family of Description Logics. We make a study of how to formalize the different levels of MOF architecture into the DL knowledge base and how to check inconsistencies automatically using query and reasoning mechanism provided by the Description Logic. We perform performance evaluation for structural integrity checking prototypical system implemented in terms of the approach, the results are encouraging.","This paper makes a study of how to formalize the different levels of MOF architecture into the DL knowledge base and how to check inconsistencies automatically using query and reasoning mechanism provided by the Description Logic."
"Secure access control in multidomain environments and formal analysis of model specifications","https://scispace.com/paper/secure-access-control-in-multidomain-environments-and-formal-2mscsd7979","2018","Journal Article","Turkish Journal of Electrical Engineering and Computer Sciences","Fatemeh Nazerian
Homayun Motameni
Hossein Nematzadeh","10.3906/ELK-1802-55","https://scispace.com/pdf/secure-access-control-in-multidomain-environments-and-formal-2mscsd7979.pdf","Distributed multiple organizations interact with each other. If the domains employ role-based access control, one method for interaction between domains is role-mapping. However, it may violate constraints in the domains such as role hierarchy, separation of duty, and cardinality. Therefore, autonomy of the domains is lost. This paper proposes secure interoperation in multidomain environments. For this purpose, a cross-domain is created by foreign permission assignment. In an effort to maintain the autonomy of every domain, several rules are defined formally. Then, a decentralized scheme is used to provide permission mapping between domains. At the next stage, the proposed crossdomain is specified using Alloy, the first logic language. Subsequently, validity of the rules is analyzed through Alloy analyzer.","This paper proposes secure interoperation in multidomain environments by creating a cross-domain created by foreign permission assignment using Alloy, the first logic language and a decentralized scheme used to provide permission mapping between domains."
"Automated Generation of Consistent Graph Models with First-Order Logic Theorem Provers.","https://scispace.com/paper/automated-generation-of-consistent-graph-models-with-first-3rrzj6f3mt","2020","Book Chapter","Fundamental Approaches to Software Engineering","Aren A. Babikian
Oszkár Semeráth
Dániel Varró
Dániel Varró","10.1007/978-3-030-45234-6_22","https://scispace.com/pdf/automated-generation-of-consistent-graph-models-with-first-3rrzj6f3mt.pdf","The automated generation of graph models has become an enabler in several testing scenarios, including the testing of modeling environments used in the design of critical systems, or the synthesis of test contexts for autonomous vehicles. Those approaches rely on the automated construction of consistent graph models, where each model satisfies complex structural properties of the target domain captured in first-order logic predicates. In this paper, we propose a transformation technique to map such graph generation tasks to a problem consisting of first-order logic formulae, which can be solved by state-of-the-art TPTP-compliant theorem provers, producing valid graph models as outputs. We conducted performance measurements over all 73 theorem provers available in the TPTP library, and compared our approach with other solver-based approaches like Alloy and VIATRA Solver.","This paper proposes a transformation technique to map such graph generation tasks to a problem consisting of first-order logic formulae, which can be solved by state-of-the-art TPTP-compliant theorem provers, producing valid graph models as outputs."
"A logic-based reasoning about PKI trust model","https://scispace.com/paper/a-logic-based-reasoning-about-pki-trust-model-resdr2nc7i","2001","Proceedings Article","International Symposium on Computers and Communications","H. El Bakkali
B.I. Kaitouni","10.1109/ISCC.2001.935353","","Applications such those of electronic payment require the participants authentication and a privacy of crucial information. Public-key infrastructures (PKIs) are essential for providing them these security services in open networks like the Internet. We propose logic for reasoning about PKI trust models. Our formalism enables us to describe a trust model of a PKI with greater precision than the widely used graph. It also allows us to verify whether a model respond to the PKI objectives and under which conditions. These objectives generally concern statements about entitles beliefs with regard to public key authenticity and certification authorities (CAs) trustworthiness. The proposed formalism takes into account the number of intermediates that have participated in an entity belief and the constraints that can be the concern of certification practices or certificate policies of PKI's CAs. These constraints may influence the trust model suitability to applications with specific requirements.","This work proposes logic for reasoning about PKI trust models that takes into account the number of intermediates that have participated in an entity belief and the constraints that can be the concern of certification practices or certificate policies of PKI's CAs."
"A Formal Approach Based on Verification and Validation Techniques for Enhancing the Integrity of Concrete Role Based Access Control Policies","https://scispace.com/paper/a-formal-approach-based-on-verification-and-validation-3sccwz3svr","2015","Book Chapter","Computational Intelligence in Security for Information Systems","Faouzi Jaidi
Faten Labbene Ayachi","10.1007/978-3-319-19713-5_5","","Our research works are in the context of verifying the integrity of access control policies in relational database management systems. This paper addresses the following question: In terms of security and particularly access control, does an information system actually do what was planned for it to do? Thus, an important aspect is to help security architects verifying the correspondence between the security planning and its real implementation. We present a synthesis of the problem of access control policy integrity within relational databases. Then, we introduce our proposal for addressing this issue. We especially focus on the verification and validation of the conformity of concrete role based access control policies in a formal environment. Finally, we illustrate the relevance of our contribution through a case of study.","This paper presents a synthesis of the problem of access control policy integrity within relational databases, and focuses on the verification and validation of the conformity of concrete role based access control policies in a formal environment."
"Alloy4PV : un Framework pour la Vérification de Procédés Métiers","https://scispace.com/paper/alloy4pv-un-framework-pour-la-verification-de-procedes-4up2mai9hk","2015","Dissertation","","Yoann Laurent","","https://tel.archives-ouvertes.fr/tel-01133320/document","Dans cette these, nous avons tout d'abord fait une etude de l'etat de l'art dans les differents domaines des procedes (metier, logiciel, militaire, medical, etc) afin d'identifier et de categoriser les principales proprietes a garantir. A partir de cette etude, nous avons defini une bibliotheque de proprietes generique et parametrable pour tout modele de procede. Ensuite, nous avons defini un framework pour la verification de procedes appele Alloy4PV. Il utilise un sous-ensemble des diagrammes d'activites UML 2 comme langage de modelisation. Afin d'effectuer la verification de procedes, nous avons (1) defini un modele formel des diagrammes d'activites base sur la semantique fUML (le standard de l'OMG donnant une semantique a un sous-ensemble de UML) en utilisant la logique de premier ordre, (2) implemente cette formalisation en utilisant le langage Alloy afin d'effectuer du model-checking borne, et (3) automatise, dans un outil graphique integre a Eclipse, la possibilite d'exprimer et de verifier des proprietes sur toutes les perspectives du procede.","Un framework pour the verification of procedes appele Alloy4PV, que utilise un sous-ensemble des diagrammes d'activites UML 2 comme langage de modelisation, en utilisant le langage Alloy afin d'effectuer du model-checking borne."
