"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Towards V&V suitable Domain Specific Modeling Languages for MBSE: A tooled approach","https://scispace.com/paper/towards-v-v-suitable-domain-specific-modeling-languages-for-25q98mex3v","2016","Journal Article","","Blazo Nastov
Vincent Chapurlat
Christophe Dony
François Pfister","10.1002/J.2334-5837.2016.00178.X","","Considering Model-Based Systems Engineering (MBSE) principles and needs, this article focuses on the design of Domain Specific Modeling Languages (DSMLs) aiming to link modeling, verification and validation (V&V) activities. The goal is to ease the work and increase the freedom and autonomy of experts from various domains in the process of creating and managing system models then to supply experts involved in analyses and decision making processes with models characterized by highest level of confidence. This paper introduces and illustrates a tool-equipped approach, named “xviCore”, that provides MBSE experts with natively verifiable, executable and interoperable DSML named “xviDSML”, i.e., DSML that can be formally and directly checked and simulated requesting no huge efforts or skills.","This paper introduces and illustrates a tool‐equipped approach that provides MBSE experts with natively verifiable, executable and interoperable DSML named “xviDSML”, i.e., DSML that can be formally and directly checked and simulated requesting no huge efforts or skills."
"Blockchain-based Traceable Selective Disclosure Credentials for Self-Sovereign Identity","https://scispace.com/paper/blockchain-based-traceable-selective-disclosure-credentials-44detdddnl","2024","Journal Article","","Xiang Li
Congcong Chen
Minyu Teng
Yang Shi","10.1109/cscwd61410.2024.10580427","","Digital identities and credentials are important for authentication and authorization. Most contemporary digital identity systems rely on a central service provider, which may lead to privacy and centralization issues, such as data lost and information misuse. To address the problems, selective disclosure approaches within the self-sovereign identity have been proposed. However, these approaches primarily focus on data minimization, often overlooking the need for presentation unlinkability and identity supervisibility. In this paper, we propose a blockchain-based selective disclosure approach that supports presentation unlinkability, attribute aggregation, and identity traceability. We implement our approach and evaluate its efficiency by comparing it with approaches including atomic credentials, hashed values and selective disclosure signatures. The results demonstrate that our approach successfully achieves all intended objectives with high efficiency, rendering it applicable to realistic scenarios such as cross-chain authentication and access control in IoT.","A blockchain-based selective disclosure approach that supports presentation unlinkability, attribute aggregation, and identity traceability is proposed that is applicable to realistic scenarios such as cross-chain authentication and access control in IoT."
"ELMO2EDS: Transforming Educational Credentials into Self-Sovereign Identity Paradigm","https://scispace.com/paper/elmo2eds-transforming-educational-credentials-into-self-g8p11t6d","2022","Proceedings Article","International Conference on Information Technology Based Higher Education and Training","Patrick Herbke
Hakan Yildiz","10.1109/ithet56107.2022.10031276","","Digital credentials in education make it easier for students to apply for a course of study, a new job, or change a higher education institute. Academic networks, such as EMREX, support the exchange of digital credentials between students and education institutes. Students can fetch results from one educational institute and apply for a course of study at another educational institute. Digital signatures of the issuing institution can verify the authenticity of digital credentials. Each institution must provide the integration of EMREX using its identity management system. In this paper, we investigate how digital credentials can be integrated into the Self-Sovereign Identity ecosystem to overcome the known issues of academic networks. We examine known issues such as the authentication of students. Self-Sovereign Identity is a paradigm that gives individuals control of their digital identities. Based on our findings, we propose ELMO2EDS, a solution that 1) converts digital credentials from EMREX to a suitable Self-Sovereign Identy data format, 2) enables authenticating a student, and 3) enables issuing, storing, and verification of achieved study.","In this article , the authors investigate how digital credentials can be integrated into the Self-Sovereign Identity ecosystem to overcome the known issues of academic networks, and propose ELMO2EDS, a solution that converts digital credentials from EMREX to a suitable self-sovereign IDenty data format, enables authenticating a student, and enables issuing, storing, and verification of achieved study."
"SSI meets Metaverse for Industry 4.0 and Beyond","https://scispace.com/paper/ssi-meets-metaverse-for-industry-4-0-and-beyond-kn60308w","2022","","","Umit Cali
Md. Sadek Ferdous
Enis Karaarslan
Sri Nikhil Gupta Gourisetti
Michael Mylrea","10.1109/iGETblockchain56591.2022.10087134","","As the global industrial complex gears toward fulfilling the tenets of Industry 4.0 and beyond, technologies such as distributed ledger technologies, digital twins, and artificial intelligence become pivotal enablers. In the last decade, metaverse as a concept and technology found its place among crucial enablers for technology and digital advancement across several engineering domains. Metaverse has the potential to combine the elements from distributed computing platforms, the digital evolution of physical systems, and advanced learning systems to unearth a fully digitized world of comparative properties of the real world. We should ensure the privacy, integrity, and confidentiality of personal data. These requirements will lead to proper identity management in the metaverse. Given the complex nature of the metaverse, traditional centralized systems may not offer a viable identity management solution. Therefore, this study explores a decentralized identity management system called the Self-sovereign Identity (SSI) as a logical alternative to traditional centralized identity management systems. The proposed holistic framework aims to ignite new ideas and discussions related to the combined deployment of DLT (Distributed Ledger Technology), SSI, and metaverse to inspire new implementation areas within the Industry 4.0 environment. The paper also discusses various opportunities, enablers, technical & privacy aspects, legislation requirements, and other barriers related to SSI implementation.","In this paper , the authors explored a decentralized identity management system called the Self-sovereign Identity (SSI) as a logical alternative to traditional centralized identity management systems and proposed a holistic framework aiming to ignite new ideas and discussions related to the combined deployment of DLT (Distributed Ledger Technology), SSI, and metaverse to inspire new implementation areas within the Industry 4.0 environment."
"Sign Up Wallet: A Blockchain and Machine Learning based Self-Sovereign Identity Model for Enhanced Digital Security","https://scispace.com/paper/sign-up-wallet-a-blockchain-and-machine-learning-based-self-477927h1wv","2024","Proceedings Article","","Rani K
Vishnu Gomathi Sankar S
Vijay C
Sujith S.B
Alagu Ramanan S","10.1109/icicv62344.2024.00140","","Digital identity management faces challenges with centralized and federated systems, risking large-scale data breaches and privacy violations. In response, this article presents the Sign-Up Wallet, a novel approach to digital identity management integrating blockchain and machine learning. The self-sovereign identity model leverages blockchain technology, eliminating the need for trusted third parties. Users store their digital identity in the Sign Up Wallet with cryptographic keys, enhancing security and control. During registration, a Unique Personal Identifier (UPI) Code ensures secure credential verification. Machine learning, specifically Logistic Regression, is employed to assess the trustworthiness of service providers, enabling users to make informed choices. In cases of untrusted providers, a Lookup Substitution Algorithm generates masked credentials, preserving user privacy during verification. The primary goal is to empower individuals with greater control over their digital identities, mitigating risks associated with centralized authorities and enhancing overall digital security.","Sign Up Wallet is a self-sovereign identity model based on blockchain and machine learning, empowering individuals with greater control over their digital identities."
"SSI meets Metaverse for Industry 4.0 and Beyond","https://scispace.com/paper/ssi-meets-metaverse-for-industry-4-0-and-beyond-2nefkrj5","2022","Proceedings Article","","","10.1109/igetblockchain56591.2022.10087134","https://figshare.com/articles/preprint/SSI_meets_Metaverse_for_Industry_4_0_and_Beyond/21130375/1/files/37483859.pdf","As the global industrial complex gears toward fulfilling the tenets of Industry 4.0 and beyond, technologies such as distributed ledger technologies, digital twins, and artificial intelligence become pivotal enablers. In the last decade, metaverse as a concept and technology found its place among crucial enablers for technology and digital advancement across several engineering domains. Metaverse has the potential to combine the elements from distributed computing platforms, the digital evolution of physical systems, and advanced learning systems to unearth a fully digitized world of comparative properties of the real world. We should ensure the privacy, integrity, and confidentiality of personal data. These requirements will lead to proper identity management in the metaverse. Given the complex nature of the metaverse, traditional centralized systems may not offer a viable identity management solution. Therefore, this study explores a decentralized identity management system called the Self-sovereign Identity (SSI) as a logical alternative to traditional centralized identity management systems. The proposed holistic framework aims to ignite new ideas and discussions related to the combined deployment of DLT (Distributed Ledger Technology), SSI, and metaverse to inspire new implementation areas within the Industry 4.0 environment. The paper also discusses various opportunities, enablers, technical & privacy aspects, legislation requirements, and other barriers related to SSI implementation. ","In this paper , the authors explored a decentralized identity management system called the Self-sovereign Identity (SSI) as a logical alternative to traditional centralized identity management systems and proposed a holistic framework aiming to ignite new ideas and discussions related to the combined deployment of DLT (Distributed Ledger Technology), SSI, and metaverse to inspire new implementation areas within the Industry 4.0 environment."
"Decentralized Identity Management and Blockchains: Design Patterns and Architectures","https://scispace.com/paper/decentralized-identity-management-and-blockchains-design-26k8gmex08","2023","Book Chapter","Advances in information security","Hye-Young Paik
Yue Liu
Qinghua Lu
Salil S. Kanhere","10.1007/978-3-031-32146-7_15","","Securely and efficiently managing digital identities is a pre-requisite to enabling prosperous digital service economy underpinned by trust. The concept of digital identity goes beyond just providing a credential for logins. A truly effective digital identity scheme should be able to model the observations that people, throughout their life, tend to carry many different senses of ""identities"" (or personas) and each identity is fused with different sets of personal artefacts overtime. Of course, digitizing all aspects of a person's identity must be supported by the highest level of security and privacy protection possible. A decentralized identity management aims to provide an individual with a platform to manage multiple identities and associated artefacts for different contexts. More importantly, the users will exert full control over their identities in terms of when and with whom the identity is formed and shared with others, without having to rely on a centralised identity provider. A distributed ledger technology like blockchain can play a vital role in the design and implementation of a decentralised identity management scheme. Indeed, a decentralised identity management scheme such as self-sovereign identity (SSI) has been acclaimed the ""killer app of Blockchain"". This chapter aims to introduce the foundational concept and motivation of decentralised identity management, examine the current state of the art and present a set of software design patterns that could help guide the designers and developers of decentralised identity management systems. ","Decentralised Identity Management and Blockchains explores the concept of managing digital identities in a decentralized manner, leveraging blockchain technology to empower individuals with full control over their identities."
"SSI meets Metaverse for Industry 4.0 and Beyond","https://scispace.com/paper/ssi-meets-metaverse-for-industry-4-0-and-beyond-38fabf3y","2022","Posted Content","","","10.36227/techrxiv.21130375.v1","https://www.techrxiv.org/articles/preprint/SSI_meets_Metaverse_for_Industry_4_0_and_Beyond/21130375/1/files/37483859.pdf","&lt;p&gt;As the global industrial complex gears toward fulfilling the tenets of Industry 4.0 and beyond, technologies such as distributed ledger technologies, digital twins, and artificial intelligence become pivotal enablers. In the last decade, metaverse as a concept and technology found its place among crucial enablers for technology and digital advancement across several engineering domains. Metaverse has the potential to combine the elements from distributed computing platforms, the digital evolution of physical systems, and advanced learning systems to unearth a fully digitized world of comparative properties of the real world. We should ensure the privacy, integrity, and confidentiality of personal data. These requirements will lead to proper identity management in the metaverse. Given the complex nature of the metaverse, traditional centralized systems may not offer a viable identity management solution. Therefore, this study explores a decentralized identity management system called the Self-sovereign Identity (SSI) as a logical alternative to traditional centralized identity management systems. The proposed holistic framework aims to ignite new ideas and discussions related to the combined deployment of DLT, SSI, and metaverse to inspire new implementation areas within the Industry 4.0 environment. The paper also discusses various opportunities, enablers, technical \&amp; privacy aspects, legislation requirements, and other barriers related to SSI implementation.&lt;/p&gt; ","In this paper , the authors explore a decentralized identity management system called the Self-sovereign Identity (SSI) as a logical alternative to traditional centralized identity management systems, which can ensure the privacy, integrity, and confidentiality of personal data."
"ChorSSI: A BPMN-Based Execution Framework for Self-Sovereign Identity Systems on Blockchain","https://scispace.com/paper/chorssi-a-bpmn-based-execution-framework-for-self-sovereign-26epirxj85","2023","Book Chapter","","Tommaso Cippitelli
Alessandro Marcelletti
Andrea Morichetta","10.1007/978-3-031-43433-4_1","","The digital age has made identity a crucial aspect of online activities due to our increasing reliance on digital platforms. This has led to the development of different identity management systems, relying on centralised infrastructures but exposed to security vulnerabilities. Self-Sovereign Identity (SSI) is a promising alternative, as it allows individuals to control their personal data and securely share it with others without relying on a central authority. However, developing such systems and executing the related operations is complex and challenging, especially for non-expert users. To simplify the development process, we propose ChorSSI, a BPMN-based framework that supports the modelling of an SSI system and the execution of the related interactions. The design relies on BPMN choreography diagrams, permitting the representation of SSI interactions between parties in a distributed manner. The proposed framework was implemented and tested over the real Chromaway property transaction case study. ","ChorSSI is a BPMN-based framework for developing and executing SSI systems, simplifying the process for non-experts."
"Digital Identity System Using Blockchain-based Self Sovereign Identity & Zero Knowledge Proof","https://scispace.com/paper/digital-identity-system-using-blockchain-based-self-3x8ufop24j","2023","Proceedings Article","","Abhijeet Raipurkar
Shreyas Bobde
Anurag Tripahi
Mohit Sahu","10.1109/ocit59427.2023.10430981","","A digital identity represents an external entity, be it a person, business, program, or object, and serves as the foundation for automatic access to computer-based services and interpersonal interactions. Despite years of research, the challenge of reliable internet connectivity for digital identification remains unresolved. In this paper, we propose a blockchain-based solution for digital identification in situations of mutual mistrust. Unlike current identity management systems that rely on centralized storage, our recommendation is a blockchain-based, self-sovereign identity (SSI) platform where true identities of customers/users are held in their respective web applications, utilizing decentralized storage. The identification information is validated using the Zero Knowledge Proof (ZKP) technique offered by SSI-based platforms, ensuring privacy and security. The proposed approach in this paper serves as a digital identity wallet, empowering users to verify their identities using blockchain technology and an SSI-based approach, resulting in a decentralized, ZKP-verified, and immutable identity. By addressing the issues of data immutability, traceability, and centralized control often associated with traditional identification systems, the proposed approach offers a robust and versatile model of proven claims that can be verified by external sources. Different implementations of claim formation and verification, showcasing sub-second performance is presented in the paper.","The proposed approach serves as a digital identity wallet, empowering users to verify their identities using blockchain technology and an SSI-based approach, resulting in a decentralized, ZKP-verified, and immutable identity."
"SemServGen: Advancing Industrial Domain-Specific Language Engineering through Semantic Service Generation","https://scispace.com/paper/semservgen-advancing-industrial-domain-specific-language-n0jmnocoi7nt","2025","Journal Article","","Yong Wang
Ning Ge
J. W. Li
L. L. Wang
Guangyu Zhou
Chengrui Deng
Li Zhang
Chunming Hu","10.1145/3696630.3728550","","Domain-Specific Languages (DSLs) are widely used across industries for addressing challenges within specific domains. However, designing a DSL is just the first step in DSL engineering. To truly enhance development efficiency and system quality, comprehensive syntax and semantic services are essential. Currently, semantic services are primarily implemented manually, leading to high development costs. Automating their generation can significantly improve efficiency and reduce costs in DSL projects. This paper presents SemServGen, a framework that defines a structured approach to DSL semantic service development. SemServGen comprises SemaDSL, a unified semantic service expression language; SemServ-editor, which provides editing, syntax, semantic, template, and DSL-binding services; and SemServ-gen, an automated semantic service generator. SemaDSL enables the specification of both generic and domain-specific semantic services, while SemServ-gen translates these formal specifications into executable semantic services. We evaluated SemServGen with industry partners using CRL and SemaDSL as target DSLs. The results demonstrate that SemaDSL effectively models semantic service domain concepts with high usability, while SemServGen increases development efficiency by 2.5 times for CRL and 1.9 times for SemaDSL compared to manual implementation. Additionally, the generated semantic services meet industry-standard performance benchmarks for service analysis time.","SemServGen, a framework for DSL semantic service development, automates service generation, increasing efficiency by 2.5-1.9 times and reducing costs, while providing a unified expression language and editor for specifying and generating semantic services."
"Programmable Governance for Group-Controlled Decentralized Identifiers","https://scispace.com/paper/programmable-governance-for-group-controlled-decentralized-ss8bc55rrujq","2025","Journal Article","arXiv.org","Carlo Segat
Sandro Rodriguez Garzon
Axel Küpper","10.48550/arxiv.2507.06001","","Self-Sovereign Identity (SSI) is a paradigm for digital identity management that offers unique privacy advantages. A key technology in SSI is Decentralized Identifiers (DIDs) and their associated metadata, DID Documents (DDOs). DDOs contain crucial verification material such as the public keys of the entity identified by the DID (i.e., the DID subject) and are often anchored on a distributed ledger to ensure security and availability. Long-lived DIDs need to support updates (e.g., key rotation). Ideally, only the DID subject should authorize DDO updates. However, in practice, update capabilities may be shared or delegated. While the DID specification acknowledges such scenarios, it does not define how updates should be authorized when multiple entities jointly control a DID (i.e., group control). This article examines the implementation of an on-chain, trustless mechanism enabling DID controllers under group control to program their governance rules. The main research question is the following: Can a technical mechanism be developed to orchestrate on-chain group control of a DDO in a ledger-agnostic and adaptable manner?","This study proposes a trustless, on-chain mechanism for programmable governance of Decentralized Identifiers (DIDs) under group control, enabling DID controllers to program governance rules and authorize updates in a ledger-agnostic and adaptable manner."
"A Review Towards the Development of Ontology Based Identity and Access Management Metamodel","https://scispace.com/paper/a-review-towards-the-development-of-ontology-based-identity-3916fu3jq9","2020","Book Chapter","Advanced Information Networking and Applications","Kamrun Nahar
Asif Qumer Gill","10.1007/978-3-030-44038-1_21","","Building an identity and access management (IAM) system that satisfies business needs and can evolve over time with the ever-changing business environment, is always a challenging endeavour. This calls for the need of an ontology based adaptive IAM metamodel, which can adapt to and instantiated for different situations. To achieve this objective, the first step is to identify the relevant elements and their relationships for developing a detailed IAM ontology. Thus, this paper mainly focuses on the review of the available key models as a starting point for the identification of relevant elements and relationships for the development of the adaptable and yet generic metamodel for our industry research partner. This paper uses the graph modelling approach to present the identified elements and their relationship as an ontology, which can be used for developing the metamodel.","This paper uses the graph modelling approach to present the identified elements and their relationship as an ontology, which can be used for developing the metamodel."
"Self-sovereign Identity Management Framework using Smart Contracts","https://scispace.com/paper/self-sovereign-identity-management-framework-using-smart-25hgoguq","2022","Proceedings Article","NOMS 2022-2022 IEEE/IFIP Network Operations and Management Symposium","","10.1109/noms54207.2022.9789831","https://scispace.com/pdf/self-sovereign-identity-management-framework-using-smart-25hgoguq.pdf","In centralized infrastructures, users are not capable of authenticating themselves, in identity management systems, beyond their application’s domain. Users are forced to trust their service providers for identification and data management. Such solutions have experienced large-scale data breaches and are cumbersome for users to remember the credentials for multiple sites. Furthermore, users have very little control over their data. The concept of decentralized identity has raised the possibility of better managing these concerns. It allows users to share only the relevant part of their personal information with a service provider to verify their digital identity. We propose OrgID, a decentralized identity and user-centric data management platform including identity registration and authorization procedures. Our approach supports self-sovereign identity architecture leveraged by blockchain. This method consists of a one-time proof-verification mechanism that facilitates the secure access and credibility of digital information. Moreover, users can maintain their identities associated with specific attributes and rely on a proof mechanism using smart contracts. It deploys a platform where user registration and authorization no longer involve a central service provider. We implemented the proposed solution using smart contracts on a private Ethereum blockchain. We further analyzed the performance of these processes regarding the system’s scalability to evaluate how they manage latency and the number of users. The results state that the system is highly scalable to manage a large number of users and the system’s latency is adjustable based on the application needs. ","OrgID as discussed by the authors is a decentralized identity and user-centric data management platform including identity registration and authorization procedures, which leverages self-sovereign identity architecture leveraged by blockchain and allows users to share only the relevant part of their personal information with a service provider to verify their digital identity."
"Trust Models for Blockchain-Based Self-Sovereign Identity Management: A Survey and Research Directions","https://scispace.com/paper/trust-models-for-blockchain-based-self-sovereign-identity-1im5zunr","2022","Journal Article","Internet of things","Yibin Zhang","10.1007/978-3-030-93646-4_13","","Existing identity management systems either use a centralized authentication server or rely on identity providers to authenticate users for gaining access to various services. These systems have failed to safeguard user data privacy and do not encourage the portability of identity data. Self-sovereign identity is a new approach in identity management where entities have control of their digital identity. The emerging blockchain technology enables self-sovereign identity management, a decentralized identity management model that eliminates identity providers as a trusted third party. Due to the decentralized nature of blockchain network, this new paradigm of identity management demands different trust requirements. This research provides the first thorough review in literature addressing trust management for blockchain-based self-sovereign identity. A formal and comprehensive trust model proposed for blockchain-based Self-Sovereign IDM will be explored. Besides reviewing trust requirements, the paper also surveys the state-of-the-art of blockchain technology for self-sovereignty in identity management. This survey provides a critical analysis for existing research which sheds light on various opportunities for enhancing security and privacy of blockchain-based self-sovereign identity management and the improvement of trust management. The paper concludes with presenting research gaps and suggestions for future work in the area. ","In this article , the authors provide a survey of the state-of-the-art of blockchain-based self-sovereign identity management systems and provide a critical analysis for existing research."
"Toward a Post-Quantum Zero-Knowledge Verifiable Credential System for Self-Sovereign Identity","https://scispace.com/paper/toward-a-post-quantum-zero-knowledge-verifiable-credential-37groxi4","","Journal Article","IACR Cryptology ePrint Archive","Simone Dutto
Davide Margaria
Carlo Sanna
Andrea Vesco","","",". The advent of quantum computers brought a large interest in post-quantum cryptography and in the migration to quantum-resistant systems. Protocols for Self-Sovereign Identity (SSI) are among the fun-damental scenarios touched by this need. The core concept of SSI is to move the control of digital identity from third-party identity providers directly to individuals. This is achieved through Verifiable Credentials (VCs) supporting anonymity and selective disclosure. In turn, the implementation of VCs requires cryptographic signature schemes compatible with a proper Zero-Knowledge Proof (ZKP) framework. This tutorial paper presents the general concepts of a ZKP VCs system for SSI, highlighting the required building blocks and providing concrete examples that embody these concepts. In detail, we describe two main ZKP VCs schemes based on classical cryptographic assumptions, that is, the signature scheme with efficient protocols of Camenisch and Lysyanskaya, which is based on the strong RSA assumption, and the BBS+ scheme of Boneh, Boyen and Shacham, which is based on the strong Diffie–Hellman assumption. Since these schemes are not quantum-resistant, we select as one of the possible post-quantum alternatives a lattice-based scheme proposed by Jeudy, Roux-Langlois, and Sander, and we try to identify the open problems for achieving VCs suitable for selective disclosure, non-interactive renewal mechanisms, and efficient revocation.","This work describes the two main ZKP VCs schemes based on classical cryptographic assumptions, and tries to identify the open problems for achieving VCs suitable for selective disclosure, non-interactive renewal mechanisms, and efficient revocation."
"Model-Driven Engineering of a General Policy Modeling Language","https://scispace.com/paper/model-driven-engineering-of-a-general-policy-modeling-2dnsy96scu","2008","Proceedings Article","Policies for Distributed Systems and Networks","Nima Kaviani
Dragan Gašević
Milan Milanovic
Bardia Mohabbati","10.1109/POLICY.2008.29","https://scispace.com/pdf/model-driven-engineering-of-a-general-policy-modeling-2dnsy96scu.pdf","Despite many efforts in developing policy languages which work in different logical domains and with various reasoning engines, there has been limited attention paid to bringing policy definition, design, and integration into the realm of the mainstream software development process. There seems to be a lack of appropriate software development tooling that can allow for easy representation and integration of policies with other pieces of software at the design time. This paper presents a general policy modeling language (GPML), following the rationale of model driven engineering (MDE), as a means to design policies and integrate them to the software development process. We describe the logical foundation and the modeling rationale behind GPML and show how it is adjustable to the existing policy languages.","The logical foundation and the modeling rationale behind GPML are described and it is shown how it is adjustable to the existing policy languages."
"Blockchain aware decentralized identity management and access control system","https://scispace.com/paper/blockchain-aware-decentralized-identity-management-and-2nvl3yycqe","2024","Journal Article","","Aarti Amod Agarkar
M. Karyakarte
Gajanan Chavhan
Milind Patil
Rajendra Talware
Lalit Kulkarni","10.1016/j.measen.2024.101032","","Identity Management Systems (IMS) manage individual profiles, user authorization, authentication, and access privileges. Paper-based profiles and defacement are vulnerable to spoofing, loss, and theft. Digital platforms with efficient IMS boost administrative processes and bring transparency and interoperability among establishments. The traditional paper-based identity systems are slow and rigid. Conventional centralized IMS lack transparency and are vulnerable to single-point failure. This paper presents a blockchain-aware decentralized identity management and access control (BADIMAC) model that mitigates these barriers. BADIMAC allows users to keep their digital identity within their control (i.e., self-sovereign identity). On the other hand, with the help of BADIMAC, service providers across enterprise boundaries can verify their identity without depending on any central authority. BADIMAC offers transparency and better security. The decentralized consensus-based design of BADIMAC enables the verifier to validate claims and establish proof of digital identity with process effectiveness. ","This paper proposes a blockchain-aware decentralized identity management and access control (BADIMAC) model, enabling users to control their digital identity and service providers to verify identity without central authority, offering transparency and improved security."
"Blockchain-Based Identity Management System and Self-Sovereign Identity Ecosystem: A Comprehensive Survey","https://scispace.com/paper/blockchain-based-identity-management-system-and-self-26zfatwp","2022","Journal Article","IEEE Access","","10.1109/access.2022.3216643","","Identity Management System (IDMS) refers to how users or individuals are identified and authorized to use organizational systems and services. Since traditional identity management and authentication systems rely heavily on a trusted central authority, they cannot mitigate the effects of single points of failure. As a decentralized and distributed public ledger in a peer-to- peer (P2P) network, Blockchain (BC) technology has garnered a considerable amount of attention in the field of IDMS in recent years. Through Self-Sovereign Identity (SSI), users can have full authority over their digital identity. Successful implementation of a BC-based IDMS can significantly increase the degree of privacy and security of a user’s SSI. However, the integration of BC-based IMDS to provide a user with SSI is still an unorganized area of research in its early stages of development. This article presents an extensive literature review of state-of-the-art academic publications as well as commercial market offerings regarding the applicability of BC-based SSI solutions. It also provides a detailed preliminary regarding the building blocks of blockchain technology and a progressive roadmap of IDMS solutions. In order to develop an effective BC-based IDMS solution that focuses on securing a user’s SSI, this article outline five essential components of a BC-based IDMS: authentication, integrity, privacy, trust, and simplicity. Furthermore, we perform a security analysis that outlines several types of adversarial threats that can cause potential damage to the BC-based IDMS. We identify and discuss associated issues and challenges by analyzing several notable BC-based IDMS solutions in academic literature. We also highlight potential research gaps and provide future research scope. ","In this article , the authors present an extensive literature review of state-of-the-art academic publications as well as commercial market offerings regarding the applicability of BC-based SSI solutions."
"Model Federation based on Role Modeling","https://scispace.com/paper/model-federation-based-on-role-modeling-2lq4qfhbe1","2019","Proceedings Article","International Conference on Model-Driven Engineering and Software Development","Bastien Drouot
Joël Champeau","10.5220/0007363500740085","","Modeling approaches could be a powerful solution for specification, design and analysis. At a system level, models must take into account many system concerns. Thus, several system modeling approaches are based on several viewpoints expressed in Domain Specific Modeling Languages. Cyber threat analysis takes place within this modeling context with the need for several DSMLs to address several viewpoints of the system. So, the analysis of this domain is supported by DSML interoperability to perform simulation or other algorithms. Therefore, in this paper, we present an approach to face DSML interoperability based on role modeling. The Role4All framework is based on a metamodel including the Role concept. The Role4All language provides the capacity to define shared semantics between the DSMLs. Role4All and role modeling avoid model transformations and promote a federation approach between several DSMLs. The federation mechanisms of Role4All are illustrated in the cyber threat modeling framework to emphasize information gathering and the updates of the role model.","This paper presents an approach to face DSML interoperability based on role modeling and shows how the Role4All framework and role modeling avoid model transformations and promote a federation approach between several DSMLs."
"Decentralized Attestation of Conceptual Models Using the Ethereum Blockchain","https://scispace.com/paper/decentralized-attestation-of-conceptual-models-using-the-1h12tqeaxu","2019","Proceedings Article","IEEE Conference on Business Informatics","Felix Härer
Hans-Georg Fill","10.1109/CBI.2019.00019","","Decentralized attestation methods for blockchains are currently being discussed and standardized for use cases such as certification, identity and existence proofs. In a blockchain-based attestation, a claim made about the existence of information can be cryptographically verified publicly and transparently. In this paper we explore the attestation of models through globally unique identifiers as a first step towards decentralized applications based on models. As a proof-of-concept we describe a prototypical implementation of a software connector for the ADOxx metamodeling platform. The connector allows for (a.) the creation of claims bound to the identity of an Ethereum account and (b.) their verification on the blockchain by anyone at a later point in time. For evaluating the practical applicability, we demonstrate the application on the Ethereum network and measure and evaluate limiting factors related to transaction cost and confirmation times.","This paper explores the attestation of models through globally unique identifiers as a first step towards decentralized applications based on models and describes a prototypical implementation of a software connector for the ADOxx metamodeling platform."
"GrAC: Graph-Based Anonymous Credentials from Identity Graphs on Blockchain","https://scispace.com/paper/grac-graph-based-anonymous-credentials-from-identity-graphs-5l3f2cocodz0","2024","Journal Article","","Wenyi Tang
Shankha Shubhra Mukherjee
Seongho Park
Changhao Chenli
Hyunok Oh
Jihye Kim
Taeho Jung","10.1109/blockchain62396.2024.00024","","With the growing need for privacy and self-sovereign identity, traditional identity management relying on centralized data registries not only represents single points of failure but also lacks transparency and control over users' identity information. With the built-in tamper-proofness and transparency, blockchain has been widely studied to accommodate the challenges in traditional identity management. Still, it usually comes with privacy concerns due to its public accessibility. Anonymous credentials take advantage of the recent progress in zero-knowledge proof, allowing the unlinkable presentation of only the necessary attributes for a service to guarantee anonymity. However, the existing anonymous credentials require a secondary issuer to verify and manage the anonymized credentials, which compromises the overall transparency and causes indirect management of the user's identity. In this paper, we propose GrAC, a blockchain-based identity management system based on a novel identity graph, which allows users and identity providers to securely store and manage identity information on the blockchain without intermediate entities. GrAC also includes an anonymous authentication protocol suite based on zero-knowledge proof, allowing users to generate one-time anonymous credentials that selectively reveal minimal information to the service provider for authentication. The analysis and evaluations show that Gr Achas a reasonable overhead and provides adequate anonymity protection while removing the need for intermediate issuers.","This paper proposes GrAC, a blockchain-based identity management system using an identity graph, enabling users to securely store and manage identity info without intermediaries, with an anonymous authentication protocol suite based on zero-knowledge proof for selective information revelation."
"A novel approach to establish trust in verifiable credential issuers in Self-sovereign identity ecosystems using TRAIN","https://scispace.com/paper/a-novel-approach-to-establish-trust-in-verifiable-credential-2pxpiza0","","Proceedings Article","Open Identity Summit","Isaac Henderson Johnson Jeyakumar
David Chadwick
Michael Kubach","10.18420/OID2022_02","",": Self-sovereign identity (SSI) promises to bring decentralized privacy friendly identity management (IdM) ecosystems to everyone. Yet, trust management in SSI remains challenging. In particular, it lacks a holistic approach that combines trust and governance frameworks. A practical and scalable mechanism is needed for verifiers to externally verify their trust in credential issuers. This paper illustrates how TRAIN (Trust mAnagement INfrastructure), an approach based on established components like ETSI trust lists and the Domain Name System (DNS), can be used as a trust registry component to provide a holistic approach for trust management in SSI ecosystems. TRAIN facilitates individual trust decisions through the discovery of trust lists in SSI ecosystems, along with published credential schemas, so that verifiers can perform informed trust decisions about issued credentials.",""
