"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A framework for composable security definition, assurance, and enforcement","https://scispace.com/paper/a-framework-for-composable-security-definition-assurance-and-4q3usqgb6i","2006","Journal Article","Lecture Notes in Computer Science","Jaime A. Pavlich-Mariscal
Steven A. Demurjian
Laurent Michel","","","The objective of this research is to develop techniques that integrate alternative security concerns (e.g., mandatory access control, delegation, authentication, etc.) into the software process. A framework is proposed to achieve composable security definition, assurance, and enforcement via a model-driven framework that preserves separation of security concerns from modeling through implementation, and provides mechanisms to compose these concerns into the application, while maintaining consistency between design models and code. At modeling-time, separation of concerns (e.g., RBAC, MAC, delegation, authorization, etc.) is emphasized by defining concern-specific modeling languages. At the implementation-level, aspect-oriented programming (AOP) transitions security concerns into modularized code that enforces each concern. This research assumes the use of an underlying object-oriented language with aspect-oriented extensions, and infrastructure to implement the applications and support secure access to the public methods of classes, e.g., Java with AspectJ or C++ with AspectC++.","A framework is proposed to achieve composable security definition, assurance, and enforcement via a model-driven framework that preserves separation of security concerns from modeling through implementation, and provides mechanisms to compose these concerns into the application, while maintaining consistency between design models and code."
"A secure, constraint-aware role-based access control interoperation framework","https://scispace.com/paper/a-secure-constraint-aware-role-based-access-control-4g2mlpehk2","2011","Proceedings Article","Network and System Security","Nathalie Baracaldo
Amirreza Masoumzadeh
James Joshi","10.1109/ICNSS.2011.6060001","https://scispace.com/pdf/a-secure-constraint-aware-role-based-access-control-4g2mlpehk2.pdf","With the growing needs for and the benefits of sharing resources and information among different organizations, an interoperation framework that automatically integrates policies to facilitate such cross-domain sharing in a secure way is becoming increasingly important. To avoid security breaches, such policies must enforce the policy constraints of the individual domains. Such constraints may include temporal constraints that limit the times when the users can access the resources, and separation of duty (SoD) constraints. Existing interoperation solutions do not address such cross-domain temporal access control and SoDs requirements. In this paper, we propose a role-based framework to facilitate secure interoperation among multiple domains by ensuring the enforcement of temporal and SoD constraints of individual domains. To support interoperation, we do not modify the internal policies, as most of the current approaches do. We present experimental results to demonstrate our proposed framework is effective and easily realizable.","This paper proposes a role-based framework to facilitate secure interoperation among multiple domains by ensuring the enforcement of temporal and SoD constraints of individual domains and presents experimental results to demonstrate the proposed framework is effective and easily realizable."
"Formal verification of cross-domain access control policies using model checking","https://scispace.com/paper/formal-verification-of-cross-domain-access-control-policies-2xsz31uv6q","2011","","","Mark C. Reynolds
Azer Bestavros","","","In assigning access permissions to users, formal policies fill a key role in mapping access from user attributes to resources. In a single domain a policy should be both sound (no false positives) and also complete (no false negatives). When policies from different domains are combined, several issues can arise. The most immediate issue is mapping potentially disparate attributes, roles and sources from one domain model to the other. Once this has been addressed, however, a more serious problem can arise: even if the domain policies are individually self-consistent, they may not be mutually consistent. To date, the typical approach has been a brute-force enumeration of all possible aggregate states in what might be termed “analysis of composition”. This approach is manifestly not scalable. This paper describes first steps toward a new “composition of analysis” approach. This approach uses the Alloy modeling language to cast the resource accessibility problem as a constrained graph reachability problem. An Alloy model is created for each domain policy, and these models are then composed in a sound and efficient manner. This paper will describe results for the two domain and three domain cases, and sketch a general, scalable approach that can be applied to compositions of arbitrary complexity.","This paper describes first steps toward a new “composition of analysis” approach that uses the Alloy modeling language to cast the resource accessibility problem as a constrained graph reachability problem."
"An Integrated Framework for Trust-Based Access Control for Open Systems","https://scispace.com/paper/an-integrated-framework-for-trust-based-access-control-for-338dxee21g","2006","Proceedings Article","Collaborative Computing","Michael Chuang
Suronapee Phoomvuthisarn
James Joshi","10.1109/COLCOM.2006.361881","","An important requirement of systems or application domains in emerging open environments is the capability to share information and services with other application domains that have different sets of protection requirements. When a domain needs to allow entities from previously unknown domains to access its resources, mechanisms should be in place to allow negotiating trust and services based on the sharing requirements of the interacting domains. We emphasize that a holistic framework for requirements-driven trust based secure interoperation is needed to facilitate interacting domains to access each other's local resources through access control policy mapping between the domains. In this paper, we present our ongoing work on developing a comprehensive framework for a trust based access control for secure interoperation, which tightly integrates role-based access control and inter-domain policy mapping mechanism with an integrated, game-theory based trust and service negotiation process. The framework being developed aims to address the complex requirements of an environment that represents the convergence of grid, peer-to-peer and mobile environments and workflow and multimedia technologies.","This paper presents the ongoing work on developing a comprehensive framework for a trust based access control for secure interoperation, which tightly integrates role-based access control and inter-domain policy mapping mechanism with an integrated, game-theory based trust and service negotiation process."
"Role-based authorization constraints specification using Object Constraint Language","https://scispace.com/paper/role-based-authorization-constraints-specification-using-17jpfutguv","2001","Proceedings Article","Workshops on Enabling Technologies: Infrastracture for Collaborative Enterprises","Gail-Joon Ahn
Michael E. Shin","10.1109/ENABL.2001.953406","https://scispace.com/pdf/role-based-authorization-constraints-specification-using-17jpfutguv.pdf","The purpose of access control is to limit the actions on a computer system that a legitimate user can perform. Role-based access control (RBAC) has generated great interest in the security community as a flexible approach in access control. An important aspect of RBAC is constraints that constrain what components in RBAC are allowed to do. Although researchers have identified useful constraints using formal specification languages such as RCL2000, there still exists a demand to have constraint specification languages for system developers who are working on secure systems development. The authors discuss another approach to specifying constraints using a de facto constraint specification language in the software engineering arena. We use a declarative language, Object Constraint Language (OCL) that is part of the Unified Modeling Language (UML) and has been used in object oriented analysis and design. We describe how to specify previously identified role-based authorization constraints, and the future direction of this work is also addressed.","The authors use a declarative language, Object Constraint Language (OCL) that is part of the Unified Modeling Language (UML) and has been used in object oriented analysis and design and describes how to specify previously identified role-based authorization constraints."
"xDomain: cross-border proofs of access","https://scispace.com/paper/xdomain-cross-border-proofs-of-access-2hhutuizd1","2009","Proceedings Article","Symposium on Access Control Models and Technologies","Lujo Bauer
Limin Jia
Michael K. Reiter
David Swasey","10.1145/1542207.1542216","https://scispace.com/pdf/xdomain-cross-border-proofs-of-access-2hhutuizd1.pdf","A number of research systems have demonstrated the benefits of accompanying each request with a machine-checkable proof that the request complies with access-control policy - a technique called proof-carrying authorization. Numerous authorization logics have been proposed as vehicles by which these proofs can be expressed and checked. A challenge in building such systems is how to allow delegation between institutions that use different authorization logics. Instead of trying to develop the authorization logic that all institutions should use, we propose a framework for interfacing different, mutually incompatible authorization logics. Our framework provides a very small set of primitives that defines an interface for communication between different logics without imposing any fundamental constraints on their design or nature. We illustrate by example that a variety of different logics can communicate over this interface, and show formally that supporting the interface does not impinge on the integrity of each individual logic. We also describe an architecture for constructing authorization proofs that contain components from different logics and report on the performance of a prototype proof checker.","This work proposes a framework for interfacing different, mutually incompatible authorization logics, and illustrates by example that a variety of different logics can communicate over this interface, and shows formally that supporting the interface does not impinge on the integrity of each individual logic."
"CRBAC: Imposing multi-grained constraints on the RBAC model in the multi-application environment","https://scispace.com/paper/crbac-imposing-multi-grained-constraints-on-the-rbac-model-2o4upz9b2j","2009","Journal Article","Network and System Security","Deqing Zou
Ligang He
Hai Jin
Xueguang Chen","10.1016/J.JNCA.2008.02.015","","Interactions between resources as well as services are one of the fundamental characteristics in the distributed multi-application environments. In such environments, attribute-based access control (ABAC) mechanisms are gaining in popularity while the role-based access control (RBAC) mechanism is widely accepted as a general mechanism for authorization management. This paper proposes a new access control model, CRBAC, which aims to combine the advantages of RBAC and ABAC, and integrates all kinds of constraints into the RBAC model. Unlike other work in this area, which only incorporates one or a few particular attribute constraints into RBAC, this paper analyses and abstracts the generic properties of the attribute constraints imposed on authorization systems. Based on these analyses and generalization, two constraints templates are presented, called authorization mapping constraint template and behaviour constraint template. The former template is able to automate the user-role and role-permission mapping, while the latter is used to restrict the behaviours of the authorization entities. The attribute constraints are classified into these two templates. Moreover, the state mechanism is introduced to build up the constraints among the statuses of the entities, and reflect the outcomes of the authorization control as well. Based on the presented templates and the state mechanism, the execution model is developed. A use case is proposed to show the authorization process of our proposed model. The extensive analyses are conducted to show its multi-grained constraints by comparing with other models.","A new access control model is proposed, CRBAC, which aims to combine the advantages of RBAC and ABAC, and integrates all kinds of constraints into the RBAC model, and abstracts the generic properties of the attribute constraints imposed on authorization systems."
"A requirements-driven trust framework for secure interoperation in open environments","https://scispace.com/paper/a-requirements-driven-trust-framework-for-secure-55n0nj5gx2","2006","Book Chapter","International Conference on Trust Management","Suroop Mohan Chandran
Korporn Panyim
James Joshi","10.1007/11755593_4","https://scispace.com/pdf/a-requirements-driven-trust-framework-for-secure-55n0nj5gx2.pdf","A key challenge in emerging multi-domain open environments is the need to establish trust-based, loosely coupled partnerships between previously unknown domains. An efficient trust framework is essential to facilitate trust negotiation based on the service requirements of the partner domains. While several trust mechanisms have been proposed, none address the issue of integrating the trust mechanisms with the process of integrating access control policies of partner domains to facilitate secure interoperation. In this paper, we propose a requirements-driven trust framework for secure interoperation in open environments. Our framework tightly integrates game-theory based trust negotiation with service negotiation, and policy mapping to ensure secure interoperation.","A requirements-driven trust framework that tightly integrates game-theory based trust negotiation with service negotiation, and policy mapping to ensure secure interoperation in open environments is proposed."
"A logic-based framework for attribute based access control","https://scispace.com/paper/a-logic-based-framework-for-attribute-based-access-control-wuilfi5bol","2004","Proceedings Article","Formal Methods in Security Engineering","Lingyu Wang
Duminda Wijesekera
Sushil Jajodia","10.1145/1029133.1029140","https://scispace.com/pdf/a-logic-based-framework-for-attribute-based-access-control-wuilfi5bol.pdf","Attribute based access control (ABAC) grants accesses to services based on the attributes possessed by the requester. Thus, ABAC differs from the traditional discretionary access control model by replacing the subject by a set of attributes and the object by a set of services in the access control matrix. The former is appropriate in an identity-less system like the Internet where subjects are identified by their characteristics, such as those substantiated by certificates. These can be modeled as attribute sets. The latter is appropriate because most Internet users are not privy to method names residing on remote servers. These can be modeled as sets of service options. We present a framework that models this aspect of access control using logic programming with set constraints of a computable set theory [DPPR00]. Our framework specifies policies as stratified constraint flounder-free logic programs that admit primitive recursion. The design of the policy specification framework ensures that they are consistent and complete. Our ABAC policies can be transformed to ensure faster runtimes.","This work presents a framework that models this aspect of access control using logic programming with set constraints of a computable set theory [DPPR00] and specifies policies as stratified constraint flounder-free logic programs that admit primitive recursion."
"RBAC Constraints Specification and Enforcement in Extended XACML","https://scispace.com/paper/rbac-constraints-specification-and-enforcement-in-extended-35yt52kg3a","2010","Proceedings Article","International Conference on Multimedia Information Networking and Security","Nurmamat Helil
Kaysar Rahman","10.1109/MINES.2010.121","","Constraints are considered to be the principal motivation for RBAC model. XACML profile for RBAC can not meet the need of expressing static and dynamic RBAC constraints well. We give the XACML syntax of common static and dynamic Separation of Duty constraints and cardinality constraints of RBAC. We also complement Role Enablement Authority to extend this profile in order to enforce these constraints.","XACML syntax of common static and dynamic Separation of Duty constraints and cardinality constraints of RBAC is given and Role Enablement Authority is complemented to extend this profile in order to enforce these constraints."
"LogicFence: A Framework for Enforcing Global Integrity Constraints at Runtime","https://scispace.com/paper/logicfence-a-framework-for-enforcing-global-integrity-r5txgx3epl","2006","Proceedings Article","International Database Engineering and Applications Symposium","Shibashis Guha
Srinath Srinivasa
Saikat Mukherjee
Ranajoy Malakar","10.1109/IDEAS.2006.29","https://scispace.com/pdf/logicfence-a-framework-for-enforcing-global-integrity-r5txgx3epl.pdf","Large information systems (IS) comprise of several independent applications that share a common set of resources and data. Usually, there are implicit and subtle dependencies across these applications that are not specifically captured. This is especially so if the applications are bought off the shelf or are developed by independent third parties. Dependencies or global semantic constraints are difficult to discern and incorporate into the design of individual software components. Global constraints may change over time and it is usually expensive or infeasible to change individual application logic in every such situation. In order to address such an issue, we propose LogicFence, a framework that accepts a definition of global constraints and translates these constraints into primitives that are embedded into the run-time environments of application programs (currently, into the JVM of Java applications). Once here, LogicFence monitors the state of application programs and prevents the disparate instances to collectively form a globally inconsistent state.","LogicFence is proposed, a framework that accepts a definition of global constraints and translates these constraints into primitives that are embedded into the run-time environments of application programs (currently, into the JVM of Java applications)."
"The rcl 2000 language for specifying role-based authorization constraints","https://scispace.com/paper/the-rcl-2000-language-for-specifying-role-based-1z22cxwgx8","2000","","","Gail-Joon Ahn
Ravi Sandhu","","https://scispace.com/pdf/the-rcl-2000-language-for-specifying-role-based-1z22cxwgx8.pdf","Authorization constraints (also simply called constraints) are an important aspect of role-based access control (RBAC), since they can be argued to be one of the principal motivations behind RBAC. Although the importance of constraints in RBAC has been recognized for a long time, they have not received much attention in research literature, while role hierarchies have been practiced and discussed at considerable length. Most prior work has focused on separation of duty (SOD) constraints enumerating many variations. In this dissertation, we describe a framework for specifying authorization constraints in role-based systems. To specify these constraints, we need an appropriate language as well as some system functions. We propose a simple and intuitive language, RCL 2000 (Role-based Constraints Language 2000), to specify constraints in an intuitive and useful way in role-based systems. The formal semantics for this language is based on its translation to a restricted form of first order predicate logic. 
With this language we show how we can express the previous SOD constraints discovering newly identified properties, such as permission-centric constraints. We also define new forms of SOD, especially with role hierarchies. To illustrate the power of RCL 2000 we specify constraints which have been identified in simulations of Lattice-based access control, Chinese Wall, and Discretionary access control policy in RBAC. Moreover, we separate role-based constraints into two major classes: Prohibition Constraints and Obligation Constraints. We characterize a subset of these classes from our specification of role-based constraints. 
Our work also shows that it is futile to try to enumerate all constraints because there are too many possibilities and variations; instead, we should pursue an intuitively simple yet rigorous language, such as RCL 2000 , for specifying constraints.","This dissertation proposes a simple and intuitive language, RCL 2000 (Role-based Constraints Language 2000), to specify constraints in an intuitive and useful way in role-based systems and shows that it is futile to try to enumerate all constraints because there are too many possibilities and variations."
"CA-SPA: balancing the crosscutting concerns of governance and autonomy in trusted software","https://scispace.com/paper/ca-spa-balancing-the-crosscutting-concerns-of-governance-and-2sqh104o5u","2006","Proceedings Article","Advanced Information Networking and Applications","P. Miseldine
Azzelarabe Taleb-Bendiab","10.1109/AINA.2006.120","","This paper contends that to address and balance the crosscutting concerns of governance and autonomy to produce trusted autonomic systems, a new control policy modelling methodology is required. The paper details the design required which exploit both the design-time specification of baseline policies, and runtime refinements of governance to guarantee and assure correctness, manageability, trust, and dependability for autonomic behaviour. To this end, a concept aided-situation prediction action (CA-SPA) mechanism is specified and implemented to support this design. The paper concludes with general remarks concerning the evaluation and statements for farther works including refinement of the design introduced in this paper.","The paper details the design required which exploit both the design-time specification of baseline policies, and runtime refinements of governance to guarantee and assure correctness, manageability, trust, and dependability for autonomous behaviour."
"Integrated constraints and inheritance in DTAC","https://scispace.com/paper/integrated-constraints-and-inheritance-in-dtac-4h59548feh","2000","Proceedings Article","","Jonathon E. Tidswell
Trent Jaeger","10.1145/344287.344307","","Inheritance and constraints are two common techniques for safely managing the complexity of large access control configurations. Inheritance is used to help factor the model, while constraints are used to help ensure that the complexity will not result in an unsafe configuration arising in the future evolution of the system. In this paper we develop an integrated mathematical approach to defining both inheritance and constraints in the dynamically typed access control (DTAC) model. In the process we identify several useful relationships among DTAC objects. The combination of DTAC and our new relationships allow us to graphically construct a greater variety and complexity of efficiently verifiable separation of duty constraints than any other model we are aware of.","An integrated mathematical approach to defining both inheritance and constraints in the dynamically typed access control (DTAC) model is developed and several useful relationships among DTAC objects are identified."
"A multi-layer trust framework for Self Sovereign Identity on blockchain","https://scispace.com/paper/a-multi-layer-trust-framework-for-self-sovereign-identity-on-bn2qwyv9gu","2023","Journal Article","","Andrea De Salve
Damiano Di Francesco Maesa
Paolo Mori
Laura Ricci
Alessandro Puccia","10.1016/j.osnem.2023.100265","","The recent interest for decentralised systems and decentralisation of the control over users’ data brings a shift in the way identities and their information are managed. Self Sovereign Identity (SSI) has been proposed as the next generation paradigm for decentralised identity management. Research on SSI is getting more and more traction, focusing mainly on the management of users’ identifiers and on providing a standard way to express and verify credentials. Instead, this paper focuses on the understanding of the role of trust in SSI and it provides new insight into the trust relationships existing between the different SSI actors. Indeed, the analysis of such roles and the relationships existing between SSI actors reveals that the current paradigm suffers from trust issues between the verifier and the issuer of a verifiable credential. In order to cope this problem, the paper proposes a new multi-layer framework that exploits trust relationships defined by the actors of the SSI standards (verifiers and issuers of verifiable credentials). An implementation of the framework through Solidity smart contracts has been proposed and deployed on both private and public blockchain networks in order to assess its capabilities. In addition, a dataset related to the spread of spam reviews has been exploited to test the benefits and performance of the proposed framework, demonstrating that it is able to improve the reliability of the SSI paradigm in real-world scenario. ","This paper proposes a multi-layer trust framework for Self Sovereign Identity on blockchain, addressing trust issues between verifiers and issuers of verifiable credentials, and demonstrates its implementation and benefits through a dataset and deployment on private and public blockchain networks."
"A novel approach to establish trust in verifiable credential issuers in Self-sovereign identity ecosystems using TRAIN","https://scispace.com/paper/a-novel-approach-to-establish-trust-in-verifiable-credential-2pxpiza0","","Proceedings Article","Open Identity Summit","Isaac Henderson Johnson Jeyakumar
David Chadwick
Michael Kubach","10.18420/OID2022_02","",": Self-sovereign identity (SSI) promises to bring decentralized privacy friendly identity management (IdM) ecosystems to everyone. Yet, trust management in SSI remains challenging. In particular, it lacks a holistic approach that combines trust and governance frameworks. A practical and scalable mechanism is needed for verifiers to externally verify their trust in credential issuers. This paper illustrates how TRAIN (Trust mAnagement INfrastructure), an approach based on established components like ETSI trust lists and the Domain Name System (DNS), can be used as a trust registry component to provide a holistic approach for trust management in SSI ecosystems. TRAIN facilitates individual trust decisions through the discovery of trust lists in SSI ecosystems, along with published credential schemas, so that verifiers can perform informed trust decisions about issued credentials.",""
"Identity and Access Management for the Computing Continuum","https://scispace.com/paper/identity-and-access-management-for-the-computing-continuum-uhvkxftxcugz","2025","Journal Article","","Siris, Vasilios A.
Fotiou, Nikos
Polyzos, George C.
Skarmeta Antonio","10.48550/arxiv.2506.09559","","The computing continuum introduces new challenges for access control due to its dynamic, distributed, and heterogeneous nature. In this paper, we propose a Zero-Trust (ZT) access control solution that leverages decentralized identification and authentication mechanisms based on Decentralized Identifiers (DIDs) and Verifiable Credentials (VCs). Additionally, we employ Relationship-Based Access Control (ReBAC) to define policies that capture the evolving trust relationships inherent in the continuum. Through a proof-of-concept implementation, we demonstrate the feasibility and efficiency of our solution, highlighting its potential to enhance security and trust in decentralized environments. ",""
"Identity and Access Management for the Computing Continuum","https://scispace.com/paper/identity-and-access-management-for-the-computing-continuum-43nvk6av6m9v","2025","Repository","","Siris, Vasilios A.
Fotiou, Nikos
Polyzos, George C.
Skarmeta Antonio","10.1145/3721889.372192","https://scispace.compdf/identity-and-access-management-for-the-computing-continuum-43nvk6av6m9v.pdf","The computing continuum introduces new challenges for access control due to its dynamic, distributed, and heterogeneous nature. In this paper, we propose a Zero-Trust (ZT) access control solution that leverages decentralized identification and authentication mechanisms based on Decentralized Identifiers (DIDs) and Verifiable Credentials (VCs). Additionally, we employ Relationship-Based Access Control (ReBAC) to define policies that capture the evolving trust relationships inherent in the continuum. Through a proof-of-concept implementation, we demonstrate the feasibility and efficiency of our solution, highlighting its potential to enhance security and trust in decentralized environments. ",""
"VChain: Establishing Trust Based on Verifiable Credential Chains","https://scispace.com/paper/vchain-establishing-trust-based-on-verifiable-credential-9r30dqtuh8jq","2025","Repository","","","10.5281/zenodo.14644042","","Verifiable credentials (VCs) appear as a promising solution for holders to prove to verifiers the possession of certain desirable qualities or characteristics in a trustworthy and privacy-aware manner. Currently, a VC is linked to very specific properties for which it is issued and its trustworthiness is associated to its root of trust. However, determining the trustworthiness of a digital entity, i.e., a user, a microservice, etc., on arbitrary properties cannot be currently done based on their existing VCs, even if such a derivation could be trivial in the physical world; e.g., the certified access to an organization subdomain should provide access to the domain that includes it. In this paper, we define and experimentally analyze three different algorithms, namely GSP-X, CAM and LPwE, while employ VCs of multiple holders to infer the trustworthiness of a specific entity to possess specific properties of interest within a certain context, e.g., the likelihood of a microservice to meet advertised qualities for which it possesses no VCs. With synthetic datasets of credential chains of varying degrees of noise and hidden credentials from the ground truth, we experimentally establish that CAM and LPwE can accurately infer additional information about an entity's attributes or qualities even based on 50% and 60% of available ground truth, respectively. The algorithms, when properly parametrized, can be strict and accurate enough to perform even access control or authorization in various practical settings. Moreover, they are able to estimate a level of confidence on the possession of specific attributes based on the VCs available at the holder. Implementing one of the proposed algorithms within a blockchain smart contract can serve as a trust broker for assessing trust among microservices in open systems. ",""
"VChain: Establishing Trust Based on Verifiable Credential Chains","https://scispace.com/paper/vchain-establishing-trust-based-on-verifiable-credential-765lyuapvg3u","2025","Repository","","","10.5281/zenodo.14644043","","&lt;p&gt;Verifiable credentials (VCs) appear as a promising solution for holders to prove to verifiers the possession of certain desirable qualities or characteristics in a trustworthy and privacy-aware manner. Currently, a VC is linked to very specific properties for which it is issued and its trustworthiness is associated to its root of trust. However, determining the trustworthiness of a digital entity, i.e., a user, a microservice, etc., on arbitrary properties cannot be currently done based on their existing VCs, even if such a derivation could be trivial in the physical world; e.g., the certified access to an organization subdomain should provide access to the domain that includes it. In this paper, we define and experimentally analyze three different algorithms, namely GSP-X, CAM and LPwE, while employ VCs of multiple holders to infer the trustworthiness of a specific entity to possess specific properties of interest within a certain context, e.g., the likelihood of a microservice to meet advertised qualities for which it possesses no VCs. With synthetic datasets of credential chains of varying degrees of noise and hidden credentials from the ground truth, we experimentally establish that CAM and LPwE can accurately infer additional information about an entity's attributes or qualities even based on 50% and 60% of available ground truth, respectively. The algorithms, when properly parametrized, can be strict and accurate enough to perform even access control or authorization in various practical settings. Moreover, they are able to estimate a level of confidence on the possession of specific attributes based on the VCs available at the holder. Implementing one of the proposed algorithms within a blockchain smart contract can serve as a trust broker for assessing trust among microservices in open systems.&lt;/p&gt; ",""
"Centralized Authorization Service (CAuthS) or Authorization as a Service (AuthaaS)—A Conceptual Architecture","https://scispace.com/paper/centralized-authorization-service-cauths-or-authorization-as-zqn59jpt4r","2015","Journal Article","International Journal of Computer Applications","Pranab Das
Abhinav Das","10.5120/19923-0930","https://scispace.com/pdf/centralized-authorization-service-cauths-or-authorization-as-zqn59jpt4r.pdf","Absence of architecture to describe how to implement authorization as a centralized service, in a way similar to authentication, has been causing redundant deployment of computing resources, lack of standard practices, and neverending learning curve in maintaining proprietary or ad hoc authorization solutions. The paper develops an architecture, which focuses on centralization of authorization, to be called Centralized Authorization Service (CAuthS) or Authorization as a Service (AuthaaS), when deployed as a service, and is targeted to substitute platform-based ad hoc authorization solutions. General Terms XACML: eXtensible Access Control Markup Language is a standard maintained by OASIS [1]. ACL, RBAC, and ABAC: Access Control List, Role-Based Access Control, and Attribute-Based Access Control are commonly known patterns in the domain of authorization ( [2]; [3]; [4]]). User Access Control (UAC): An enterprise or federationscoped authorization (access control) service discussed in the paper. In addition to access control, validation of action by the principal (user) is included in the meaning of authorization. UUID: Universally Unique Identifier is defined by the Open Software Foundation [5]. It should guarantee uniqueness of principal within an enterprise-scoped or a federation-scoped UAC service. Identification, Identification Provider (IdP): Identification a.k.a., authentication, validates credentials of principals and returns results as Boolean responses. Issuing secured tokens is often included in the task-list of the IdP [6]; however, the latter responsibility may be gainfully shared by the SP particularly if per-transaction tokens are warranted for security reasons. Core Concern, Crosscutting Concern: Core business gives rise to logic known as the core concern; other, supportive Authorization has been defined differently by many ([20]; [21]; [22]; etc.). In this paper, it is, primarily, granting access to a principal over a view of a UAC resource. However, it may also include validation of user actions. 2 Similar to authorization, authentication (for the purpose of this paper it is same as or close to assertion of identity) has many definitions ([23]; [24]; etc.) Here, the term means asserting identity of a principal. Single Sign-On (SSO), Cross-Domain SSO, and Federated SSO ([25]; [26]; [27]; [28]; [24]) have contributed to centralization of this service. 3 Vide DUKPT [29], which is a way to address vulnerability of sessions that use a single token for all transactions associated with it. logic are known as crosscutting concern [7]. However, the paper will take a relative view on this: if individual concerns in the set C = c1 , c2,... containing all of them are implemented separately then it will be assumed that the relation, crosscutting Χ into C will be deemed reflexive, i.e. ciΧcj ⇔ cjΧci∀ci , cj ∈ C, ci ≠ cj . It practically means that authorization being a crosscutting concern for some business service also means and is meant by the business service (or a part of it) acting as crosscutting concern for authorization. Service Provider (SP): UAC resources are controlled by the Service Provider (SP), which provides access to identified principals, subject to nature and extent determined by the UAC. Principal: Entity seeking access over UAC resources. Also vide infra. Subject: Entity allowed access over UAC resources. Also vide infra.","The paper develops an architecture, which focuses on centralization of authorization, to be called Centralized Authorization Service (CAuthS) or Authorization as a Service (AuthaaS), when deployed as a service, and is targeted to substitute platform-based ad hoc authorization solutions."
"Enforcing Usage Constraints on Credentials for Web Applications","https://scispace.com/paper/enforcing-usage-constraints-on-credentials-for-web-qbis1h8j6g","2015","Book Chapter","Information Security Conference","Jinwei Hu
Heiko Mantel
Sebastian Ruhleder","10.1007/978-3-319-18467-8_8","https://scispace.com/pdf/enforcing-usage-constraints-on-credentials-for-web-qbis1h8j6g.pdf","For using credential-based access control effectively, recent work identified the need to enforce usage constraints also on credentials. The enforcement of such constraints has not yet been investigated for web applications, although it is relevant when credential-based access control is employed in a web application. This article proposes an approach suitable for enforcing usage constraints on credentials in web applications. More concretely, we present a novel algorithm and an implementation of this algorithm that construct constraint-compliant proofs for credential-based access control policies. We proved that our solution is correct and showed that it is also efficient through extensive experiments.","A novel algorithm and an implementation of this algorithm that construct constraint-compliant proofs for credential-based access control policies are presented and it is proved that the solution is correct and showed that it is also efficient through extensive experiments."
"Cross layer privacy support for identity management","https://scispace.com/paper/cross-layer-privacy-support-for-identity-management-4ftqnsg86t","2010","Proceedings Article","Future Network & Mobile Summit","Rodolphe Marques
Rui A. C. Ferreira
Alfredo Matos","","https://ieeexplore.ieee.org/iel5/5720495/5722317/05722453.pdf","One of the most important objectives of Identity Management (IdM) Systems is to provide end user privacy. However, these concepts rarely extend beyond the application layer. In the IST SWIFT project a special attention is given to cross-layer Identity Management support, and in this paper we show why applying only IdM solutions is insufficient to preserve user privacy if network mechanisms are not considered. We present a solution to retain user privacy by using network pseudonyms closely coordinated with the IdM framework proposed by the SWIFT project. We include these concepts in the IdM framework and present the necessary architecture and functional mechanisms required to support the privacy extensions.","This paper presents a solution to retain user privacy by using network pseudonyms closely coordinated with the IdM framework proposed by the SWIFT project and presents the necessary architecture and functional mechanisms required to support the privacy extensions."
"SPIDVerify: A Secure and Privacy-Preserving Decentralised Identity Verification Framework","https://scispace.com/paper/spidverify-a-secure-and-privacy-preserving-decentralised-13wnss8z7m","2023","Journal Article","","Abubakar Shehu
António Pinto
Manuel Correia","10.1109/smartnets58706.2023.10215588","","Traditional identity management (IdM) systems rely on third-party identity providers (IdPs) and are centralised, which can make them vulnerable to data breaches and other security risks. Self-sovereign identity (SSI) is a newer IdM model that allows users to control their own identities by using decentralised technologies like blockchain to store and verify them. However, SSI systems have their own security concerns, such as digital wallet vulnerabilities, blockchain threats and conflicts with general data protection regulation (GDPR). Additionally, the lack of incentives for issuers, verifiers and data owners could limit its acceptance. This paper proposes SPIDVerify, which is a decentralised identity verification framework that utilises an SSI-based architecture to address these issues. The framework uses a mixed method for acquiring a W3C standard verified credentials and to ensure that only a thoroughly verified entity acquires verified credential, and employs secure key cryptographic protocols; Diffie-Hellman (DH) and Extended Triple Diffie-Hellman (X3DH) for forward secrecy secure communication, single-use challenge-response for authentication, and Swarm network for decentralised storage of data. These methods enhance the security of the proposed framework with better resilience against impersonation and credential stealing. To evaluate the proposal, we have outlined the limitations in related works and demonstrated two scenarios to showcase the strength and effectiveness of SPIDVerify in dealing with the threats identified. We have also tested the methods used in SPIDVerify by measuring the time taken to execute certain processes. ","SPIDVerify is a decentralised identity verification framework that utilises an SSI-based architecture and employs secure key cryptographic protocols that enhance the security of the proposed framework with better resilience against impersonation and credential stealing."
