"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A deep perspective on the ArchiMate Enterprise Architecture modeling language","https://scispace.com/paper/a-deep-perspective-on-the-archimate-enterprise-architecture-3nly15g7na","2020","","","Colin Atkinson
Thomas Kühne","10.18417/EMISA.15.2","https://scispace.com/pdf/a-deep-perspective-on-the-archimate-enterprise-architecture-3nly15g7na.pdf","Given the scale, complexity and variety of enterprise architectures, approaches for modeling them need to be as simple and flexible as possible in order to minimize the accidental complexity within enterprise architecture models. Multi-level modeling techniques offer an effective way of achieving this but to date there has been little research into how they could contribute to enterprise architecture modeling. In this article we therefore explore how the former could be best leveraged within the latter by considering the modeling goals, architecture and principles of one of the most concrete and widely used enterprise architecture modeling standards: ArchiMate. More specifically, we discuss how the conceptual integrity of the ArchiMate standard and modeling experience could be enhanced using multi-level modeling principles. In our discussions, we focus on a specific variant of multi-level modeling, called deep modeling, which is based on the notions of orthogonal classification and deep instantiation.","How the conceptual integrity of the ArchiMate standard and modeling experience could be enhanced using multi-level modeling principles is discussed, which is based on the notions of orthogonal classification and deep instantiation."
"Modeling Visualization Controls for Digital Architecture and Governance","https://scispace.com/paper/modeling-visualization-controls-for-digital-architecture-and-25xgf5jnc4","2019","Book Chapter","","Dierk Jugel
Christian M. Schweda
Alfred Zimmermann","10.1007/978-981-13-8566-7_45","","Companies are continuously changing their strategy, processes, and information systems to benefit from the digital transformation. Controlling the Digital Architecture and Governance is the fundamental goal. Enterprise Governance, Risk and Compliance (GRC) systems are vital for managing digital risks threatening in modern enterprises from many different angles. The most significant constituent to GRC systems is the definition of Controls that is implemented on different layers of a digital Enterprise Architecture (EA). As part of the compliance aspect of GRC, the effectiveness of these Controls is assessed and reported to relevant management bodies within the enterprise. In this paper, we present a metamodel which links Controls to the affected elements of a digital EA and supplies a way of expressing associated assessment techniques and results. We complement the metamodel with an expository instantiation of a Control Compliance Cockpit in an international insurance enterprise.","In this paper, the authors present a metamodel which links Controls to the affected elements of a digital EA and supplies a way of expressing associated assessment techniques and results in an international insurance enterprise."
"Melanie: multi-level modeling and ontology engineering environment","https://scispace.com/paper/melanie-multi-level-modeling-and-ontology-engineering-8ajawrs9l1","2012","Proceedings Article","","Colin Atkinson
Ralph Gerbig","10.1145/2448076.2448083","","Multi-level modeling based on deep instantiation has attracted growing interest over the last few years as a better way of creating and organizing models capturing problem domains featuring more than one classification level. However, until recently the approach has lacked practical tool support. This work introduces Melanie, a new MultiLevel Modeling and Ontology Engineering Environment, that has been specifically developed to support multi-level modeling as well as other important new modeling use cases such as unified exploratory / constructive modeling, symbiotic domain-specific / general purpose languages and interactive (meta)modeling. This work briefly explains the motivations and goals behind Melanie and provides a short overview of its features and architecture.","Melanie is introduced, a new MultiLevel Modeling and Ontology Engineering Environment that has been specifically developed to support multi-level modeling as well as other important new modeling use cases such as unified exploratory / constructive modeling, symbiotic domain-specific / general purpose languages and interactive (meta)modeling."
"Deep Modeling through Structural Decomposition","https://scispace.com/paper/deep-modeling-through-structural-decomposition-3d3fewvrd5","2016","","","Georg Hinkel","10.5445/IR/1000057633","https://scispace.com/pdf/deep-modeling-through-structural-decomposition-3d3fewvrd5.pdf","In some applications, traditional metamodeling in two levels gets to its limits when model elements of a domain should be described as instances of other model elements. In architecture description languages, components may be instances of their component types. Although workarounds exist, these require many validation constraints and imply a cumbersome interface. To obtain more elegant metamodels that require less constraints, deep modeling seeks ways to represent non-transitive instantiation chains. However, these concepts often make existing techniques for model transformation and analysis obsolete as these languages have to be adapted. In this paper, we present an approach to realize deep modeling only through structural decomposition, which can be implemented as a non-invasive extension to meta-metamodels similar to Ecore. As a consequence, existing tools need not be adapted. We validate our concept by creating a deep modeling architecture description language and demonstrate its advantages by modeling a synthetic web application.","In this article, the authors present an approach to realize deep modeling only through structural decomposition, which can be implemented as a non-invasive extension to meta-metamodels similar to Ecore."
"Automated multi-level governance compliance checking","https://scispace.com/paper/automated-multi-level-governance-compliance-checking-4efxpno4la","2017","Journal Article","Autonomous Agents and Multi-Agent Systems","Thomas C. King
Marina De Vos
Virginia Dignum
Catholijn M. Jonker
Tingting Li
Julian Padget
M. Birna van Riemsdijk","10.1007/S10458-017-9363-Y","https://scispace.com/pdf/automated-multi-level-governance-compliance-checking-4efxpno4la.pdf","An institution typically comprises constitutive rules, which give shape and meaning to social interactions and regulative rules, which prescribe agent behaviour in the society. Regulative rules guide social interaction, in particular when they are coupled with reward and punishment regulations that are enforced for (non-)compliance. Institution examples include legislation and contracts. Formal institutional reasoning frameworks automate ascribing social meaning to agent interaction and determining whether those actions have social meanings that comprise (non-)compliant behaviour. Yet, institutions do not just govern societies. Rather, in what is called multi-level governance, institutional designs at lower governance levels (e.g., national legislation at the national level) are governed by higher level institutions (e.g., directives, human rights charters and supranational agreements). When an institution design is found to be non-compliant, punishments can be issued by annulling the legislation or imposing fines on the responsible designers (i.e., government). In order to enforce multi-level governance, higher governance levels (e.g., courts applying human rights) must check lower level institution designs (e.g., national legislation) for compliance; in order to avoid punishment, lower governance levels (e.g., national governments) must check their institution designs are compliant with higher-level institutions before enactment. However, checking non-compliance of institution designs in multi-level governance is non-trivial. In particular, because institutions in multi-level governance operate at different levels of abstraction. Lower level institutions govern with concrete regulations whilst higher level institutions typically comprise increasingly vague and abstract regulations. To address this issue, in this paper we propose a formal framework with a novel semantics that defines compliance between concrete lower level institutions and abstract higher level institutions. The formal framework is complemented by a sound and complete computational framework that automates compliance checking, which we apply to a real-world case study.","A formal framework with a novel semantics that defines compliance between concrete lower level institutions and abstract higher level institutions is proposed and complemented by a sound and complete computational framework that automates compliance checking."
"Model Based IT-Governance Compliance Analysis","https://scispace.com/paper/model-based-it-governance-compliance-analysis-3y4v5dzl3m","2008","Book Chapter","Enterprise Applications and Services in the Finance Industry","Jan-Helge Deutscher
Carsten Felden","10.1007/978-3-642-01197-9_8","","This paper presents a metamodel that allows constructions of specific model instances to support the measurement of successfully tracking IT-governance related objectives. This aim is accomplished by a model-based support of the operationalization and the analysis of defined objectives in the manner of determining compliance degrees for companies. The resulting metamodel is achieved by applying an established construction method.","A metamodel that allows constructions of specific model instances to support the measurement of successfully tracking IT-governance related objectives in the manner of determining compliance degrees for companies is presented."
"Enhancing Enterprise Data Architecture for Compliance in Regulatory Systems: A Framework for Modern Enterprises","https://scispace.com/paper/enhancing-enterprise-data-architecture-for-compliance-in-5xjde6tpdftt","2025","Repository","","Alka Soni","10.5281/zenodo.16221002","","This article explores the strategic convergence of enterprise data architecture and regulatory compliance, examining how organizations can develop robust architectural frameworks to address complex regulatory demands while creating business value. The evolution from siloed compliance approaches to integrated architectural strategies is traced through theoretical foundations, regulatory landscapes, implementation methodologies, and real-world applications. The article establishes critical connections between data governance principles, architectural patterns, and compliance requirements across industries, with particular attention to how modern technologies like cloud computing, data lineage tools, and real-time monitoring frameworks enable more effective compliance management. By documenting implementation strategies, success factors, and emerging best practices derived from cross-industry case studies, the article presents a comprehensive framework for enhancing enterprise data architecture to create sustainable compliance capabilities that adapt to evolving regulatory requirements while supporting broader business objectives. ",""
"Enhancing Enterprise Data Architecture for Compliance in Regulatory Systems: A Framework for Modern Enterprises","https://scispace.com/paper/enhancing-enterprise-data-architecture-for-compliance-in-ifx7xz6ztdku","2025","Repository","","Alka Soni","10.5281/zenodo.16221003","","This article explores the strategic convergence of enterprise data architecture and regulatory compliance, examining how organizations can develop robust architectural frameworks to address complex regulatory demands while creating business value. The evolution from siloed compliance approaches to integrated architectural strategies is traced through theoretical foundations, regulatory landscapes, implementation methodologies, and real-world applications. The article establishes critical connections between data governance principles, architectural patterns, and compliance requirements across industries, with particular attention to how modern technologies like cloud computing, data lineage tools, and real-time monitoring frameworks enable more effective compliance management. By documenting implementation strategies, success factors, and emerging best practices derived from cross-industry case studies, the article presents a comprehensive framework for enhancing enterprise data architecture to create sustainable compliance capabilities that adapt to evolving regulatory requirements while supporting broader business objectives. ",""
"Operationalizing Data Governance via Multi-level Metadata Management","https://scispace.com/paper/operationalizing-data-governance-via-multi-level-metadata-20qldkyxxa","2015","Book Chapter","Conference on e-Business, e-Services and e-Society","Stefhan van Helvoirt
Hans Weigand","10.1007/978-3-319-25013-7_13","https://scispace.com/pdf/operationalizing-data-governance-via-multi-level-metadata-20qldkyxxa.pdf","Today’s rapidly changing and highly regulated business environments demand that organizations are agile in their decision making and data handling. At the same time, transparency in the decision making processes and in how they are adjusted is of critical importance as well. Our research focusses on obtaining transparency by not only documenting but also enforcing data governance policies and their resultant business and data rules by using a multi-level metadata approach. The multi-level approach makes a separation between different concerns: policy formulation, rule specification and enforcement. This separation does not only give more agility but also allows many different implementation architectures. The main types are described and evaluated.","This research focusses on obtaining transparency by not only documenting but also enforcing data governance policies and their resultant business and data rules by using a multi-level metadata approach."
"Multi-level conceptual modeling: Theory, language and application","https://scispace.com/paper/multi-level-conceptual-modeling-theory-language-and-3doy5km82k","2021","Journal Article","Data and Knowledge Engineering","Claudenir M. Fonseca
João Paulo A. Almeida
Giancarlo Guizzardi
Giancarlo Guizzardi
Victorio Albani de Carvalho","10.1016/J.DATAK.2021.101894","","In many important subject domains, there are central real-world phenomena that span across multiple classification levels. In these subject domains, besides having the traditional type-level domain regularities (classes) that classify multiple concrete instances, we also have higher-order type-level regularities (metaclasses) that classify multiple instances that are themselves types. Multi-Level Modeling aims to address this technical challenge. Despite the advances in this area in the last decade, a number of requirements arising from representation needs in subject domains have not yet been addressed in current modeling approaches. In this paper, we address this issue by proposing an expressive multi-level conceptual modeling language (dubbed ML2). We follow a principled language engineering approach in the design of ML2, constructing its abstract syntax as to reflect a fully axiomatized theory for multi-level modeling (termed MLT*). We show that ML2 enables the expression of a number of multi-level modeling scenarios that cannot be currently expressed in the existing multi-level modeling languages. A textual syntax for ML2 is provided with an implementation in Xtext. We discuss how the formal theory influences the language in two aspects: (i) by providing rigorous justification for the language’s syntactic rules, which follow MLT* theorems and (ii) by forming the basis for model simulation and verification. We show that the language can reveal problems in multi-level taxonomic structures, using Wikidata fragments to demonstrate the language’s practical relevance.","This paper proposes an expressive multi-level conceptual modeling language (dubbed ML2) and discusses how the formal theory influences the language in two aspects: by providing rigorous justification for the language’s syntactic rules, which follow MLT* theorems and by forming the basis for model simulation and verification."
"Tailoring AI and Cloud in Modern Enterprises to Enhance Enterprise Architecture Governance and Compliance","https://scispace.com/paper/tailoring-ai-and-cloud-in-modern-enterprises-to-enhance-eqo1c9lblois","2025","Journal Article","","Satish Kabade
Akshay Sharma
Bhushan P. Chaudhari","10.1109/conit65521.2025.11167119","","Artificial Intelligence (AI) and cloud computing technology implementation in modern enterprises helps them operate more flexibly and scalable with optimum results on the efficiency scales. The integration of these technologies into the Enterprise Architecture (EA) causes governance and compliance management as well as risk management problems. The research uses Multi-Agent Deep Reinforcement Learning (MADRL) to optimize cloud infrastructure operations by fulfilling both enterprise governance standards and industry regulations. The developed intelligent system learns to generate optimal outcomes, which simultaneously produce the highest compliance benefits with minimum operational expenses and upper-level performance improvement through multiple decision sequences. System metric collection starts the methodology, which is then followed by training a (MADRL) model for effective resource management and governance policy enforcement. An intelligent system supports adherence to security regulations, efficient workloads and compliance by rewarding good behavior, but punishes those who do not comply or whose results are ineffective. During its 100 training sessions, the model develops its decision-making capabilities, and assessment happens by evaluating its response times and efficiency costs while analyzing reward values. The study verifies MADRL’s possibility to automate cloud operations while enhancing regulatory compliance as well as operational performance.","This study employs Multi-Agent Deep Reinforcement Learning (MADRL) to optimize cloud infrastructure operations, ensuring enterprise governance standards and industry regulations compliance while minimizing operational expenses and improving performance through intelligent decision-making and reward-based policy enforcement."
"AI Governance: Achieving EU AI Act Compliance in the Dynamo Project","https://scispace.com/paper/ai-governance-achieving-eu-ai-act-compliance-in-the-dynamo-ncu7ckblei4c","2025","Journal Article","Proceedings of the ... European conference on information warfare and security","Ilkka Tikanmäki
Fredric J. Burns
Jony Edelberg
Pauli Kuivanen
Elias Tuomi
Juuso Ylimaa","10.34190/eccws.24.1.3378","","The European Union (EU) Artificial Intelligence (AI) Act introduces stringent requirements for AI systems, posing challenges for organisations seeking compliance. This study explores whether the AI Governance and Assurance (AIGA) framework can provide a structured approach to aligning the DYNAMO platform with these regulations. The Horizon DYNAMO project, funded by the EU, aims to improve cyber resilience by collecting the organisation’s skills data and creating custom and modified training programs. The DYNAMO project integrates AI solutions for threat intelligence and other purposes. The hypothesis is that the AIGA framework offers a robust governance structure that ensures compliance, supports ethical decision-making, and enhances transparency throughout the AI lifecycle. Using desk research, published literature by AIGA’s research team and EU AI Acts regulatory guidelines were analysed to evaluate the AIGA framework. This study focuses on applying AIGA to the governance phase, specifically addressing workflows and structures that embed compliance checkpoints and risk management mechanisms. This approach directly tackles key aspects of the EU AI Act, including risk-based system classification, transparency obligations, and continuous monitoring. Findings indicate that during the AIGA framework development, AIGA’s researchers paid particular attention to the emerging EU AI legislation, which caused it to align well with the regulatory requirements of the EU AI Act. To manage AI development and ensure compliance, the AIGA model offers root-level actions and a practical governance checklist. Implementing these governance tasks in a dynamic platform like DYNAMO requires further refinement and adaptation to each critical sector's specific environmental and stakeholder requirements to produce practical applicability. In conclusion, this study demonstrates that the AIGA framework can provide a strong foundation for regulatory compliance under the EU AI Act. By addressing governance challenges, this approach enables organisations to meet regulatory demands while maintaining ethical AI development and operational excellence and contributing to a future where AI is both innovative and responsible. Future work includes testing these implementations in real-world scenarios to confirm their effectiveness. ","This study evaluates the AI Governance and Assurance (AIGA) framework's effectiveness in achieving EU AI Act compliance, particularly in the DYNAMO project, and finds that AIGA provides a robust governance structure for regulatory compliance, ethical decision-making, and transparency throughout the AI lifecycle."
"Rule-enhanced domain models for cloud security governance, risk and compliance management","https://scispace.com/paper/rule-enhanced-domain-models-for-cloud-security-governance-2opyssurwa","2011","Book Chapter","Rules and Rule Markup Languages for the Semantic Web","Marcus Spies","10.1007/978-3-642-24908-2_2","","As security is essential for the adoption of cloud computing, several standards defining security domains, related threats and controls are being established. The common goal is to enable cloud security specific IT governance for cloud providers and client enterprises alike. The ensuing mandatory control objectives and control processes must cover regulatory compliance and risk management in view of the growing public sector and industry demand for cloud computing services. As of today, most of these standards are represented in textual or semi-structured form. However, the growing adoption of cloud computing calls for tool-supported monitoring and auditing. This paper shows how this can be accomplished based on a domain modelling approach that includes definitions and processing components for rules corresponding to control objectives and various aspects of control processes.","This paper shows how this can be accomplished based on a domain modelling approach that includes definitions and processing components for rules corresponding to control objectives and various aspects of control processes."
"Automated Architectural Control: Implementing the Governance as Code","https://scispace.com/paper/automated-architectural-control-implementing-the-governance-4l0akjy63go0","2024","Journal Article","","Igor Panasiuk","10.1109/icecie63774.2024.10815678","","Governance as Code (GaC) is an emerging approach aimed at automating software architectural control within the modern software engineering industry. This article addresses the challenges associated with software architectural control and presents the generalized GaC approach as a solution that enables the transformation of the architectural control process from a theoretical framework into an automated, practical tool for ensuring compliance with engineering and security standards. The implementation of GaC is structured around three key tasks: representing software architecture as a universal formal model, performing reverse engineering to extract software architecture from ready-to-deploy systems, and automating the verification of architectural control rules. For each of these tasks, a solution is provided along with the underlying motivations.","This article presents Governance as Code (GaC), an approach to automate software architectural control, addressing challenges and providing a generalized framework to ensure compliance with engineering and security standards through formal modeling, reverse engineering, and automated verification."
"Making a Case for Multi-level Reference Modeling – A Comparison of Conventional and Multi-level Language Architectures for Reference Modeling Challenges","https://scispace.com/paper/making-a-case-for-multi-level-reference-modeling-a-3ty2z8asm3","2021","","","Sybren de Kinderen
Monika Kaczmarek-Heß","10.1007/978-3-030-86800-0_24","https://scispace.com/pdf/making-a-case-for-multi-level-reference-modeling-a-3ty2z8asm3.pdf","As a continuation of our earlier work, in this paper we focus on the suitability of multi-level modeling for the creation and use of reference models. Specifically, we first discuss known challenges of reference modeling. Then, using the UML (for conventional meta modeling) and the FMMLx (for multi-level modeling) as language architectures of choice, we show how conventional meta modeling contributes to challenges of reference modeling, and how the added flexibility and expressiveness of multi-level modeling can address these. We use an excerpt of NISTIR 7628, a well-established reference model for smart grid cyber security, as an illustrative scenario.","In this paper, the suitability of multi-level modeling for the creation and use of reference models is discussed, using UML and FMMLx as language architectures of choice."
"Toward a Holistic Method for Regulatory Change Management","https://scispace.com/paper/toward-a-holistic-method-for-regulatory-change-management-4jhq7gomv5","2015","Proceedings Article","Business Modeling and Software Design","Sagar Sunkle
Vinay Kulkarni","10.5220/0005887402180223","","Complexity of regulatory compliance is heightened for modern enterprises due their global footprints and multiple regulations they are subjected to across varied domains and geographies and continual changes therein. This necessitates a method for compliance management that is capable of establishing compliance to both regulations and changes to regulations from a holistic perspective of governance, risk, and compliance (GRC). We propose such a method using a conceptual model of integrated GRC whereby formal compliance checking and norm change techniques for regulations represented as formal rules are coupled with business process change propagation and risk modeling. The method also considers legal and business goals of regulators and regulatees respectively in enacting compliance to regulation and changes therein. The method is substantiated with a brief example of a real world banking regulation.","In this paper, the authors propose a method for compliance management that is capable of establishing compliance to both regulations and changes to regulations from a holistic perspective of governance, risk, and compliance (GRC)."
"A Conceptual Model Supporting Systematic Design of Service Governance Systems","https://scispace.com/paper/a-conceptual-model-supporting-systematic-design-of-service-3psms941","2022","Proceedings Article","International Symposium on Service Oriented Software Engineering","Zhongjie Wang
Haomai Shi
Xiang He
Hanchuan Xu","10.1109/SOSE55356.2022.00018","","Digital service systems have dominated our daily lives for satisfying various demands with almost no time and location constraints. Service providers need to take necessary actions to change specific behaviors of service systems to optimally comply with continuously-changing internal and external factors, e.g., new-issued laws and regulations, temporal and spatial distribution of user demands. This is called governance of service systems. Although there have been many approaches for guiding service system design, there are no systematic approaches for the design of the corresponding governance systems. By unifying existing studies on service governance, we propose a conceptual model and the corresponding design process of governance systems. A case study on the governance of an e-Business service systems is briefly demonstrated. Several challenges and opportunities are listed for future research. To sum up, this paper attempts a doable approach of ""governing digital service systems by digital governance systems"".","In this paper , the authors propose a conceptual model and the corresponding design process of governance systems for digital service systems by digital governance systems, and a case study on the governance of an e-Business service system is briefly demonstrated."
"A Conceptual Model Supporting Systematic Design of Service Governance Systems","https://scispace.com/paper/a-conceptual-model-supporting-systematic-design-of-service-2udos196","2022","Proceedings Article","","","10.1109/sose55356.2022.00018","","Digital service systems have dominated our daily lives for satisfying various demands with almost no time and location constraints. Service providers need to take necessary actions to change specific behaviors of service systems to optimally comply with continuously-changing internal and external factors, e.g., new-issued laws and regulations, temporal and spatial distribution of user demands. This is called governance of service systems. Although there have been many approaches for guiding service system design, there are no systematic approaches for the design of the corresponding governance systems. By unifying existing studies on service governance, we propose a conceptual model and the corresponding design process of governance systems. A case study on the governance of an e-Business service systems is briefly demonstrated. Several challenges and opportunities are listed for future research. To sum up, this paper attempts a doable approach of ""governing digital service systems by digital governance systems"". ","In this article , the authors propose a conceptual model and the corresponding design process of governance systems for digital service systems by digital governance systems, and a case study on the governance of an e-Business service system is briefly demonstrated."
"Toward automated regulatory compliance","https://scispace.com/paper/toward-automated-regulatory-compliance-16h6th88m4","2021","Journal Article","CSI Transactions on ICT","Vinay Kulkarni
Sagar Sunkle
Deepali Kholkar
Suman Roychoudhury
Rahul Kumar
M. Raghunandan","10.1007/S40012-021-00329-4","","Businesses are getting increasingly regulated. Regulatory compliance is a board level concern and one of the top-3 CEO level concerns across business verticals. Failure to comply leads not only to heavy fines but reputational risk too. Current practice of regulatory compliance is document-centric, and therefore, heavily reliant on human experts. Given the large size of modern enterprises, their multi-geography operation, increasing dynamics, and frequent changes in regulations, the current practice of regulatory compliance is found wanting on correctness, responsiveness, and scale. Introduction of appropriate technology seems necessary to overcome these challenges. In this paper, we present an AI-aided model-driven automated approach to regulatory compliance and supporting technology infrastructure. We describe how the approach has fared in real-world industry-scale context and outline future work.","In this paper, an AI-aided model-driven automated approach to regulatory compliance and supporting technology infrastructure is presented, where the approach has fared in real-world industry-scale context and outline future work."
"On Using Meta-Modeling and Multi-Modeling to Address Complex Problems.","https://scispace.com/paper/on-using-meta-modeling-and-multi-modeling-to-address-complex-5d0cw18j8n","2013","Dissertation","","Ahmed Abu Jbara","","","Models, created using different modeling techniques, usually serve different purposes and provide unique insights. While each modeling technique might be capable of answering specific questions, complex problems require multiple models interoperating to complement/supplement each other; we call this Multi-Modeling. To address the syntactic and semantic challenges of this multi-modeling approach for solving complex problems, a systematic methodology for developing multi-modeling workflows is presented. The approach is domain specific: Identification of the domain and the supporting modeling techniques is the first step. Then a Domain Specific Multi-Modeling Workflow Language (DSMWL), supported by a Domain Ontology, is developed and then used to construct workflows that capture interoperations between various models. The domain ontology provides semantic guidance to effect valid model interoperation. The approach is illustrated using a case study from the Drug Interdiction and Intelligence","A systematic methodology for developing multi-modeling workflows is presented and a Domain Specific Multi-Modeling Workflow Language (DSMWL) is developed and then used to construct workflows that capture interoperations between various models."
"Governing Governance : A formal framework for analysing institutional design and enactment governance","https://scispace.com/paper/governing-governance-a-formal-framework-for-analysing-3iuz15tvbi","2016","Posted Content","arXiv: Artificial Intelligence","Thomas C. King","10.4233/UUID:82438672-3E8B-477A-A39E-0CE189639E88","https://scispace.com/pdf/governing-governance-a-formal-framework-for-analysing-3iuz15tvbi.pdf","This dissertation is motivated by the need, in today’s globalist world, for a precise way to enable governments, organisations and other regulatory bodies to evaluate the constraints they place on themselves and others. An organisation’s modus operandi is enacting and fulfilling contracts between itself and its participants. Yet, organisational contracts should respect external laws, such as those setting out data privacy rights and liberties. Contracts can only be enacted by following contract law processes, which often require bilateral agreement and consideration. Governments need to legislate whilst understanding today’s context of national and international governance hierarchy where law makers shun isolationism and seek to influence one another. Governments should avoid punishment by respecting constraints from international treaties and human rights charters. Governments can only enact legislation by following their own, pre-existing, law making procedures. In other words, institutions, such as laws and contracts are designed and enacted under constraints.","This dissertation is motivated by the need, in today’s globalist world, for a precise way to enable governments, organisations and other regulatory bodies to evaluate the constraints they place on themselves and others."
"Multi-Agent Architecture of Intelligent and Distributed Platform of Governance, Risk and Compliance of Information Systems","https://scispace.com/paper/multi-agent-architecture-of-intelligent-and-distributed-3ryvnni5dp","2019","Journal Article","International Journal of Advanced Computer Science and Applications","Soukaina Elhasnaoui
Saadia Drissi
Hajar Iguer
Hicham Medromi","10.14569/IJACSA.2019.0100510","https://scispace.com/pdf/multi-agent-architecture-of-intelligent-and-distributed-3ryvnni5dp.pdf","Governance, risk management and compliance of information technologies (IT GRC) is the responsibility of the company’s executives. The IT GRC responds to the important concerns of information systems managers, to ensure the necessary changes in the Information System (IS) over time, and enable it to meet the needs of risk mitigation, regulatory compliance, value creation and strategic alignment. Like a large number of organizations' activities, the IT GRC has to find a solution that is equipped through IS applications. Although these tools do exist, they are never developed by considering the IT GRC processes as a whole. We respond to this lack of consideration by proposing an intelligent and distributed platform of risk, governance and compliance of information systems that deploys a variety of IT GRC best practices and frameworks and makes an intelligent choice under constraints and parameters of the best framework to evaluate the objectives and processes in question. EAS-COM (communication system dedicated to the IT GRC platform) is our second proposal in this work: it ensures end-to-end communication between the different layers of the proposed IT GRC platform. This approach is based on Multi-Agent System (MAS) intelligence to manage the interactions between the distributed systems of the IT GRC platform.","An intelligent and distributed platform of risk, governance and compliance of information systems that deploys a variety of IT GRC best practices and frameworks and makes an intelligent choice under constraints and parameters of the best framework to evaluate the objectives and processes in question is proposed."
"Semantics Based Compliance Solving","https://scispace.com/paper/semantics-based-compliance-solving-y5jzs62tvbr5","2021","Repository","","Besharati Mohammad Reza
Izadi Mohammad","10.5281/zenodo.4593346","","Compliance and Conformance are foundations for many applications and technical issues in computing, cybernetics and software engineering. The omnipresent requirement for compliance checking and solving of a system against another system is an essential need in many domains and areas. Many research fields such as Quality assurance, system and software evaluation, system and software architecture, safety and security and compliance management are profiting and gain advantage from results of compliance solving researches. Compliance is related to semantic, not just syntax, so it is natural and inevitable to employ and engage semantics based approaches for compliance solving. Present approaches to compliance solving have some shortcomings and suffer from some flaws and deficiencies, to name a few: utilizing conventional logic solving, relying on restricted and a limited number of semantic models, a reductionism approach to semantics (results in “state space explosion”), lack of a hierarchy of semantics, lack of semantic composition and combination and etc. In order to resolving these issues, the proposed solution of this research is based on a network of semantics. For semantic compilation and building a logical and mathematical construction upon foundational semantics, we could utilize: Logic (modal and deontic logics), soft computing (particularly computing with words and perception-based computing), Grammars, Reo circuits, and an occurrence-based semantics which is called “Semantic Logic”. Semantic logic is an intuitionistic logic. Technically, it could be viewed as an axiomatic system on symbols with Brouwer–Heyting–Kolmogorov Interpretation for semantics. it is sufficient to consider semantic logic consists of 1) a set of symbols (behalf of basic intuitions), and 2) a set of rules on them. Each rule describes a symbol generation action: when the left-side symbolic structure of the rule is ready in the working memory, the right-side symbolic structure is generated and pushed to the construction of symbols in the working memory. The manner and model of computation that is associated with semantic logic is similar to rewriting logics, generative grammars and the LISP programming language. ",""
"A Governance Metamodel for Industry 4.0 Service Collaborations","https://scispace.com/paper/a-governance-metamodel-for-industry-4-0-service-3i7qz99c69","2018","Proceedings Article","World Congress on Services","Nikolay Kazantsev
Pedro Sampaio
Grigory Pishchulov
Sonia Cisneros Cabrera
Zixu Liu
Nikolay Mehandjiev","10.1109/SERVICES.2018.00037","https://scispace.com/pdf/a-governance-metamodel-for-industry-4-0-service-3i7qz99c69.pdf","In Industry 4.0 scenarios, the presence of formalized and enforced governance rules helps to clarify how core and external contributors should collaborate to co-design and deliver key subsystems of the finished product. This clarity diminishes the time for establishing collaborations and facilitates tasks execution. However, current governance rules are usually more implicit than explicit and often are subject to timeconsuming negotiation before a new collaboration starts. The concept of Industry 4.0 demands higher levels of dynamism; therefore, we present the importance of governance rules in such digital marketplaces. In this short paper, we lay out the foundation for enabling the explicit definition and enforcement of governance rules by proposing a specialized Abstract Syntax Metamodel for specifying governance rules. With such a model, we aim to aid demand-driven production and logistics service collaborations between suppliers towards enabling a quicker and more predictable creation and execution of the tasks involved.","This short paper lays out the foundation for enabling the explicit definition and enforcement of governance rules by proposing a specialized Abstract Syntax Metamodel for specifying governance rules and aims to aid demand-driven production and logistics service collaborations between suppliers towards enabling a quicker and more predictable creation and execution of the tasks involved."
"Semantics Based Compliance Solving","https://scispace.com/paper/semantics-based-compliance-solving-0vxa6i2gc3xl","2021","Repository","","Besharati Mohammad Reza
Izadi Mohammad","10.5281/zenodo.4593347","","&lt;p&gt;Compliance and Conformance are foundations for many applications and technical issues in computing, cybernetics and software engineering. The omnipresent requirement for compliance checking and solving of a system against another system is an essential need in many domains and areas. Many research fields such as Quality assurance, system and software evaluation, system and software architecture, safety and security and compliance management are profiting and gain advantage from results of compliance solving researches. Compliance is related to semantic, not just syntax, so it is natural and inevitable to employ and engage semantics based approaches for compliance solving. Present approaches to compliance solving have some shortcomings and suffer from some flaws and deficiencies, to name a few: utilizing conventional logic solving, relying on restricted and a limited number of semantic models, a reductionism approach to semantics (results in &ldquo;state space explosion&rdquo;), lack of a hierarchy of semantics, lack of semantic composition and combination and etc. In order to resolving these issues, the proposed solution of this research is based on a network of semantics. For semantic compilation and building a logical and mathematical construction upon foundational semantics, we could utilize: Logic (modal and deontic logics), soft computing (particularly computing with words and perception-based computing), Grammars, Reo circuits, and an occurrence-based semantics which is called &ldquo;Semantic Logic&rdquo;. Semantic logic is an intuitionistic logic. Technically, it could be viewed as an axiomatic system on symbols with Brouwer&ndash;Heyting&ndash;Kolmogorov Interpretation for semantics. it is sufficient to consider semantic logic consists of 1) a set of symbols (behalf of basic intuitions), and 2) a set of rules on them. Each rule describes a symbol generation action: when the left-side symbolic structure of the rule is ready in the working memory, the right-side symbolic structure is generated and pushed to the construction of symbols in the working memory. The manner and model of computation that is associated with semantic logic is similar to rewriting logics, generative grammars and the LISP programming language.&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; &lt;p&gt;&nbsp;&lt;/p&gt; ",""
